t_rel_s,phase,mv,ma,watt,temp_max_c
51.175,warmup,4944.0,1760.0,8.7014,62.44
51.275,warmup,4944.0,1784.0,8.8201,62.44
51.375,warmup,4944.0,1792.0,8.8596,62.53
51.475,warmup,4944.0,1784.0,8.8201,62.69
51.575,warmup,4944.0,1776.0,8.7805,62.50
51.675,warmup,4952.0,1760.0,8.7155,62.41
51.775,warmup,4944.0,1784.0,8.8201,62.78
51.875,warmup,4944.0,1784.0,8.8201,62.66
51.976,warmup,4944.0,1784.0,8.8201,62.41
52.076,warmup,4944.0,1768.0,8.7410,62.66
52.176,warmup,4944.0,1768.0,8.7410,62.56
52.276,warmup,4944.0,1784.0,8.8201,62.47
52.376,warmup,4944.0,1784.0,8.8201,62.53
52.476,warmup,4944.0,1776.0,8.7805,62.50
52.576,warmup,4944.0,1768.0,8.7410,62.38
52.677,warmup,4944.0,1768.0,8.7410,62.41
52.777,warmup,4944.0,1784.0,8.8201,62.47
52.877,warmup,4944.0,1784.0,8.8201,62.47
52.977,warmup,4944.0,1776.0,8.7805,62.53
53.077,warmup,4952.0,1760.0,8.7155,62.38
53.177,warmup,4944.0,1768.0,8.7410,62.66
53.277,warmup,4944.0,1784.0,8.8201,62.69
53.377,warmup,4944.0,1784.0,8.8201,62.59
53.478,warmup,4944.0,1776.0,8.7805,62.75
53.578,warmup,4944.0,1768.0,8.7410,62.56
53.678,warmup,4944.0,1776.0,8.7805,62.34
53.778,warmup,4944.0,1792.0,8.8596,62.91
53.878,warmup,4944.0,1784.0,8.8201,62.75
53.978,warmup,4944.0,1784.0,8.8201,62.38
54.078,warmup,4952.0,1768.0,8.7551,62.50
54.179,warmup,4944.0,1776.0,8.7805,62.56
54.279,warmup,4944.0,1792.0,8.8596,62.53
54.379,warmup,4944.0,1784.0,8.8201,62.69
54.479,warmup,4944.0,1784.0,8.8201,62.59
54.579,warmup,4944.0,1776.0,8.7805,62.38
54.679,warmup,4944.0,1776.0,8.7805,62.50
54.779,warmup,4944.0,1792.0,8.8596,62.66
54.879,warmup,4944.0,1792.0,8.8596,62.81
54.980,warmup,4944.0,1784.0,8.8201,62.69
55.080,warmup,4944.0,1776.0,8.7805,62.62
55.180,warmup,4944.0,1776.0,8.7805,62.75
55.280,warmup,4944.0,1792.0,8.8596,62.56
55.380,warmup,4944.0,1792.0,8.8596,62.75
55.480,warmup,4944.0,1784.0,8.8201,62.50
55.580,warmup,4944.0,1768.0,8.7410,62.69
55.681,warmup,4944.0,1776.0,8.7805,62.47
55.781,warmup,4944.0,1800.0,8.8992,62.66
55.881,warmup,4944.0,1792.0,8.8596,62.84
55.981,warmup,4944.0,1784.0,8.8201,62.59
56.081,warmup,4944.0,1768.0,8.7410,62.69
56.181,warmup,4944.0,1776.0,8.7805,62.53
56.281,warmup,4944.0,1800.0,8.8992,62.84
56.381,warmup,4944.0,1792.0,8.8596,62.72
56.482,warmup,4944.0,1784.0,8.8201,62.66
56.582,warmup,4944.0,1776.0,8.7805,62.53
56.682,warmup,4944.0,1784.0,8.8201,62.69
56.782,warmup,4944.0,1800.0,8.8992,62.78
56.882,warmup,4944.0,1792.0,8.8596,62.97
56.982,warmup,4944.0,1792.0,8.8596,62.84
57.082,warmup,4944.0,1776.0,8.7805,62.56
57.183,warmup,4944.0,1776.0,8.7805,62.50
57.283,warmup,4944.0,1800.0,8.8992,62.97
57.383,warmup,4944.0,1792.0,8.8596,62.69
57.483,warmup,4944.0,1784.0,8.8201,62.59
57.583,warmup,4944.0,1768.0,8.7410,62.81
57.683,warmup,4944.0,1776.0,8.7805,62.47
57.783,warmup,4944.0,1792.0,8.8596,62.75
57.883,warmup,4944.0,1792.0,8.8596,62.75
57.984,warmup,4944.0,1784.0,8.8201,62.69
58.084,warmup,4944.0,1768.0,8.7410,62.72
58.184,warmup,4944.0,1784.0,8.8201,62.66
58.284,warmup,4944.0,1792.0,8.8596,62.75
58.384,warmup,4944.0,1792.0,8.8596,62.88
58.484,warmup,4944.0,1784.0,8.8201,62.75
58.584,warmup,4944.0,1768.0,8.7410,62.53
58.685,warmup,4944.0,1776.0,8.7805,62.84
58.785,warmup,4944.0,1792.0,8.8596,62.88
58.885,warmup,4944.0,1784.0,8.8201,62.69
58.985,warmup,4944.0,1776.0,8.7805,62.88
59.085,warmup,4944.0,1768.0,8.7410,62.62
59.185,warmup,4944.0,1784.0,8.8201,62.59
59.285,warmup,4944.0,1792.0,8.8596,62.69
59.385,warmup,4944.0,1792.0,8.8596,62.69
59.486,warmup,4944.0,1784.0,8.8201,62.66
59.586,warmup,4944.0,1768.0,8.7410,62.62
59.686,warmup,4944.0,1784.0,8.8201,62.72
59.786,warmup,4944.0,1800.0,8.8992,62.75
59.886,warmup,4944.0,1792.0,8.8596,62.84
59.986,warmup,4944.0,1792.0,8.8596,62.75
60.086,warmup,4944.0,1776.0,8.7805,62.84
60.187,warmup,4944.0,1784.0,8.8201,62.81
60.287,warmup,4944.0,1800.0,8.8992,62.91
60.387,measure,4944.0,1784.0,8.8201,63.03
60.487,measure,4944.0,1784.0,8.8201,62.84
60.587,measure,4952.0,1768.0,8.7551,62.53
60.687,measure,4944.0,1784.0,8.8201,63.03
60.787,measure,4944.0,1792.0,8.8596,63.03
60.888,measure,4944.0,1792.0,8.8596,62.69
60.988,measure,4944.0,1776.0,8.7805,62.66
61.088,measure,4952.0,1768.0,8.7551,62.66
61.188,measure,4944.0,1784.0,8.8201,62.78
61.288,measure,4944.0,1792.0,8.8596,62.88
61.388,measure,4944.0,1784.0,8.8201,62.84
61.488,measure,4952.0,1776.0,8.7948,62.78
61.588,measure,4944.0,1768.0,8.7410,62.78
61.689,measure,4944.0,1784.0,8.8201,62.88
61.789,measure,4944.0,1792.0,8.8596,63.03
61.889,measure,4944.0,1784.0,8.8201,63.00
61.989,measure,4944.0,1776.0,8.7805,62.78
62.089,measure,4944.0,1768.0,8.7410,62.94
62.189,measure,4944.0,1784.0,8.8201,62.97
62.289,measure,4944.0,1792.0,8.8596,62.94
62.389,measure,4944.0,1784.0,8.8201,62.88
62.490,measure,4944.0,1776.0,8.7805,62.88
62.590,measure,4944.0,1776.0,8.7805,62.75
62.690,measure,4944.0,1784.0,8.8201,62.75
62.790,measure,4944.0,1792.0,8.8596,63.03
62.890,measure,4944.0,1784.0,8.8201,62.84
62.990,measure,4944.0,1776.0,8.7805,62.66
63.090,measure,4944.0,1768.0,8.7410,62.78
63.191,measure,4944.0,1792.0,8.8596,62.88
63.291,measure,4944.0,1792.0,8.8596,63.03
63.391,measure,4944.0,1784.0,8.8201,62.91
63.491,measure,4944.0,1776.0,8.7805,63.06
63.591,measure,4944.0,1768.0,8.7410,62.88
63.691,measure,4944.0,1792.0,8.8596,62.97
63.791,measure,4944.0,1792.0,8.8596,63.19
63.891,measure,4944.0,1792.0,8.8596,63.09
63.992,measure,4944.0,1784.0,8.8201,62.91
64.092,measure,4944.0,1768.0,8.7410,62.62
64.192,measure,4944.0,1784.0,8.8201,63.06
64.292,measure,4944.0,1792.0,8.8596,62.94
64.392,measure,4944.0,1792.0,8.8596,62.88
64.492,measure,4944.0,1784.0,8.8201,63.06
64.592,measure,4944.0,1768.0,8.7410,62.81
64.693,measure,4944.0,1784.0,8.8201,62.81
64.793,measure,4944.0,1792.0,8.8596,62.91
64.893,measure,4944.0,1784.0,8.8201,62.97
64.993,measure,4944.0,1776.0,8.7805,63.00
65.093,measure,4944.0,1768.0,8.7410,62.84
65.193,measure,4944.0,1784.0,8.8201,63.12
65.294,measure,4944.0,1792.0,8.8596,63.12
65.394,measure,4944.0,1784.0,8.8201,62.97
65.494,measure,4944.0,1776.0,8.7805,62.75
65.594,measure,4944.0,1768.0,8.7410,63.00
65.694,measure,4944.0,1784.0,8.8201,63.03
65.794,measure,4944.0,1792.0,8.8596,62.94
65.894,measure,4944.0,1792.0,8.8596,63.25
65.995,measure,4944.0,1784.0,8.8201,62.91
66.095,measure,4944.0,1768.0,8.7410,62.88
66.195,measure,4944.0,1784.0,8.8201,62.88
66.295,measure,4944.0,1792.0,8.8596,62.91
66.395,measure,4944.0,1792.0,8.8596,62.97
66.495,measure,4944.0,1784.0,8.8201,62.97
66.595,measure,4944.0,1768.0,8.7410,62.84
66.695,measure,4944.0,1784.0,8.8201,63.03
66.796,measure,4944.0,1792.0,8.8596,63.06
66.896,measure,4944.0,1792.0,8.8596,63.00
66.996,measure,4944.0,1784.0,8.8201,63.16
67.096,measure,4944.0,1768.0,8.7410,62.97
67.196,measure,4944.0,1784.0,8.8201,62.97
67.296,measure,4944.0,1800.0,8.8992,63.28
67.396,measure,4944.0,1792.0,8.8596,63.12
67.497,measure,4944.0,1792.0,8.8596,62.91
67.597,measure,4944.0,1776.0,8.7805,63.12
67.697,measure,4944.0,1784.0,8.8201,63.06
67.797,measure,4944.0,1800.0,8.8992,63.03
67.897,measure,4944.0,1792.0,8.8596,63.00
67.997,measure,4944.0,1792.0,8.8596,62.97
68.097,measure,4944.0,1776.0,8.7805,62.88
68.197,measure,4944.0,1792.0,8.8596,62.94
68.298,measure,4944.0,1800.0,8.8992,63.09
68.398,measure,4944.0,1792.0,8.8596,63.00
68.498,measure,4944.0,1792.0,8.8596,63.09
68.598,measure,4944.0,1776.0,8.7805,62.84
68.698,measure,4944.0,1784.0,8.8201,63.16
68.798,measure,4944.0,1800.0,8.8992,63.12
68.898,measure,4944.0,1792.0,8.8596,63.09
68.999,measure,4944.0,1792.0,8.8596,63.25
69.099,measure,4944.0,1776.0,8.7805,63.03
69.199,measure,4944.0,1784.0,8.8201,62.91
69.299,measure,4944.0,1800.0,8.8992,63.34
69.399,measure,4944.0,1800.0,8.8992,63.25
69.499,measure,4944.0,1792.0,8.8596,62.97
69.599,measure,4944.0,1776.0,8.7805,62.84
69.700,measure,4944.0,1776.0,8.7805,62.91
69.800,measure,4944.0,1792.0,8.8596,63.22
69.900,measure,4944.0,1784.0,8.8201,63.16
70.000,measure,4944.0,1784.0,8.8201,63.00
70.100,measure,4944.0,1768.0,8.7410,62.91
70.200,measure,4944.0,1776.0,8.7805,63.06
70.300,measure,4944.0,1792.0,8.8596,63.22
70.400,measure,4944.0,1792.0,8.8596,63.34
70.501,measure,4944.0,1784.0,8.8201,63.19
70.601,measure,4944.0,1776.0,8.7805,62.97
70.701,measure,4944.0,1776.0,8.7805,63.25
70.801,measure,4944.0,1792.0,8.8596,63.28
70.901,measure,4944.0,1784.0,8.8201,63.19
71.001,measure,4944.0,1776.0,8.7805,63.00
71.101,measure,4952.0,1760.0,8.7155,63.16
71.202,measure,4944.0,1784.0,8.8201,62.91
71.302,measure,4944.0,1792.0,8.8596,63.00
71.402,measure,4944.0,1792.0,8.8596,63.22
71.502,measure,4944.0,1784.0,8.8201,63.06
71.602,measure,4952.0,1768.0,8.7551,63.12
71.702,measure,4944.0,1784.0,8.8201,63.03
71.802,measure,4944.0,1800.0,8.8992,63.16
71.903,measure,4944.0,1792.0,8.8596,63.22
72.003,measure,4944.0,1784.0,8.8201,63.06
72.103,measure,4944.0,1768.0,8.7410,63.16
72.203,measure,4944.0,1792.0,8.8596,63.22
72.303,measure,4944.0,1800.0,8.8992,63.25
72.403,measure,4944.0,1792.0,8.8596,63.53
72.503,measure,4944.0,1784.0,8.8201,63.12
72.604,measure,4944.0,1768.0,8.7410,63.06
72.704,measure,4944.0,1792.0,8.8596,63.06
72.804,measure,4944.0,1792.0,8.8596,63.38
72.904,measure,4944.0,1784.0,8.8201,63.03
73.004,measure,4944.0,1776.0,8.7805,63.00
73.104,measure,4944.0,1776.0,8.7805,63.34
73.204,measure,4944.0,1792.0,8.8596,63.25
73.304,measure,4944.0,1792.0,8.8596,63.16
73.405,measure,4944.0,1792.0,8.8596,63.31
73.505,measure,4944.0,1784.0,8.8201,63.03
73.605,measure,4944.0,1776.0,8.7805,63.12
73.705,measure,4944.0,1792.0,8.8596,63.28
73.805,measure,4944.0,1792.0,8.8596,63.19
73.905,measure,4944.0,1792.0,8.8596,63.31
74.005,measure,4944.0,1776.0,8.7805,63.06
74.106,measure,4944.0,1776.0,8.7805,62.91
74.206,measure,4944.0,1792.0,8.8596,63.38
74.306,measure,4944.0,1792.0,8.8596,63.31
74.406,measure,4944.0,1784.0,8.8201,63.09
74.506,measure,4944.0,1776.0,8.7805,63.34
74.606,measure,4944.0,1776.0,8.7805,63.06
74.706,measure,4944.0,1800.0,8.8992,63.25
74.807,measure,4944.0,1792.0,8.8596,63.22
74.907,measure,4944.0,1792.0,8.8596,63.09
75.007,measure,4944.0,1776.0,8.7805,63.03
75.107,measure,4944.0,1784.0,8.8201,63.12
75.207,measure,4944.0,1800.0,8.8992,63.38
75.307,measure,4944.0,1792.0,8.8596,63.34
75.407,measure,4944.0,1784.0,8.8201,63.31
75.507,measure,4944.0,1776.0,8.7805,63.16
75.608,measure,4944.0,1792.0,8.8596,63.31
75.708,measure,4944.0,1808.0,8.9388,63.34
75.808,measure,4944.0,1800.0,8.8992,63.19
75.908,measure,4944.0,1784.0,8.8201,63.31
76.008,measure,4944.0,1768.0,8.7410,63.22
76.108,measure,4944.0,1792.0,8.8596,63.06
76.208,measure,4944.0,1800.0,8.8992,63.50
76.309,measure,4944.0,1792.0,8.8596,63.34
76.409,measure,4944.0,1784.0,8.8201,63.09
76.509,measure,4944.0,1768.0,8.7410,63.09
76.609,measure,4944.0,1784.0,8.8201,63.12
76.709,measure,4944.0,1792.0,8.8596,63.22
76.809,measure,4944.0,1792.0,8.8596,63.28
76.909,measure,4944.0,1784.0,8.8201,63.22
77.010,measure,4944.0,1768.0,8.7410,63.22
77.110,measure,4944.0,1784.0,8.8201,63.34
77.210,measure,4944.0,1800.0,8.8992,63.34
77.310,measure,4944.0,1792.0,8.8596,63.47
77.410,measure,4944.0,1784.0,8.8201,63.28
77.510,measure,4944.0,1776.0,8.7805,63.12
77.611,measure,4944.0,1792.0,8.8596,63.41
77.711,measure,4944.0,1800.0,8.8992,63.44
77.811,measure,4944.0,1800.0,8.8992,63.22
77.911,measure,4944.0,1792.0,8.8596,63.06
78.011,measure,4944.0,1768.0,8.7410,63.09
78.111,measure,4944.0,1784.0,8.8201,63.16
78.211,measure,4944.0,1800.0,8.8992,63.28
78.311,measure,4944.0,1792.0,8.8596,63.31
78.412,measure,4944.0,1784.0,8.8201,63.19
78.512,measure,4944.0,1768.0,8.7410,63.19
78.612,measure,4944.0,1784.0,8.8201,63.25
78.712,measure,4944.0,1800.0,8.8992,63.28
78.812,measure,4944.0,1792.0,8.8596,63.41
78.912,measure,4944.0,1784.0,8.8201,63.25
79.012,measure,4944.0,1776.0,8.7805,63.31
79.113,measure,4944.0,1792.0,8.8596,63.31
79.213,measure,4944.0,1800.0,8.8992,63.34
79.313,measure,4944.0,1792.0,8.8596,63.62
79.413,measure,4944.0,1784.0,8.8201,63.34
79.513,measure,4944.0,1768.0,8.7410,63.09
79.613,measure,4944.0,1784.0,8.8201,63.12
79.713,measure,4944.0,1800.0,8.8992,63.56
79.813,measure,4944.0,1792.0,8.8596,63.28
79.914,measure,4944.0,1784.0,8.8201,63.25
80.014,measure,4944.0,1768.0,8.7410,63.22
80.114,measure,4944.0,1784.0,8.8201,63.25
80.214,measure,4944.0,1792.0,8.8596,63.44
80.314,measure,4944.0,1792.0,8.8596,63.41
80.414,measure,4944.0,1784.0,8.8201,63.25
80.514,measure,4944.0,1768.0,8.7410,63.22
80.615,measure,4944.0,1784.0,8.8201,63.38
80.715,measure,4944.0,1792.0,8.8596,63.66
80.815,measure,4944.0,1792.0,8.8596,63.44
80.915,measure,4944.0,1784.0,8.8201,63.34
81.015,measure,4944.0,1776.0,8.7805,63.22
81.115,measure,4944.0,1784.0,8.8201,63.47
81.215,measure,4944.0,1800.0,8.8992,63.50
81.315,measure,4944.0,1792.0,8.8596,63.31
81.416,measure,4944.0,1792.0,8.8596,63.56
81.516,measure,4944.0,1768.0,8.7410,63.19
81.616,measure,4944.0,1784.0,8.8201,63.31
81.716,measure,4944.0,1800.0,8.8992,63.34
81.816,measure,4944.0,1792.0,8.8596,63.31
81.916,measure,4944.0,1784.0,8.8201,63.41
82.016,measure,4944.0,1768.0,8.7410,63.25
82.117,measure,4944.0,1784.0,8.8201,63.31
82.217,measure,4944.0,1792.0,8.8596,63.59
82.317,measure,4944.0,1792.0,8.8596,63.34
82.417,measure,4944.0,1776.0,8.7805,63.31
82.517,measure,4944.0,1768.0,8.7410,63.34
82.617,measure,4944.0,1784.0,8.8201,63.44
82.717,measure,4944.0,1792.0,8.8596,63.38
82.818,measure,4944.0,1792.0,8.8596,63.62
82.918,measure,4944.0,1784.0,8.8201,63.44
83.018,measure,4944.0,1768.0,8.7410,63.12
83.118,measure,4944.0,1792.0,8.8596,63.62
83.218,measure,4944.0,1800.0,8.8992,63.44
83.318,measure,4944.0,1792.0,8.8596,63.34
83.418,measure,4944.0,1784.0,8.8201,63.34
83.519,measure,4944.0,1768.0,8.7410,63.31
83.619,measure,4944.0,1792.0,8.8596,63.28
83.719,measure,4944.0,1800.0,8.8992,63.44
83.819,measure,4944.0,1792.0,8.8596,63.38
83.919,measure,4944.0,1792.0,8.8596,63.59
84.019,measure,4944.0,1776.0,8.7805,63.38
84.120,measure,4944.0,1792.0,8.8596,63.38
84.220,measure,4944.0,1800.0,8.8992,63.66
84.320,measure,4944.0,1800.0,8.8992,63.66
84.420,measure,4944.0,1784.0,8.8201,63.38
84.520,measure,4944.0,1776.0,8.7805,63.44
84.620,measure,4944.0,1792.0,8.8596,63.53
84.720,measure,4944.0,1800.0,8.8992,63.38
84.820,measure,4944.0,1792.0,8.8596,63.34
84.921,measure,4944.0,1792.0,8.8596,63.34
85.021,measure,4944.0,1768.0,8.7410,63.22
85.121,measure,4944.0,1784.0,8.8201,63.34
85.221,measure,4944.0,1800.0,8.8992,63.41
85.321,measure,4944.0,1792.0,8.8596,63.44
85.421,measure,4944.0,1784.0,8.8201,63.47
85.521,measure,4944.0,1768.0,8.7410,63.34
85.622,measure,4944.0,1784.0,8.8201,63.50
85.722,measure,4944.0,1800.0,8.8992,63.59
85.822,measure,4944.0,1792.0,8.8596,63.47
85.922,measure,4944.0,1784.0,8.8201,63.59
86.022,measure,4944.0,1768.0,8.7410,63.41
86.122,measure,4944.0,1792.0,8.8596,63.47
86.222,measure,4944.0,1800.0,8.8992,63.78
86.322,measure,4944.0,1800.0,8.8992,63.59
86.423,measure,4944.0,1784.0,8.8201,63.41
86.523,measure,4944.0,1768.0,8.7410,63.28
86.623,measure,4944.0,1784.0,8.8201,63.72
86.723,measure,4944.0,1800.0,8.8992,63.50
86.823,measure,4944.0,1792.0,8.8596,63.44
86.923,measure,4944.0,1784.0,8.8201,63.44
87.023,measure,4944.0,1776.0,8.7805,63.31
87.123,measure,4944.0,1784.0,8.8201,63.47
87.224,measure,4944.0,1808.0,8.9388,63.53
87.324,measure,4944.0,1800.0,8.8992,63.72
87.424,measure,4944.0,1792.0,8.8596,63.50
87.524,measure,4944.0,1776.0,8.7805,63.41
87.624,measure,4944.0,1784.0,8.8201,63.66
87.724,measure,4944.0,1800.0,8.8992,63.72
87.825,measure,4944.0,1792.0,8.8596,63.50
87.925,measure,4944.0,1784.0,8.8201,63.31
88.025,measure,4944.0,1776.0,8.7805,63.59
88.125,measure,4944.0,1784.0,8.8201,63.38
88.225,measure,4944.0,1800.0,8.8992,63.53
88.325,measure,4944.0,1792.0,8.8596,63.59
88.425,measure,4944.0,1792.0,8.8596,63.38
88.526,measure,4944.0,1776.0,8.7805,63.34
88.626,measure,4944.0,1784.0,8.8201,63.44
88.726,measure,4944.0,1800.0,8.8992,63.62
88.826,measure,4944.0,1800.0,8.8992,63.69
88.927,measure,4944.0,1792.0,8.8596,63.59
89.027,measure,4944.0,1784.0,8.8201,63.78
89.127,measure,4944.0,1776.0,8.7805,63.53
89.227,measure,4944.0,1792.0,8.8596,63.59
89.327,measure,4944.0,1808.0,8.9388,63.84
89.427,measure,4944.0,1800.0,8.8992,63.81
89.527,measure,4944.0,1792.0,8.8596,63.53
89.628,measure,4944.0,1776.0,8.7805,63.34
89.728,measure,4944.0,1784.0,8.8201,63.66
89.828,measure,4944.0,1800.0,8.8992,63.53
89.928,measure,4944.0,1800.0,8.8992,63.41
90.028,measure,4944.0,1792.0,8.8596,63.53
90.128,measure,4944.0,1776.0,8.7805,63.38
90.229,measure,4944.0,1784.0,8.8201,63.44
90.329,measure,4944.0,1800.0,8.8992,63.66
90.429,measure,4944.0,1792.0,8.8596,63.50
90.529,measure,4944.0,1792.0,8.8596,63.66
90.629,measure,4944.0,1776.0,8.7805,63.44
90.729,measure,4944.0,1776.0,8.7805,63.66
90.829,measure,4944.0,1800.0,8.8992,63.78
90.930,measure,4944.0,1800.0,8.8992,63.66
91.030,measure,4944.0,1800.0,8.8992,63.88
91.130,measure,4944.0,1792.0,8.8596,63.59
91.230,measure,4944.0,1784.0,8.8201,63.41
91.330,measure,4944.0,1800.0,8.8992,63.47
91.430,measure,4944.0,1808.0,8.9388,63.81
91.530,measure,4944.0,1800.0,8.8992,63.53
91.631,measure,4944.0,1792.0,8.8596,63.38
91.731,measure,4944.0,1776.0,8.7805,63.41
91.831,measure,4944.0,1792.0,8.8596,63.53
91.931,measure,4944.0,1800.0,8.8992,63.75
92.031,measure,4944.0,1792.0,8.8596,63.62
92.132,measure,4944.0,1784.0,8.8201,63.50
92.232,measure,4944.0,1768.0,8.7410,63.56
92.332,measure,4944.0,1784.0,8.8201,63.62
92.432,measure,4944.0,1800.0,8.8992,63.97
92.532,measure,4944.0,1792.0,8.8596,63.84
92.632,measure,4944.0,1784.0,8.8201,63.66
92.732,measure,4944.0,1768.0,8.7410,63.50
92.832,measure,4944.0,1784.0,8.8201,63.72
92.933,measure,4944.0,1800.0,8.8992,63.78
93.033,measure,4944.0,1800.0,8.8992,63.56
93.133,measure,4944.0,1792.0,8.8596,63.81
93.233,measure,4944.0,1784.0,8.8201,63.47
93.333,measure,4944.0,1784.0,8.8201,63.50
93.433,measure,4944.0,1800.0,8.8992,63.72
93.534,measure,4944.0,1800.0,8.8992,63.66
93.634,measure,4944.0,1792.0,8.8596,63.69
93.734,measure,4944.0,1784.0,8.8201,63.59
93.834,measure,4944.0,1784.0,8.8201,63.50
93.934,measure,4944.0,1800.0,8.8992,63.75
94.034,measure,4944.0,1792.0,8.8596,63.78
94.134,measure,4944.0,1792.0,8.8596,63.94
94.235,measure,4944.0,1784.0,8.8201,63.62
94.335,measure,4944.0,1784.0,8.8201,63.59
94.435,measure,4944.0,1800.0,8.8992,63.53
94.535,measure,4944.0,1800.0,8.8992,63.88
94.635,measure,4944.0,1792.0,8.8596,63.81
94.735,measure,4944.0,1784.0,8.8201,63.50
94.835,measure,4944.0,1784.0,8.8201,63.81
94.936,measure,4944.0,1792.0,8.8596,63.59
95.036,measure,4944.0,1792.0,8.8596,63.62
95.136,measure,4944.0,1792.0,8.8596,63.69
95.236,measure,4944.0,1776.0,8.7805,63.53
95.336,measure,4944.0,1776.0,8.7805,63.50
95.436,measure,4944.0,1800.0,8.8992,63.78
95.536,measure,4944.0,1792.0,8.8596,63.69
95.637,measure,4944.0,1792.0,8.8596,63.81
95.737,measure,4944.0,1776.0,8.7805,63.69
95.837,measure,4944.0,1784.0,8.8201,63.66
95.937,measure,4944.0,1800.0,8.8992,63.94
96.037,measure,4944.0,1792.0,8.8596,63.78
96.137,measure,4944.0,1784.0,8.8201,63.56
96.237,measure,4944.0,1776.0,8.7805,63.78
96.338,measure,4944.0,1784.0,8.8201,63.81
96.438,measure,4944.0,1808.0,8.9388,63.69
96.538,measure,4944.0,1800.0,8.8992,63.59
96.638,measure,4944.0,1792.0,8.8596,63.66
96.738,measure,4944.0,1776.0,8.7805,63.56
96.838,measure,4944.0,1784.0,8.8201,63.59
96.939,measure,4944.0,1800.0,8.8992,63.69
97.039,measure,4944.0,1800.0,8.8992,63.66
97.139,measure,4944.0,1792.0,8.8596,63.78
97.239,measure,4944.0,1784.0,8.8201,63.59
97.339,measure,4944.0,1784.0,8.8201,63.72
97.439,measure,4944.0,1800.0,8.8992,63.81
97.539,measure,4944.0,1800.0,8.8992,63.75
97.640,measure,4944.0,1792.0,8.8596,63.84
97.740,measure,4944.0,1776.0,8.7805,63.72
97.840,measure,4944.0,1784.0,8.8201,63.50
97.940,measure,4944.0,1800.0,8.8992,64.09
98.040,measure,4944.0,1792.0,8.8596,63.91
98.140,measure,4944.0,1784.0,8.8201,63.47
98.240,measure,4944.0,1768.0,8.7410,63.66
98.340,measure,4944.0,1784.0,8.8201,63.69
98.441,measure,4944.0,1800.0,8.8992,63.66
98.541,measure,4944.0,1792.0,8.8596,63.81
98.641,measure,4944.0,1792.0,8.8596,63.78
98.741,measure,4944.0,1776.0,8.7805,63.81
98.841,measure,4944.0,1784.0,8.8201,63.72
98.941,measure,4944.0,1800.0,8.8992,63.81
99.042,measure,4944.0,1800.0,8.8992,64.00
99.142,measure,4944.0,1792.0,8.8596,63.81
99.242,measure,4944.0,1784.0,8.8201,63.78
99.342,measure,4944.0,1784.0,8.8201,63.91
99.442,measure,4944.0,1800.0,8.8992,63.84
99.542,measure,4944.0,1800.0,8.8992,63.88
99.642,measure,4944.0,1792.0,8.8596,63.59
99.743,measure,4944.0,1776.0,8.7805,63.81
99.843,measure,4944.0,1776.0,8.7805,63.56
99.943,measure,4944.0,1800.0,8.8992,63.75
100.043,measure,4944.0,1792.0,8.8596,63.84
100.143,measure,4944.0,1792.0,8.8596,63.69
100.243,measure,4944.0,1776.0,8.7805,63.75
100.343,measure,4944.0,1784.0,8.8201,63.62
100.444,measure,4944.0,1792.0,8.8596,63.88
100.544,measure,4944.0,1800.0,8.8992,63.91
100.644,measure,4944.0,1792.0,8.8596,63.81
100.744,measure,4944.0,1784.0,8.8201,63.91
100.844,measure,4944.0,1776.0,8.7805,63.75
100.945,measure,4944.0,1792.0,8.8596,63.84
101.045,measure,4944.0,1792.0,8.8596,64.09
101.145,measure,4944.0,1784.0,8.8201,63.91
101.245,measure,4952.0,1776.0,8.7948,63.69
101.345,measure,4944.0,1776.0,8.7805,63.59
101.445,measure,4944.0,1800.0,8.8992,64.03
101.545,measure,4944.0,1792.0,8.8596,63.78
101.646,measure,4944.0,1792.0,8.8596,63.75
101.746,measure,4944.0,1784.0,8.8201,63.69
101.846,measure,4944.0,1784.0,8.8201,63.78
101.947,measure,4944.0,1800.0,8.8992,63.88
102.047,measure,4944.0,1800.0,8.8992,63.81
102.147,measure,4944.0,1792.0,8.8596,64.06
102.247,measure,4944.0,1776.0,8.7805,63.84
102.347,measure,4944.0,1776.0,8.7805,63.72
102.448,measure,4944.0,1800.0,8.8992,64.03
102.548,measure,4944.0,1800.0,8.8992,64.03
102.648,measure,4944.0,1792.0,8.8596,63.81
102.748,measure,4944.0,1776.0,8.7805,63.66
102.848,measure,4944.0,1776.0,8.7805,63.88
102.948,measure,4944.0,1792.0,8.8596,63.78
103.048,measure,4944.0,1792.0,8.8596,63.75
103.149,measure,4944.0,1784.0,8.8201,63.75
103.249,measure,4944.0,1768.0,8.7410,63.72
103.349,measure,4944.0,1776.0,8.7805,63.81
103.449,measure,4944.0,1792.0,8.8596,63.81
103.549,measure,4944.0,1792.0,8.8596,63.81
103.649,measure,4944.0,1792.0,8.8596,63.91
103.750,measure,4944.0,1776.0,8.7805,63.78
103.850,measure,4944.0,1784.0,8.8201,63.88
103.950,measure,4944.0,1800.0,8.8992,63.97
104.050,measure,4944.0,1800.0,8.8992,63.91
104.150,measure,4944.0,1792.0,8.8596,64.06
104.251,measure,4944.0,1784.0,8.8201,63.97
104.351,measure,4944.0,1776.0,8.7805,63.62
104.451,measure,4944.0,1792.0,8.8596,63.75
