t_rel_s,phase,mv,ma,watt,temp_max_c
5.107,warmup,4968.0,1272.0,6.3193,60.22
5.207,warmup,4968.0,1296.0,6.4385,60.16
5.308,warmup,4968.0,1248.0,6.2001,60.06
5.408,warmup,4968.0,1288.0,6.3988,60.16
5.508,warmup,4968.0,1280.0,6.3590,60.03
5.608,warmup,4968.0,1272.0,6.3193,60.03
5.708,warmup,4968.0,1304.0,6.4783,60.00
5.808,warmup,4968.0,1248.0,6.2001,59.97
5.908,warmup,4968.0,1288.0,6.3988,60.22
6.009,warmup,4968.0,1272.0,6.3193,60.31
6.109,warmup,4968.0,1264.0,6.2796,60.19
6.209,warmup,4968.0,1304.0,6.4783,60.06
6.309,warmup,4968.0,1240.0,6.1603,60.06
6.409,warmup,4968.0,1288.0,6.3988,60.06
6.509,warmup,4968.0,1272.0,6.3193,59.97
6.609,warmup,4968.0,1264.0,6.2796,60.03
6.710,warmup,4968.0,1296.0,6.4385,60.06
6.810,warmup,4968.0,1240.0,6.1603,60.25
6.910,warmup,4968.0,1288.0,6.3988,60.28
7.010,warmup,4968.0,1272.0,6.3193,60.16
7.110,warmup,4968.0,1264.0,6.2796,60.12
7.210,warmup,4968.0,1304.0,6.4783,60.09
7.310,warmup,4968.0,1248.0,6.2001,60.12
7.410,warmup,4968.0,1288.0,6.3988,60.03
7.511,warmup,4968.0,1280.0,6.3590,60.12
7.611,warmup,4968.0,1272.0,6.3193,60.06
7.711,warmup,4968.0,1296.0,6.4385,60.03
7.811,warmup,4968.0,1256.0,6.2398,60.22
7.911,warmup,4968.0,1288.0,6.3988,60.22
8.011,warmup,4968.0,1280.0,6.3590,60.12
8.111,warmup,4968.0,1272.0,6.3193,60.22
8.212,warmup,4968.0,1304.0,6.4783,60.12
8.312,warmup,4968.0,1248.0,6.2001,60.09
8.412,warmup,4968.0,1288.0,6.3988,60.09
8.512,warmup,4968.0,1280.0,6.3590,60.06
8.612,warmup,4968.0,1272.0,6.3193,60.09
8.713,warmup,4968.0,1304.0,6.4783,60.34
8.813,warmup,4968.0,1248.0,6.2001,60.28
8.913,warmup,4968.0,1288.0,6.3988,60.22
9.013,warmup,4968.0,1280.0,6.3590,60.12
9.113,warmup,4968.0,1272.0,6.3193,60.19
9.213,warmup,4968.0,1304.0,6.4783,60.03
9.313,warmup,4968.0,1248.0,6.2001,60.12
9.414,warmup,4968.0,1288.0,6.3988,60.12
9.514,warmup,4968.0,1288.0,6.3988,60.09
9.614,warmup,4968.0,1272.0,6.3193,60.31
9.714,warmup,4968.0,1304.0,6.4783,60.28
9.814,warmup,4968.0,1248.0,6.2001,60.22
9.914,warmup,4968.0,1288.0,6.3988,60.16
10.014,warmup,4968.0,1288.0,6.3988,60.12
10.115,warmup,4968.0,1264.0,6.2796,60.19
10.215,warmup,4968.0,1304.0,6.4783,60.16
10.315,warmup,4968.0,1248.0,6.2001,60.12
10.415,warmup,4968.0,1288.0,6.3988,60.12
10.515,warmup,4968.0,1272.0,6.3193,60.09
10.615,warmup,4968.0,1264.0,6.2796,60.34
10.716,warmup,4968.0,1296.0,6.4385,60.28
10.816,warmup,4968.0,1248.0,6.2001,60.19
10.916,warmup,4968.0,1288.0,6.3988,60.22
11.016,warmup,4968.0,1280.0,6.3590,60.19
11.116,warmup,4968.0,1272.0,6.3193,60.19
11.216,warmup,4968.0,1304.0,6.4783,60.00
11.317,warmup,4968.0,1248.0,6.2001,60.12
11.417,warmup,4968.0,1288.0,6.3988,60.12
11.517,warmup,4968.0,1280.0,6.3590,60.38
11.617,warmup,4968.0,1264.0,6.2796,60.25
11.717,warmup,4968.0,1296.0,6.4385,60.28
11.817,warmup,4968.0,1248.0,6.2001,60.19
11.917,warmup,4968.0,1288.0,6.3988,60.12
12.017,warmup,4968.0,1280.0,6.3590,60.16
12.118,warmup,4968.0,1256.0,6.2398,60.12
12.218,warmup,4968.0,1296.0,6.4385,60.12
12.318,warmup,4968.0,1248.0,6.2001,60.12
12.418,warmup,4968.0,1280.0,6.3590,60.34
12.518,warmup,4968.0,1280.0,6.3590,60.34
12.618,warmup,4968.0,1264.0,6.2796,60.19
12.718,warmup,4968.0,1296.0,6.4385,60.25
12.818,warmup,4968.0,1256.0,6.2398,60.22
12.919,warmup,4968.0,1288.0,6.3988,60.22
13.019,warmup,4968.0,1288.0,6.3988,60.16
13.119,warmup,4968.0,1264.0,6.2796,60.16
13.219,warmup,4968.0,1296.0,6.4385,60.12
13.319,warmup,4968.0,1256.0,6.2398,60.12
13.419,warmup,4968.0,1288.0,6.3988,60.25
13.519,warmup,4968.0,1280.0,6.3590,60.25
13.620,warmup,4968.0,1264.0,6.2796,60.22
13.720,warmup,4968.0,1296.0,6.4385,60.22
13.820,warmup,4968.0,1248.0,6.2001,60.19
13.920,warmup,4968.0,1288.0,6.3988,60.06
14.020,warmup,4968.0,1288.0,6.3988,60.19
14.120,warmup,4968.0,1264.0,6.2796,60.16
14.220,warmup,4968.0,1296.0,6.4385,60.19
14.320,warmup,4968.0,1256.0,6.2398,60.41
14.421,warmup,4968.0,1280.0,6.3590,60.31
14.521,warmup,4968.0,1280.0,6.3590,60.22
14.621,warmup,4968.0,1264.0,6.2796,60.19
14.721,warmup,4968.0,1296.0,6.4385,60.19
14.821,warmup,4968.0,1256.0,6.2398,60.16
14.921,warmup,4968.0,1288.0,6.3988,60.16
15.021,warmup,4968.0,1280.0,6.3590,60.19
15.122,warmup,4968.0,1264.0,6.2796,60.16
15.222,warmup,4968.0,1304.0,6.4783,60.31
15.322,warmup,4968.0,1264.0,6.2796,60.25
15.422,warmup,4968.0,1280.0,6.3590,60.31
15.522,warmup,4968.0,1288.0,6.3988,60.22
15.622,warmup,4968.0,1256.0,6.2398,60.16
15.722,warmup,4968.0,1296.0,6.4385,60.25
15.822,warmup,4968.0,1256.0,6.2398,60.19
15.923,warmup,4968.0,1280.0,6.3590,60.25
16.023,warmup,4968.0,1288.0,6.3988,60.12
16.123,warmup,4968.0,1256.0,6.2398,60.34
16.223,warmup,4968.0,1296.0,6.4385,60.31
16.323,warmup,4968.0,1256.0,6.2398,60.28
16.423,warmup,4968.0,1280.0,6.3590,60.22
16.523,warmup,4968.0,1296.0,6.4385,60.22
16.624,warmup,4968.0,1256.0,6.2398,60.12
16.724,warmup,4968.0,1296.0,6.4385,60.25
16.824,warmup,4968.0,1256.0,6.2398,60.19
16.924,warmup,4968.0,1288.0,6.3988,60.12
17.024,warmup,4968.0,1288.0,6.3988,60.31
17.124,warmup,4968.0,1264.0,6.2796,60.38
17.224,warmup,4968.0,1296.0,6.4385,60.28
17.324,warmup,4968.0,1264.0,6.2796,60.25
17.425,warmup,4968.0,1288.0,6.3988,60.19
17.525,warmup,4968.0,1296.0,6.4385,60.22
17.625,warmup,4968.0,1264.0,6.2796,60.25
17.725,warmup,4968.0,1304.0,6.4783,60.22
17.825,warmup,4968.0,1264.0,6.2796,60.38
17.925,warmup,4968.0,1280.0,6.3590,60.34
18.025,warmup,4968.0,1288.0,6.3988,60.38
18.126,warmup,4968.0,1264.0,6.2796,60.31
18.226,warmup,4968.0,1304.0,6.4783,60.28
18.326,warmup,4968.0,1264.0,6.2796,60.25
18.426,warmup,4968.0,1280.0,6.3590,60.28
18.526,warmup,4968.0,1288.0,6.3988,60.12
18.626,warmup,4968.0,1264.0,6.2796,60.19
18.726,warmup,4968.0,1304.0,6.4783,60.25
18.826,warmup,4968.0,1264.0,6.2796,60.38
18.927,warmup,4968.0,1288.0,6.3988,60.38
19.027,warmup,4968.0,1288.0,6.3988,60.28
19.127,warmup,4968.0,1264.0,6.2796,60.22
19.227,warmup,4968.0,1296.0,6.4385,60.22
19.327,warmup,4968.0,1264.0,6.2796,60.25
19.427,warmup,4968.0,1280.0,6.3590,60.31
19.527,warmup,4968.0,1304.0,6.4783,60.28
19.628,warmup,4968.0,1256.0,6.2398,60.25
19.728,warmup,4968.0,1296.0,6.4385,60.41
19.828,warmup,4968.0,1264.0,6.2796,60.38
19.928,warmup,4968.0,1280.0,6.3590,60.38
20.028,warmup,4968.0,1288.0,6.3988,60.34
20.128,warmup,4968.0,1264.0,6.2796,60.31
20.228,warmup,4968.0,1304.0,6.4783,60.28
20.328,warmup,4968.0,1264.0,6.2796,60.28
20.429,warmup,4968.0,1288.0,6.3988,60.22
20.529,warmup,4968.0,1312.0,6.5180,60.41
20.629,warmup,4968.0,1264.0,6.2796,60.44
20.729,warmup,4968.0,1304.0,6.4783,60.41
20.829,warmup,4968.0,1280.0,6.3590,60.38
20.929,warmup,4968.0,1280.0,6.3590,60.38
21.029,warmup,4968.0,1288.0,6.3988,60.25
21.130,warmup,4968.0,1256.0,6.2398,60.28
21.230,warmup,4968.0,1296.0,6.4385,60.31
21.330,warmup,4968.0,1272.0,6.3193,60.22
21.430,warmup,4968.0,1280.0,6.3590,60.41
21.530,warmup,4968.0,1304.0,6.4783,60.44
21.630,warmup,4968.0,1256.0,6.2398,60.41
21.730,warmup,4968.0,1296.0,6.4385,60.38
21.830,warmup,4968.0,1272.0,6.3193,60.38
21.931,warmup,4968.0,1280.0,6.3590,60.28
22.031,warmup,4968.0,1296.0,6.4385,60.34
22.131,warmup,4968.0,1256.0,6.2398,60.31
22.231,warmup,4968.0,1296.0,6.4385,60.34
22.331,warmup,4968.0,1264.0,6.2796,60.28
22.431,warmup,4968.0,1272.0,6.3193,60.50
22.531,warmup,4968.0,1312.0,6.5180,60.44
22.631,warmup,4968.0,1248.0,6.2001,60.38
22.732,warmup,4968.0,1296.0,6.4385,60.34
22.832,warmup,4968.0,1272.0,6.3193,60.34
22.932,warmup,4968.0,1280.0,6.3590,60.41
23.032,warmup,4968.0,1288.0,6.3988,60.28
23.132,warmup,4968.0,1256.0,6.2398,60.28
23.232,warmup,4968.0,1296.0,6.4385,60.34
23.332,warmup,4968.0,1264.0,6.2796,60.53
23.433,warmup,4968.0,1272.0,6.3193,60.47
23.533,warmup,4968.0,1304.0,6.4783,60.38
23.633,warmup,4968.0,1248.0,6.2001,60.31
23.733,warmup,4968.0,1288.0,6.3988,60.38
23.833,warmup,4968.0,1272.0,6.3193,60.38
23.933,warmup,4968.0,1272.0,6.3193,60.34
24.033,warmup,4968.0,1288.0,6.3988,60.28
24.133,warmup,4968.0,1256.0,6.2398,60.31
24.234,warmup,4968.0,1296.0,6.4385,60.56
24.334,warmup,4968.0,1272.0,6.3193,60.53
24.434,warmup,4968.0,1272.0,6.3193,60.38
24.534,warmup,4968.0,1288.0,6.3988,60.38
24.634,warmup,4968.0,1256.0,6.2398,60.38
24.734,warmup,4968.0,1296.0,6.4385,60.38
24.834,warmup,4968.0,1272.0,6.3193,60.34
24.935,warmup,4968.0,1272.0,6.3193,60.28
25.035,warmup,4968.0,1296.0,6.4385,60.31
25.135,warmup,4968.0,1256.0,6.2398,60.28
25.235,warmup,4968.0,1296.0,6.4385,60.41
25.335,warmup,4968.0,1272.0,6.3193,60.38
25.435,warmup,4968.0,1272.0,6.3193,60.38
25.535,warmup,4968.0,1288.0,6.3988,60.41
25.635,warmup,4968.0,1256.0,6.2398,60.38
25.736,warmup,4968.0,1296.0,6.4385,60.38
25.836,warmup,4968.0,1280.0,6.3590,60.34
25.936,warmup,4968.0,1280.0,6.3590,60.34
26.036,warmup,4968.0,1296.0,6.4385,60.38
26.136,warmup,4968.0,1256.0,6.2398,60.38
26.236,warmup,4968.0,1296.0,6.4385,60.38
26.336,warmup,4968.0,1280.0,6.3590,60.38
26.436,warmup,4968.0,1280.0,6.3590,60.38
26.537,warmup,4968.0,1304.0,6.4783,60.38
26.637,warmup,4968.0,1256.0,6.2398,60.38
26.737,warmup,4968.0,1296.0,6.4385,60.38
26.837,warmup,4968.0,1280.0,6.3590,60.38
26.937,warmup,4968.0,1272.0,6.3193,60.38
27.037,warmup,4968.0,1288.0,6.3988,60.53
27.137,warmup,4968.0,1248.0,6.2001,60.44
27.238,warmup,4968.0,1288.0,6.3988,60.44
27.338,warmup,4968.0,1280.0,6.3590,60.41
27.438,warmup,4968.0,1280.0,6.3590,60.41
27.538,warmup,4968.0,1304.0,6.4783,60.41
27.638,warmup,4968.0,1256.0,6.2398,60.38
27.738,warmup,4968.0,1296.0,6.4385,60.34
27.838,warmup,4968.0,1280.0,6.3590,60.38
27.939,warmup,4968.0,1280.0,6.3590,60.50
28.039,warmup,4968.0,1304.0,6.4783,60.50
28.139,warmup,4968.0,1256.0,6.2398,60.47
28.239,warmup,4968.0,1288.0,6.3988,60.47
28.339,warmup,4968.0,1272.0,6.3193,60.41
28.439,warmup,4968.0,1272.0,6.3193,60.38
28.540,warmup,4968.0,1304.0,6.4783,60.38
28.640,warmup,4968.0,1248.0,6.2001,60.38
28.740,warmup,4968.0,1288.0,6.3988,60.38
28.840,warmup,4968.0,1272.0,6.3193,60.56
28.940,warmup,4968.0,1272.0,6.3193,60.62
29.040,warmup,4968.0,1288.0,6.3988,60.53
29.140,warmup,4968.0,1248.0,6.2001,60.47
29.241,warmup,4968.0,1288.0,6.3988,60.38
29.341,warmup,4968.0,1272.0,6.3193,60.41
29.441,warmup,4968.0,1272.0,6.3193,60.34
29.541,warmup,4968.0,1304.0,6.4783,60.41
29.641,warmup,4968.0,1248.0,6.2001,60.38
29.741,warmup,4968.0,1288.0,6.3988,60.53
29.841,warmup,4968.0,1272.0,6.3193,60.50
29.942,warmup,4968.0,1272.0,6.3193,60.50
30.042,warmup,4968.0,1296.0,6.4385,60.41
30.142,warmup,4968.0,1248.0,6.2001,60.47
30.242,warmup,4968.0,1288.0,6.3988,60.47
30.342,warmup,4968.0,1272.0,6.3193,60.41
30.442,warmup,4968.0,1264.0,6.2796,60.44
30.542,warmup,4968.0,1288.0,6.3988,60.38
30.642,warmup,4968.0,1248.0,6.2001,60.62
30.743,warmup,4968.0,1288.0,6.3988,60.59
30.843,warmup,4968.0,1272.0,6.3193,60.56
30.943,warmup,4968.0,1272.0,6.3193,60.47
31.043,warmup,4968.0,1304.0,6.4783,60.50
31.143,warmup,4968.0,1248.0,6.2001,60.44
31.244,warmup,4968.0,1288.0,6.3988,60.41
31.344,warmup,4968.0,1280.0,6.3590,60.41
31.444,warmup,4968.0,1272.0,6.3193,60.38
31.544,warmup,4968.0,1312.0,6.5180,60.41
31.644,warmup,4968.0,1248.0,6.2001,60.56
31.744,warmup,4968.0,1288.0,6.3988,60.59
31.844,warmup,4968.0,1280.0,6.3590,60.50
31.944,warmup,4968.0,1272.0,6.3193,60.50
32.045,warmup,4968.0,1304.0,6.4783,60.44
32.145,warmup,4968.0,1248.0,6.2001,60.47
32.245,warmup,4968.0,1288.0,6.3988,60.44
32.345,warmup,4968.0,1280.0,6.3590,60.38
32.445,warmup,4968.0,1264.0,6.2796,60.66
32.545,warmup,4968.0,1304.0,6.4783,60.59
32.645,warmup,4968.0,1240.0,6.1603,60.56
32.746,warmup,4968.0,1288.0,6.3988,60.56
32.846,warmup,4968.0,1272.0,6.3193,60.47
32.946,warmup,4968.0,1272.0,6.3193,60.53
33.046,warmup,4968.0,1304.0,6.4783,60.44
33.146,warmup,4968.0,1248.0,6.2001,60.47
33.246,warmup,4968.0,1288.0,6.3988,60.44
33.346,warmup,4968.0,1280.0,6.3590,60.69
33.446,warmup,4968.0,1272.0,6.3193,60.62
33.547,warmup,4968.0,1304.0,6.4783,60.62
33.647,warmup,4968.0,1248.0,6.2001,60.56
33.747,warmup,4968.0,1288.0,6.3988,60.50
33.847,warmup,4968.0,1288.0,6.3988,60.50
33.947,warmup,4968.0,1272.0,6.3193,60.47
34.047,warmup,4968.0,1304.0,6.4783,60.53
34.147,warmup,4968.0,1248.0,6.2001,60.44
34.248,warmup,4968.0,1288.0,6.3988,60.66
34.348,warmup,4968.0,1280.0,6.3590,60.62
34.448,warmup,4968.0,1264.0,6.2796,60.59
34.548,warmup,4968.0,1296.0,6.4385,60.50
34.648,warmup,4968.0,1240.0,6.1603,60.47
34.748,warmup,4968.0,1280.0,6.3590,60.47
34.848,warmup,4968.0,1280.0,6.3590,60.50
34.948,warmup,4968.0,1264.0,6.2796,60.50
35.049,warmup,4968.0,1296.0,6.4385,60.47
35.149,warmup,4968.0,1248.0,6.2001,60.44
35.249,warmup,4968.0,1288.0,6.3988,60.69
35.349,warmup,4968.0,1280.0,6.3590,60.66
35.449,warmup,4968.0,1272.0,6.3193,60.62
35.549,warmup,4968.0,1304.0,6.4783,60.53
35.649,warmup,4968.0,1248.0,6.2001,60.53
35.750,warmup,4968.0,1288.0,6.3988,60.47
35.850,warmup,4968.0,1280.0,6.3590,60.44
35.950,warmup,4968.0,1264.0,6.2796,60.44
36.050,warmup,4968.0,1296.0,6.4385,60.44
36.150,warmup,4968.0,1248.0,6.2001,60.75
36.250,warmup,4968.0,1280.0,6.3590,60.72
36.350,warmup,4968.0,1280.0,6.3590,60.56
36.450,warmup,4968.0,1264.0,6.2796,60.59
36.551,warmup,4968.0,1304.0,6.4783,60.53
36.651,warmup,4968.0,1248.0,6.2001,60.50
36.751,warmup,4968.0,1288.0,6.3988,60.53
36.851,warmup,4968.0,1288.0,6.3988,60.50
36.951,warmup,4968.0,1272.0,6.3193,60.47
37.051,warmup,4968.0,1304.0,6.4783,60.75
37.151,warmup,4968.0,1256.0,6.2398,60.69
37.252,warmup,4968.0,1288.0,6.3988,60.59
37.352,warmup,4968.0,1288.0,6.3988,60.56
37.452,warmup,4968.0,1272.0,6.3193,60.47
37.552,warmup,4968.0,1304.0,6.4783,60.53
37.652,warmup,4968.0,1256.0,6.2398,60.50
37.752,warmup,4968.0,1288.0,6.3988,60.50
37.852,warmup,4968.0,1288.0,6.3988,60.44
37.953,warmup,4968.0,1272.0,6.3193,60.81
38.053,warmup,4968.0,1304.0,6.4783,60.69
38.153,warmup,4968.0,1248.0,6.2001,60.62
38.253,warmup,4968.0,1288.0,6.3988,60.62
38.353,warmup,4968.0,1296.0,6.4385,60.50
38.453,warmup,4968.0,1264.0,6.2796,60.53
38.553,warmup,4968.0,1296.0,6.4385,60.53
38.653,warmup,4968.0,1248.0,6.2001,60.47
38.754,warmup,4968.0,1280.0,6.3590,60.53
38.854,warmup,4968.0,1280.0,6.3590,60.53
38.954,warmup,4968.0,1264.0,6.2796,60.72
39.054,warmup,4968.0,1296.0,6.4385,60.59
39.154,warmup,4968.0,1248.0,6.2001,60.59
39.254,warmup,4968.0,1280.0,6.3590,60.56
39.354,warmup,4968.0,1280.0,6.3590,60.50
39.455,warmup,4968.0,1264.0,6.2796,60.53
39.555,warmup,4968.0,1296.0,6.4385,60.53
39.655,warmup,4968.0,1256.0,6.2398,60.47
39.755,warmup,4968.0,1288.0,6.3988,60.50
39.855,warmup,4968.0,1288.0,6.3988,60.66
39.955,warmup,4968.0,1272.0,6.3193,60.69
40.055,warmup,4968.0,1304.0,6.4783,60.66
40.156,warmup,4968.0,1256.0,6.2398,60.62
40.256,warmup,4968.0,1288.0,6.3988,60.62
40.356,warmup,4968.0,1296.0,6.4385,60.62
40.456,warmup,4968.0,1264.0,6.2796,60.59
40.556,warmup,4968.0,1304.0,6.4783,60.47
40.656,warmup,4968.0,1264.0,6.2796,60.50
40.756,warmup,4968.0,1288.0,6.3988,60.72
40.856,warmup,4968.0,1288.0,6.3988,60.84
40.957,warmup,4968.0,1264.0,6.2796,60.75
41.057,warmup,4968.0,1296.0,6.4385,60.59
41.157,warmup,4968.0,1256.0,6.2398,60.59
41.257,warmup,4968.0,1280.0,6.3590,60.56
41.357,warmup,4968.0,1288.0,6.3988,60.59
41.457,warmup,4968.0,1264.0,6.2796,60.53
41.557,warmup,4968.0,1296.0,6.4385,60.59
41.658,warmup,4968.0,1256.0,6.2398,60.78
41.758,warmup,4968.0,1288.0,6.3988,60.69
41.858,warmup,4968.0,1288.0,6.3988,60.62
41.958,warmup,4968.0,1264.0,6.2796,60.66
42.058,warmup,4968.0,1296.0,6.4385,60.66
42.158,warmup,4968.0,1264.0,6.2796,60.56
42.258,warmup,4968.0,1288.0,6.3988,60.53
42.358,warmup,4968.0,1296.0,6.4385,60.59
42.459,warmup,4968.0,1264.0,6.2796,60.53
42.559,warmup,4968.0,1304.0,6.4783,60.66
42.659,warmup,4968.0,1264.0,6.2796,60.78
42.759,warmup,4968.0,1288.0,6.3988,60.72
42.859,warmup,4968.0,1304.0,6.4783,60.62
42.959,warmup,4968.0,1256.0,6.2398,60.69
43.059,warmup,4968.0,1296.0,6.4385,60.59
43.160,warmup,4968.0,1264.0,6.2796,60.62
43.260,warmup,4968.0,1288.0,6.3988,60.62
43.360,warmup,4968.0,1304.0,6.4783,60.50
43.460,warmup,4968.0,1264.0,6.2796,60.81
43.560,warmup,4968.0,1296.0,6.4385,60.75
43.660,warmup,4968.0,1264.0,6.2796,60.66
43.760,warmup,4968.0,1280.0,6.3590,60.69
43.860,warmup,4968.0,1288.0,6.3988,60.66
43.961,warmup,4968.0,1264.0,6.2796,60.59
44.061,warmup,4968.0,1304.0,6.4783,60.59
44.161,warmup,4968.0,1264.0,6.2796,60.62
44.261,warmup,4968.0,1280.0,6.3590,60.62
44.361,warmup,4968.0,1288.0,6.3988,60.75
44.461,warmup,4968.0,1264.0,6.2796,60.72
44.561,warmup,4968.0,1296.0,6.4385,60.75
44.662,warmup,4968.0,1264.0,6.2796,60.62
44.762,warmup,4968.0,1280.0,6.3590,60.69
44.862,warmup,4968.0,1304.0,6.4783,60.62
44.962,warmup,4968.0,1256.0,6.2398,60.62
45.062,warmup,4968.0,1296.0,6.4385,60.56
45.162,warmup,4968.0,1256.0,6.2398,60.59
45.262,warmup,4968.0,1280.0,6.3590,60.81
45.362,warmup,4968.0,1304.0,6.4783,60.78
45.463,warmup,4968.0,1256.0,6.2398,60.66
45.563,warmup,4968.0,1296.0,6.4385,60.75
45.663,warmup,4968.0,1272.0,6.3193,60.75
45.763,warmup,4968.0,1280.0,6.3590,60.66
45.863,warmup,4968.0,1288.0,6.3988,60.62
45.963,warmup,4968.0,1264.0,6.2796,60.72
46.063,warmup,4968.0,1304.0,6.4783,60.62
46.164,warmup,4968.0,1264.0,6.2796,60.88
46.264,warmup,4968.0,1280.0,6.3590,60.78
46.364,warmup,4968.0,1312.0,6.5180,60.69
46.464,warmup,4968.0,1264.0,6.2796,60.72
46.564,warmup,4968.0,1296.0,6.4385,60.69
46.664,warmup,4968.0,1272.0,6.3193,60.69
46.764,warmup,4968.0,1280.0,6.3590,60.69
46.864,warmup,4968.0,1296.0,6.4385,60.62
46.965,warmup,4968.0,1264.0,6.2796,60.66
47.065,warmup,4968.0,1304.0,6.4783,60.88
47.165,warmup,4968.0,1272.0,6.3193,60.81
47.265,warmup,4968.0,1280.0,6.3590,60.75
47.365,warmup,4968.0,1304.0,6.4783,60.66
47.465,warmup,4968.0,1256.0,6.2398,60.75
47.565,warmup,4968.0,1296.0,6.4385,60.72
47.666,warmup,4968.0,1272.0,6.3193,60.69
47.766,warmup,4968.0,1280.0,6.3590,60.72
47.866,warmup,4968.0,1296.0,6.4385,60.72
47.966,warmup,4968.0,1256.0,6.2398,60.62
48.066,warmup,4968.0,1296.0,6.4385,60.88
48.166,warmup,4968.0,1272.0,6.3193,60.88
48.266,warmup,4968.0,1280.0,6.3590,60.81
48.367,warmup,4968.0,1296.0,6.4385,60.75
48.467,warmup,4968.0,1248.0,6.2001,60.72
48.567,warmup,4968.0,1296.0,6.4385,60.75
48.667,warmup,4968.0,1264.0,6.2796,60.69
48.767,warmup,4968.0,1272.0,6.3193,60.66
48.867,warmup,4968.0,1288.0,6.3988,60.91
48.967,warmup,4968.0,1256.0,6.2398,60.88
49.067,warmup,4968.0,1296.0,6.4385,60.91
49.168,warmup,4968.0,1280.0,6.3590,60.88
49.268,warmup,4968.0,1280.0,6.3590,60.81
49.368,warmup,4968.0,1296.0,6.4385,60.72
49.468,warmup,4968.0,1256.0,6.2398,60.72
49.568,warmup,4968.0,1296.0,6.4385,60.69
49.668,warmup,4968.0,1280.0,6.3590,60.66
49.768,warmup,4968.0,1280.0,6.3590,60.69
49.868,warmup,4968.0,1304.0,6.4783,60.91
49.969,warmup,4968.0,1256.0,6.2398,60.91
50.069,warmup,4968.0,1296.0,6.4385,60.75
50.169,warmup,4968.0,1272.0,6.3193,60.81
50.269,warmup,4968.0,1272.0,6.3193,60.62
50.369,warmup,4968.0,1296.0,6.4385,60.78
50.469,warmup,4968.0,1256.0,6.2398,60.72
50.569,warmup,4968.0,1296.0,6.4385,60.69
50.670,warmup,4968.0,1280.0,6.3590,60.69
50.770,warmup,4968.0,1280.0,6.3590,60.91
50.870,warmup,4968.0,1296.0,6.4385,60.88
50.970,warmup,4968.0,1256.0,6.2398,60.75
51.070,warmup,4968.0,1296.0,6.4385,60.78
51.170,warmup,4968.0,1280.0,6.3590,60.72
51.270,warmup,4968.0,1280.0,6.3590,60.78
51.371,warmup,4968.0,1304.0,6.4783,60.66
51.471,warmup,4968.0,1248.0,6.2001,60.66
51.571,warmup,4968.0,1296.0,6.4385,60.62
