t_rel_s,phase,mv,ma,watt,temp_max_c
9.113,warmup,4968.0,1352.0,6.7167,60.19
9.213,warmup,4968.0,1352.0,6.7167,60.12
9.313,warmup,4968.0,1344.0,6.6770,60.19
9.414,warmup,4968.0,1344.0,6.6770,60.12
9.514,warmup,4968.0,1352.0,6.7167,60.19
9.614,warmup,4968.0,1352.0,6.7167,60.19
9.714,warmup,4968.0,1352.0,6.7167,60.12
9.814,warmup,4968.0,1352.0,6.7167,60.41
9.914,warmup,4968.0,1352.0,6.7167,60.31
10.014,warmup,4968.0,1352.0,6.7167,60.31
10.115,warmup,4968.0,1344.0,6.6770,60.25
10.215,warmup,4968.0,1352.0,6.7167,60.19
10.315,warmup,4968.0,1352.0,6.7167,60.19
10.415,warmup,4968.0,1344.0,6.6770,60.12
10.515,warmup,4968.0,1344.0,6.6770,60.22
10.615,warmup,4968.0,1352.0,6.7167,60.19
10.715,warmup,4968.0,1344.0,6.6770,60.19
10.816,warmup,4968.0,1344.0,6.6770,60.28
10.916,warmup,4968.0,1352.0,6.7167,60.28
11.016,warmup,4968.0,1344.0,6.6770,60.25
11.116,warmup,4968.0,1336.0,6.6372,60.28
11.216,warmup,4968.0,1344.0,6.6770,60.19
11.316,warmup,4968.0,1352.0,6.7167,60.22
11.416,warmup,4968.0,1352.0,6.7167,60.19
11.517,warmup,4968.0,1344.0,6.6770,60.19
11.617,warmup,4968.0,1352.0,6.7167,60.28
11.717,warmup,4968.0,1360.0,6.7565,60.41
11.817,warmup,4968.0,1352.0,6.7167,60.31
11.917,warmup,4968.0,1344.0,6.6770,60.25
12.017,warmup,4968.0,1344.0,6.6770,60.31
12.117,warmup,4968.0,1344.0,6.6770,60.25
12.218,warmup,4968.0,1336.0,6.6372,60.28
12.318,warmup,4968.0,1344.0,6.6770,60.22
12.418,warmup,4968.0,1344.0,6.6770,60.16
12.518,warmup,4968.0,1336.0,6.6372,60.38
12.618,warmup,4968.0,1344.0,6.6770,60.38
12.718,warmup,4968.0,1336.0,6.6372,60.38
12.818,warmup,4968.0,1336.0,6.6372,60.38
12.919,warmup,4968.0,1344.0,6.6770,60.28
13.019,warmup,4968.0,1336.0,6.6372,60.19
13.119,warmup,4968.0,1336.0,6.6372,60.28
13.219,warmup,4968.0,1344.0,6.6770,60.19
13.319,warmup,4968.0,1336.0,6.6372,60.19
13.419,warmup,4968.0,1336.0,6.6372,60.41
13.519,warmup,4968.0,1344.0,6.6770,60.34
13.619,warmup,4968.0,1336.0,6.6372,60.34
13.720,warmup,4968.0,1336.0,6.6372,60.34
13.820,warmup,4968.0,1344.0,6.6770,60.22
13.920,warmup,4968.0,1336.0,6.6372,60.31
14.020,warmup,4968.0,1336.0,6.6372,60.25
14.120,warmup,4968.0,1344.0,6.6770,60.28
14.221,warmup,4968.0,1336.0,6.6372,60.19
14.321,warmup,4968.0,1336.0,6.6372,60.22
14.421,warmup,4968.0,1344.0,6.6770,60.38
14.521,warmup,4968.0,1344.0,6.6770,60.34
14.621,warmup,4968.0,1336.0,6.6372,60.34
14.721,warmup,4968.0,1344.0,6.6770,60.31
14.821,warmup,4968.0,1344.0,6.6770,60.34
14.922,warmup,4968.0,1344.0,6.6770,60.22
15.022,warmup,4968.0,1344.0,6.6770,60.31
15.122,warmup,4968.0,1344.0,6.6770,60.19
15.222,warmup,4968.0,1344.0,6.6770,60.25
15.322,warmup,4968.0,1336.0,6.6372,60.41
15.422,warmup,4968.0,1344.0,6.6770,60.38
15.522,warmup,4968.0,1344.0,6.6770,60.28
15.623,warmup,4968.0,1344.0,6.6770,60.25
15.723,warmup,4968.0,1344.0,6.6770,60.25
15.823,warmup,4968.0,1352.0,6.7167,60.31
15.923,warmup,4968.0,1352.0,6.7167,60.31
16.023,warmup,4968.0,1352.0,6.7167,60.28
16.123,warmup,4968.0,1344.0,6.6770,60.25
16.223,warmup,4968.0,1352.0,6.7167,60.38
16.323,warmup,4968.0,1352.0,6.7167,60.38
16.424,warmup,4968.0,1352.0,6.7167,60.38
16.524,warmup,4968.0,1344.0,6.6770,60.38
16.624,warmup,4968.0,1352.0,6.7167,60.28
16.724,warmup,4968.0,1352.0,6.7167,60.31
16.824,warmup,4968.0,1344.0,6.6770,60.34
16.924,warmup,4968.0,1344.0,6.6770,60.28
17.025,warmup,4968.0,1352.0,6.7167,60.28
17.125,warmup,4968.0,1352.0,6.7167,60.44
17.225,warmup,4968.0,1352.0,6.7167,60.41
17.325,warmup,4968.0,1352.0,6.7167,60.38
17.425,warmup,4968.0,1352.0,6.7167,60.31
17.525,warmup,4968.0,1344.0,6.6770,60.34
17.625,warmup,4968.0,1344.0,6.6770,60.38
17.725,warmup,4968.0,1344.0,6.6770,60.34
17.826,warmup,4968.0,1344.0,6.6770,60.28
17.926,warmup,4968.0,1336.0,6.6372,60.22
18.026,warmup,4968.0,1344.0,6.6770,60.53
18.126,warmup,4968.0,1352.0,6.7167,60.47
18.226,warmup,4968.0,1344.0,6.6770,60.41
18.326,warmup,4968.0,1344.0,6.6770,60.41
18.426,warmup,4968.0,1344.0,6.6770,60.38
18.527,warmup,4968.0,1344.0,6.6770,60.25
18.627,warmup,4968.0,1336.0,6.6372,60.38
18.727,warmup,4968.0,1344.0,6.6770,60.28
18.827,warmup,4968.0,1344.0,6.6770,60.38
18.927,warmup,4968.0,1336.0,6.6372,60.50
19.027,warmup,4968.0,1344.0,6.6770,60.47
19.127,warmup,4968.0,1344.0,6.6770,60.41
19.228,warmup,4968.0,1336.0,6.6372,60.44
19.328,warmup,4968.0,1344.0,6.6770,60.44
19.428,warmup,4968.0,1344.0,6.6770,60.47
19.528,warmup,4968.0,1336.0,6.6372,60.38
19.628,warmup,4968.0,1344.0,6.6770,60.38
19.728,warmup,4968.0,1352.0,6.7167,60.34
19.828,warmup,4968.0,1344.0,6.6770,60.53
19.929,warmup,4968.0,1344.0,6.6770,60.50
20.029,warmup,4968.0,1352.0,6.7167,60.56
20.129,warmup,4968.0,1344.0,6.6770,60.50
20.229,warmup,4968.0,1336.0,6.6372,60.38
20.329,warmup,4968.0,1344.0,6.6770,60.44
20.430,warmup,4968.0,1344.0,6.6770,60.38
20.530,warmup,4968.0,1336.0,6.6372,60.38
20.630,warmup,4968.0,1344.0,6.6770,60.38
20.730,warmup,4968.0,1336.0,6.6372,60.50
20.830,warmup,4968.0,1336.0,6.6372,60.50
20.931,warmup,4968.0,1344.0,6.6770,60.56
21.031,warmup,4968.0,1336.0,6.6372,60.47
21.131,warmup,4968.0,1336.0,6.6372,60.47
21.231,warmup,4968.0,1344.0,6.6770,60.38
21.331,warmup,4968.0,1344.0,6.6770,60.41
21.431,warmup,4968.0,1336.0,6.6372,60.41
21.531,warmup,4968.0,1344.0,6.6770,60.44
21.631,warmup,4968.0,1344.0,6.6770,60.34
21.732,warmup,4968.0,1336.0,6.6372,60.69
21.832,warmup,4968.0,1344.0,6.6770,60.56
21.932,warmup,4968.0,1344.0,6.6770,60.53
22.032,warmup,4968.0,1336.0,6.6372,60.41
22.132,warmup,4968.0,1344.0,6.6770,60.41
22.233,warmup,4968.0,1344.0,6.6770,60.41
22.333,warmup,4968.0,1336.0,6.6372,60.47
22.433,warmup,4968.0,1344.0,6.6770,60.41
22.533,warmup,4968.0,1352.0,6.7167,60.47
22.633,warmup,4968.0,1344.0,6.6770,60.59
22.733,warmup,4968.0,1344.0,6.6770,60.66
22.833,warmup,4968.0,1352.0,6.7167,60.50
22.934,warmup,4968.0,1352.0,6.7167,60.53
23.034,warmup,4968.0,1352.0,6.7167,60.50
23.134,warmup,4968.0,1344.0,6.6770,60.47
23.234,warmup,4968.0,1352.0,6.7167,60.47
23.334,warmup,4968.0,1360.0,6.7565,60.50
23.434,warmup,4968.0,1352.0,6.7167,60.44
23.534,warmup,4968.0,1344.0,6.6770,60.72
23.635,warmup,4968.0,1352.0,6.7167,60.59
23.735,warmup,4968.0,1360.0,6.7565,60.62
23.835,warmup,4968.0,1360.0,6.7565,60.53
23.935,warmup,4968.0,1352.0,6.7167,60.41
24.035,warmup,4968.0,1352.0,6.7167,60.50
24.135,warmup,4968.0,1352.0,6.7167,60.41
24.235,warmup,4968.0,1360.0,6.7565,60.41
24.335,warmup,4968.0,1352.0,6.7167,60.44
24.436,warmup,4968.0,1352.0,6.7167,60.41
24.536,warmup,4968.0,1352.0,6.7167,60.62
24.636,warmup,4968.0,1360.0,6.7565,60.56
24.736,warmup,4968.0,1360.0,6.7565,60.59
24.836,warmup,4968.0,1352.0,6.7167,60.53
24.936,warmup,4968.0,1352.0,6.7167,60.44
25.036,warmup,4968.0,1360.0,6.7565,60.50
25.137,warmup,4968.0,1360.0,6.7565,60.44
25.237,warmup,4968.0,1352.0,6.7167,60.53
25.337,warmup,4968.0,1352.0,6.7167,60.47
25.437,warmup,4968.0,1352.0,6.7167,60.66
25.537,warmup,4968.0,1360.0,6.7565,60.62
25.637,warmup,4968.0,1352.0,6.7167,60.59
25.737,warmup,4968.0,1352.0,6.7167,60.47
25.838,warmup,4968.0,1352.0,6.7167,60.53
25.938,warmup,4968.0,1352.0,6.7167,60.53
26.038,warmup,4968.0,1344.0,6.6770,60.53
26.138,warmup,4968.0,1344.0,6.6770,60.50
26.238,warmup,4968.0,1352.0,6.7167,60.53
26.338,warmup,4968.0,1344.0,6.6770,60.47
26.438,warmup,4968.0,1336.0,6.6372,60.69
26.538,warmup,4968.0,1344.0,6.6770,60.56
26.639,warmup,4968.0,1344.0,6.6770,60.50
26.739,warmup,4968.0,1336.0,6.6372,60.56
26.839,warmup,4968.0,1344.0,6.6770,60.56
26.939,warmup,4968.0,1344.0,6.6770,60.53
27.039,warmup,4968.0,1336.0,6.6372,60.53
27.139,warmup,4968.0,1344.0,6.6770,60.50
27.239,warmup,4968.0,1344.0,6.6770,60.47
27.340,warmup,4968.0,1336.0,6.6372,60.81
27.440,warmup,4968.0,1344.0,6.6770,60.66
27.540,warmup,4968.0,1344.0,6.6770,60.59
27.640,warmup,4968.0,1336.0,6.6372,60.56
27.740,warmup,4968.0,1336.0,6.6372,60.59
27.840,warmup,4968.0,1344.0,6.6770,60.53
27.940,warmup,4968.0,1344.0,6.6770,60.59
28.041,warmup,4968.0,1336.0,6.6372,60.47
28.141,warmup,4968.0,1344.0,6.6770,60.53
28.241,warmup,4968.0,1344.0,6.6770,60.81
28.341,warmup,4968.0,1344.0,6.6770,60.69
28.441,warmup,4968.0,1344.0,6.6770,60.66
28.541,warmup,4968.0,1352.0,6.7167,60.56
28.641,warmup,4968.0,1344.0,6.6770,60.56
28.742,warmup,4968.0,1336.0,6.6372,60.59
28.842,warmup,4968.0,1344.0,6.6770,60.50
28.942,warmup,4968.0,1352.0,6.7167,60.53
29.042,warmup,4968.0,1352.0,6.7167,60.53
29.142,warmup,4968.0,1344.0,6.6770,60.69
29.242,warmup,4968.0,1352.0,6.7167,60.69
29.342,warmup,4968.0,1352.0,6.7167,60.59
29.443,warmup,4968.0,1344.0,6.6770,60.56
29.543,warmup,4968.0,1344.0,6.6770,60.69
29.643,warmup,4968.0,1352.0,6.7167,60.59
29.743,warmup,4968.0,1344.0,6.6770,60.56
29.843,warmup,4968.0,1336.0,6.6372,60.59
29.943,warmup,4968.0,1344.0,6.6770,60.59
30.043,warmup,4968.0,1344.0,6.6770,60.78
30.144,warmup,4968.0,1336.0,6.6372,60.75
30.244,warmup,4968.0,1344.0,6.6770,60.62
30.344,warmup,4968.0,1344.0,6.6770,60.72
30.444,warmup,4968.0,1344.0,6.6770,60.59
30.544,warmup,4968.0,1344.0,6.6770,60.56
30.644,warmup,4968.0,1344.0,6.6770,60.62
30.744,warmup,4968.0,1352.0,6.7167,60.56
30.845,warmup,4968.0,1352.0,6.7167,60.53
30.945,warmup,4968.0,1344.0,6.6770,60.81
31.045,warmup,4968.0,1352.0,6.7167,60.75
31.145,warmup,4968.0,1360.0,6.7565,60.75
31.245,warmup,4968.0,1352.0,6.7167,60.56
31.345,warmup,4968.0,1352.0,6.7167,60.69
31.445,warmup,4968.0,1352.0,6.7167,60.66
31.546,warmup,4968.0,1360.0,6.7565,60.62
31.646,warmup,4968.0,1360.0,6.7565,60.53
31.746,warmup,4968.0,1352.0,6.7167,60.62
31.846,warmup,4968.0,1352.0,6.7167,60.84
31.946,warmup,4968.0,1352.0,6.7167,60.84
32.046,warmup,4968.0,1360.0,6.7565,60.72
32.146,warmup,4968.0,1352.0,6.7167,60.69
32.247,warmup,4968.0,1344.0,6.6770,60.69
32.347,warmup,4968.0,1352.0,6.7167,60.66
32.447,warmup,4968.0,1344.0,6.6770,60.75
32.547,warmup,4968.0,1336.0,6.6372,60.75
32.647,warmup,4968.0,1344.0,6.6770,60.62
32.747,warmup,4968.0,1352.0,6.7167,60.88
32.847,warmup,4968.0,1336.0,6.6372,60.84
32.947,warmup,4968.0,1344.0,6.6770,60.78
33.048,warmup,4968.0,1344.0,6.6770,60.75
33.148,warmup,4968.0,1344.0,6.6770,60.72
33.248,warmup,4968.0,1344.0,6.6770,60.72
33.348,warmup,4968.0,1352.0,6.7167,60.72
33.448,warmup,4968.0,1344.0,6.6770,60.66
33.548,warmup,4968.0,1336.0,6.6372,60.56
33.649,warmup,4968.0,1344.0,6.6770,60.88
33.749,warmup,4968.0,1352.0,6.7167,60.88
33.849,warmup,4968.0,1352.0,6.7167,60.81
33.949,warmup,4968.0,1344.0,6.6770,60.75
34.049,warmup,4968.0,1352.0,6.7167,60.88
34.149,warmup,4968.0,1360.0,6.7565,60.69
34.250,warmup,4968.0,1360.0,6.7565,60.72
34.350,warmup,4968.0,1360.0,6.7565,60.72
34.450,warmup,4968.0,1352.0,6.7167,60.72
34.550,warmup,4968.0,1352.0,6.7167,60.91
34.650,warmup,4968.0,1352.0,6.7167,60.88
34.750,warmup,4968.0,1352.0,6.7167,60.88
34.850,warmup,4968.0,1344.0,6.6770,60.84
34.951,warmup,4968.0,1352.0,6.7167,60.88
35.051,warmup,4968.0,1344.0,6.6770,60.72
35.151,warmup,4968.0,1336.0,6.6372,60.75
35.251,warmup,4968.0,1352.0,6.7167,60.69
35.351,warmup,4968.0,1344.0,6.6770,60.75
35.451,warmup,4968.0,1336.0,6.6372,60.94
35.551,warmup,4968.0,1344.0,6.6770,60.94
35.652,warmup,4968.0,1352.0,6.7167,60.88
35.752,warmup,4968.0,1352.0,6.7167,60.84
35.852,warmup,4968.0,1344.0,6.6770,60.81
35.952,warmup,4968.0,1352.0,6.7167,60.84
36.052,warmup,4968.0,1360.0,6.7565,60.81
36.152,warmup,4968.0,1360.0,6.7565,60.75
36.252,warmup,4968.0,1352.0,6.7167,60.78
36.353,warmup,4968.0,1352.0,6.7167,60.97
36.453,warmup,4968.0,1360.0,6.7565,61.03
36.553,warmup,4968.0,1360.0,6.7565,60.88
36.653,warmup,4968.0,1352.0,6.7167,60.81
36.753,warmup,4968.0,1352.0,6.7167,60.88
36.853,warmup,4968.0,1352.0,6.7167,60.88
36.954,warmup,4968.0,1360.0,6.7565,60.81
37.054,warmup,4968.0,1360.0,6.7565,60.75
37.154,warmup,4968.0,1352.0,6.7167,60.75
37.254,warmup,4968.0,1352.0,6.7167,61.00
37.354,warmup,4968.0,1360.0,6.7565,60.97
37.454,warmup,4968.0,1352.0,6.7167,60.94
37.554,warmup,4968.0,1344.0,6.6770,60.88
37.655,warmup,4968.0,1352.0,6.7167,60.88
37.755,warmup,4968.0,1352.0,6.7167,60.81
37.855,warmup,4968.0,1336.0,6.6372,60.88
37.955,warmup,4968.0,1344.0,6.6770,60.84
38.055,warmup,4968.0,1344.0,6.6770,60.91
38.155,warmup,4968.0,1336.0,6.6372,60.78
38.255,warmup,4968.0,1344.0,6.6770,61.03
38.356,warmup,4968.0,1344.0,6.6770,60.97
38.456,warmup,4968.0,1344.0,6.6770,60.88
38.556,warmup,4968.0,1336.0,6.6372,60.88
38.656,warmup,4968.0,1352.0,6.7167,60.97
38.756,warmup,4968.0,1352.0,6.7167,60.91
38.856,warmup,4968.0,1352.0,6.7167,60.88
38.956,warmup,4968.0,1344.0,6.6770,60.88
39.056,warmup,4968.0,1352.0,6.7167,60.88
39.157,warmup,4968.0,1360.0,6.7565,61.09
39.257,warmup,4968.0,1360.0,6.7565,60.97
39.357,warmup,4968.0,1352.0,6.7167,60.94
39.457,warmup,4968.0,1352.0,6.7167,60.88
39.557,warmup,4968.0,1360.0,6.7565,60.94
39.657,warmup,4968.0,1360.0,6.7565,60.88
39.757,warmup,4968.0,1352.0,6.7167,60.88
39.858,warmup,4968.0,1352.0,6.7167,60.84
39.958,warmup,4968.0,1360.0,6.7565,60.81
40.058,warmup,4968.0,1360.0,6.7565,61.09
40.158,warmup,4968.0,1360.0,6.7565,61.06
40.258,warmup,4968.0,1352.0,6.7167,60.94
40.358,warmup,4968.0,1352.0,6.7167,61.03
40.458,warmup,4968.0,1360.0,6.7565,60.91
40.559,warmup,4968.0,1360.0,6.7565,60.97
40.659,warmup,4968.0,1344.0,6.6770,60.88
40.759,warmup,4968.0,1352.0,6.7167,60.88
40.859,warmup,4968.0,1352.0,6.7167,60.88
40.959,warmup,4968.0,1344.0,6.6770,60.81
41.059,warmup,4968.0,1344.0,6.6770,61.03
41.159,warmup,4968.0,1352.0,6.7167,60.94
41.259,warmup,4968.0,1344.0,6.6770,60.88
41.360,warmup,4968.0,1336.0,6.6372,60.88
41.460,warmup,4968.0,1352.0,6.7167,60.88
41.560,warmup,4968.0,1344.0,6.6770,60.88
41.660,warmup,4968.0,1336.0,6.6372,60.88
41.760,warmup,4968.0,1344.0,6.6770,60.88
41.860,warmup,4968.0,1352.0,6.7167,60.91
41.960,warmup,4968.0,1352.0,6.7167,61.12
42.061,warmup,4968.0,1344.0,6.6770,60.97
42.161,warmup,4968.0,1352.0,6.7167,61.00
42.261,warmup,4968.0,1352.0,6.7167,60.94
42.361,warmup,4968.0,1352.0,6.7167,60.94
42.461,warmup,4968.0,1352.0,6.7167,60.88
42.561,warmup,4968.0,1352.0,6.7167,60.88
42.661,warmup,4968.0,1360.0,6.7565,60.94
42.762,warmup,4968.0,1360.0,6.7565,60.88
42.862,warmup,4968.0,1360.0,6.7565,61.06
42.962,warmup,4968.0,1352.0,6.7167,61.00
43.062,warmup,4968.0,1352.0,6.7167,61.00
43.162,warmup,4968.0,1352.0,6.7167,61.00
43.262,warmup,4968.0,1344.0,6.6770,61.03
43.362,warmup,4968.0,1344.0,6.6770,60.94
43.463,warmup,4968.0,1352.0,6.7167,60.91
43.563,warmup,4968.0,1344.0,6.6770,61.00
43.663,warmup,4968.0,1344.0,6.6770,60.91
43.763,warmup,4968.0,1352.0,6.7167,61.16
43.863,warmup,4968.0,1344.0,6.6770,61.09
43.963,warmup,4968.0,1336.0,6.6372,61.06
44.063,warmup,4968.0,1344.0,6.6770,60.94
44.163,warmup,4968.0,1344.0,6.6770,60.97
44.264,warmup,4968.0,1336.0,6.6372,60.97
44.364,warmup,4968.0,1344.0,6.6770,61.00
44.464,warmup,4968.0,1352.0,6.7167,60.91
44.564,warmup,4968.0,1344.0,6.6770,60.91
44.664,warmup,4968.0,1336.0,6.6372,61.16
44.764,warmup,4968.0,1344.0,6.6770,61.09
44.864,warmup,4968.0,1344.0,6.6770,61.12
44.965,warmup,4968.0,1336.0,6.6372,61.00
45.065,warmup,4968.0,1344.0,6.6770,61.12
45.165,warmup,4968.0,1352.0,6.7167,60.94
45.265,warmup,4968.0,1352.0,6.7167,60.97
45.365,warmup,4968.0,1344.0,6.6770,60.97
45.465,warmup,4968.0,1344.0,6.6770,60.94
45.565,warmup,4968.0,1352.0,6.7167,60.97
45.666,warmup,4968.0,1352.0,6.7167,61.12
45.766,warmup,4968.0,1344.0,6.6770,61.19
45.866,warmup,4968.0,1344.0,6.6770,61.06
45.966,warmup,4968.0,1352.0,6.7167,61.00
46.066,warmup,4968.0,1352.0,6.7167,60.97
46.166,warmup,4968.0,1352.0,6.7167,61.03
46.266,warmup,4968.0,1344.0,6.6770,60.97
46.367,warmup,4968.0,1352.0,6.7167,61.00
46.467,warmup,4968.0,1360.0,6.7565,61.12
46.567,warmup,4968.0,1352.0,6.7167,61.19
46.667,warmup,4968.0,1352.0,6.7167,61.19
46.767,warmup,4968.0,1352.0,6.7167,61.09
46.867,warmup,4968.0,1352.0,6.7167,61.03
46.967,warmup,4968.0,1344.0,6.6770,61.03
47.068,warmup,4968.0,1344.0,6.6770,60.97
47.168,warmup,4968.0,1352.0,6.7167,61.03
47.268,warmup,4968.0,1336.0,6.6372,60.97
47.368,warmup,4968.0,1344.0,6.6770,61.19
47.468,warmup,4968.0,1344.0,6.6770,61.22
47.568,warmup,4968.0,1344.0,6.6770,61.12
47.668,warmup,4968.0,1336.0,6.6372,61.16
47.768,warmup,4968.0,1344.0,6.6770,61.09
47.869,warmup,4968.0,1344.0,6.6770,61.03
47.969,warmup,4968.0,1336.0,6.6372,61.00
48.069,warmup,4968.0,1344.0,6.6770,61.06
48.169,warmup,4968.0,1344.0,6.6770,61.03
48.269,warmup,4968.0,1336.0,6.6372,61.19
48.369,warmup,4968.0,1344.0,6.6770,61.16
48.469,warmup,4968.0,1352.0,6.7167,61.22
48.570,warmup,4968.0,1344.0,6.6770,61.16
48.670,warmup,4968.0,1344.0,6.6770,61.03
48.770,warmup,4968.0,1352.0,6.7167,61.06
48.870,warmup,4968.0,1352.0,6.7167,61.03
48.970,warmup,4968.0,1360.0,6.7565,61.06
49.070,warmup,4968.0,1352.0,6.7167,61.03
49.171,warmup,4968.0,1352.0,6.7167,61.03
49.271,warmup,4968.0,1352.0,6.7167,61.25
49.371,warmup,4968.0,1344.0,6.6770,61.25
49.471,warmup,4968.0,1336.0,6.6372,61.19
49.571,warmup,4968.0,1344.0,6.6770,61.12
49.671,warmup,4968.0,1344.0,6.6770,61.06
49.771,warmup,4968.0,1336.0,6.6372,61.09
49.872,warmup,4968.0,1344.0,6.6770,61.03
49.972,warmup,4968.0,1344.0,6.6770,61.03
50.072,warmup,4968.0,1336.0,6.6372,61.12
50.172,warmup,4968.0,1352.0,6.7167,61.25
50.272,warmup,4968.0,1352.0,6.7167,61.25
50.372,warmup,4968.0,1352.0,6.7167,61.12
50.472,warmup,4968.0,1352.0,6.7167,61.16
50.572,warmup,4968.0,1352.0,6.7167,61.19
50.673,warmup,4968.0,1360.0,6.7565,61.09
50.773,warmup,4968.0,1360.0,6.7565,61.06
50.873,warmup,4968.0,1360.0,6.7565,61.12
50.973,warmup,4968.0,1352.0,6.7167,61.34
51.073,warmup,4968.0,1352.0,6.7167,61.19
51.173,warmup,4968.0,1360.0,6.7565,61.25
51.273,warmup,4968.0,1352.0,6.7167,61.16
51.374,warmup,4968.0,1344.0,6.6770,61.12
51.474,warmup,4968.0,1352.0,6.7167,61.06
51.574,warmup,4968.0,1352.0,6.7167,61.09
