t_rel_s,phase,mv,ma,watt,temp_max_c
23.433,warmup,4944.0,1768.0,8.7410,61.44
23.533,warmup,4944.0,1776.0,8.7805,61.44
23.633,warmup,4952.0,1768.0,8.7551,61.69
23.733,warmup,4952.0,1760.0,8.7155,61.38
23.834,warmup,4952.0,1752.0,8.6759,61.31
23.934,warmup,4952.0,1776.0,8.7948,61.47
24.034,warmup,4952.0,1768.0,8.7551,61.47
24.134,warmup,4952.0,1760.0,8.7155,61.38
24.234,warmup,4952.0,1752.0,8.6759,61.28
24.334,warmup,4952.0,1768.0,8.7551,61.47
24.434,warmup,4944.0,1776.0,8.7805,61.47
24.535,warmup,4952.0,1768.0,8.7551,61.50
24.635,warmup,4952.0,1752.0,8.6759,61.38
24.735,warmup,4952.0,1768.0,8.7551,61.59
24.835,warmup,4952.0,1784.0,8.8344,61.59
24.935,warmup,4952.0,1776.0,8.7948,61.50
25.035,warmup,4952.0,1760.0,8.7155,61.62
25.135,warmup,4952.0,1760.0,8.7155,61.50
25.235,warmup,4944.0,1776.0,8.7805,61.41
25.336,warmup,4952.0,1776.0,8.7948,61.50
25.436,warmup,4952.0,1768.0,8.7551,61.62
25.536,warmup,4952.0,1752.0,8.6759,61.47
25.636,warmup,4944.0,1768.0,8.7410,61.44
25.736,warmup,4944.0,1784.0,8.8201,61.50
25.836,warmup,4944.0,1776.0,8.7805,61.47
25.936,warmup,4952.0,1760.0,8.7155,61.41
26.037,warmup,4952.0,1760.0,8.7155,61.44
26.137,warmup,4952.0,1776.0,8.7948,61.56
26.237,warmup,4944.0,1768.0,8.7410,61.62
26.337,warmup,4952.0,1760.0,8.7155,61.50
26.437,warmup,4952.0,1752.0,8.6759,61.56
26.537,warmup,4944.0,1776.0,8.7805,61.59
26.637,warmup,4944.0,1776.0,8.7805,61.56
26.737,warmup,4944.0,1768.0,8.7410,61.84
26.838,warmup,4952.0,1760.0,8.7155,61.62
26.938,warmup,4952.0,1768.0,8.7551,61.59
27.038,warmup,4944.0,1784.0,8.8201,61.47
27.138,warmup,4944.0,1776.0,8.7805,61.81
27.238,warmup,4952.0,1760.0,8.7155,61.53
27.338,warmup,4952.0,1760.0,8.7155,61.56
27.438,warmup,4944.0,1784.0,8.8201,61.62
27.539,warmup,4952.0,1776.0,8.7948,61.50
27.639,warmup,4952.0,1768.0,8.7551,61.59
27.739,warmup,4952.0,1752.0,8.6759,61.53
27.839,warmup,4952.0,1768.0,8.7551,61.53
27.939,warmup,4944.0,1776.0,8.7805,61.72
28.039,warmup,4952.0,1768.0,8.7551,61.59
28.139,warmup,4952.0,1752.0,8.6759,61.72
28.240,warmup,4952.0,1760.0,8.7155,61.66
28.340,warmup,4944.0,1776.0,8.7805,61.75
28.440,warmup,4944.0,1768.0,8.7410,62.00
28.540,warmup,4952.0,1760.0,8.7155,61.78
28.640,warmup,4952.0,1752.0,8.6759,61.59
28.740,warmup,4944.0,1776.0,8.7805,61.50
28.840,warmup,4952.0,1768.0,8.7551,61.91
28.941,warmup,4952.0,1760.0,8.7155,61.59
29.041,warmup,4952.0,1752.0,8.6759,61.62
29.141,warmup,4952.0,1768.0,8.7551,61.72
29.241,warmup,4944.0,1776.0,8.7805,61.69
29.341,warmup,4952.0,1768.0,8.7551,61.59
29.441,warmup,4952.0,1752.0,8.6759,61.62
29.541,warmup,4952.0,1760.0,8.7155,61.56
29.641,warmup,4944.0,1776.0,8.7805,61.88
29.742,warmup,4944.0,1768.0,8.7410,61.72
29.842,warmup,4952.0,1760.0,8.7155,61.53
29.942,warmup,4952.0,1752.0,8.6759,61.72
30.042,warmup,4952.0,1776.0,8.7948,61.78
30.142,warmup,4944.0,1776.0,8.7805,61.69
30.242,warmup,4952.0,1768.0,8.7551,61.84
30.342,warmup,4952.0,1752.0,8.6759,61.72
30.443,warmup,4952.0,1768.0,8.7551,61.59
30.543,warmup,4944.0,1784.0,8.8201,62.09
30.643,warmup,4944.0,1776.0,8.7805,61.72
30.743,warmup,4952.0,1760.0,8.7155,61.59
30.843,warmup,4952.0,1760.0,8.7155,61.53
30.943,warmup,4944.0,1776.0,8.7805,61.81
31.043,warmup,4944.0,1768.0,8.7410,61.75
31.144,warmup,4952.0,1768.0,8.7551,61.78
31.244,warmup,4952.0,1752.0,8.6759,61.59
31.344,warmup,4952.0,1776.0,8.7948,61.84
31.444,warmup,4944.0,1776.0,8.7805,61.84
31.544,warmup,4952.0,1768.0,8.7551,61.75
31.644,warmup,4952.0,1752.0,8.6759,61.81
31.744,warmup,4952.0,1768.0,8.7551,61.78
31.845,warmup,4944.0,1784.0,8.8201,61.78
31.945,warmup,4944.0,1776.0,8.7805,62.06
32.045,warmup,4952.0,1760.0,8.7155,61.81
32.145,warmup,4952.0,1752.0,8.6759,61.66
32.246,warmup,4944.0,1768.0,8.7410,62.19
32.346,warmup,4944.0,1768.0,8.7410,61.78
32.446,warmup,4944.0,1768.0,8.7410,61.66
32.546,warmup,4952.0,1744.0,8.6363,61.75
32.646,warmup,4944.0,1760.0,8.7014,61.81
32.746,warmup,4944.0,1776.0,8.7805,61.81
32.847,warmup,4944.0,1768.0,8.7410,61.84
32.947,warmup,4952.0,1752.0,8.6759,61.78
33.047,warmup,4952.0,1752.0,8.6759,61.88
33.147,warmup,4944.0,1776.0,8.7805,61.94
33.247,warmup,4952.0,1768.0,8.7551,61.81
33.347,warmup,4952.0,1760.0,8.7155,61.97
33.447,warmup,4952.0,1744.0,8.6363,61.88
33.548,warmup,4952.0,1768.0,8.7551,61.88
33.648,warmup,4944.0,1768.0,8.7410,62.12
33.748,warmup,4952.0,1768.0,8.7551,61.94
33.848,warmup,4952.0,1752.0,8.6759,61.84
33.948,warmup,4952.0,1768.0,8.7551,61.72
34.048,warmup,4944.0,1784.0,8.8201,61.91
34.148,warmup,4952.0,1776.0,8.7948,61.81
34.248,warmup,4952.0,1768.0,8.7551,61.88
34.349,warmup,4952.0,1760.0,8.7155,61.75
34.449,warmup,4944.0,1776.0,8.7805,61.97
34.549,warmup,4944.0,1768.0,8.7410,61.97
34.649,warmup,4944.0,1768.0,8.7410,61.88
34.749,warmup,4952.0,1752.0,8.6759,61.91
34.849,warmup,4944.0,1768.0,8.7410,61.88
34.949,warmup,4944.0,1776.0,8.7805,61.94
35.050,warmup,4952.0,1768.0,8.7551,62.16
35.150,warmup,4952.0,1752.0,8.6759,61.88
35.250,warmup,4952.0,1760.0,8.7155,61.97
35.350,warmup,4944.0,1776.0,8.7805,62.28
35.450,warmup,4944.0,1768.0,8.7410,62.16
35.550,warmup,4952.0,1760.0,8.7155,61.97
35.650,warmup,4952.0,1760.0,8.7155,61.91
35.751,warmup,4952.0,1776.0,8.7948,61.97
35.851,warmup,4952.0,1776.0,8.7948,61.91
35.951,warmup,4952.0,1768.0,8.7551,62.00
36.051,warmup,4952.0,1752.0,8.6759,61.84
36.151,warmup,4944.0,1768.0,8.7410,61.91
36.251,warmup,4944.0,1776.0,8.7805,62.09
36.351,warmup,4952.0,1768.0,8.7551,62.00
36.451,warmup,4952.0,1752.0,8.6759,62.09
36.552,warmup,4952.0,1768.0,8.7551,61.97
36.652,warmup,4952.0,1784.0,8.8344,62.03
36.752,warmup,4952.0,1776.0,8.7948,62.16
36.852,warmup,4952.0,1760.0,8.7155,62.03
36.952,warmup,4952.0,1760.0,8.7155,62.00
37.052,warmup,4944.0,1776.0,8.7805,61.91
37.152,warmup,4944.0,1776.0,8.7805,62.28
37.252,warmup,4944.0,1768.0,8.7410,62.06
37.353,warmup,4952.0,1752.0,8.6759,62.03
37.453,warmup,4944.0,1768.0,8.7410,62.28
37.553,warmup,4944.0,1776.0,8.7805,62.03
37.653,warmup,4944.0,1776.0,8.7805,61.91
37.753,warmup,4952.0,1760.0,8.7155,61.94
37.853,warmup,4952.0,1768.0,8.7551,61.91
37.953,warmup,4944.0,1784.0,8.8201,62.00
38.053,warmup,4952.0,1776.0,8.7948,62.09
38.154,warmup,4952.0,1760.0,8.7155,62.16
38.254,warmup,4952.0,1752.0,8.6759,62.12
38.355,warmup,4944.0,1776.0,8.7805,62.16
38.455,warmup,4944.0,1776.0,8.7805,62.34
38.555,warmup,4944.0,1768.0,8.7410,62.09
38.655,warmup,4952.0,1752.0,8.6759,62.00
38.755,warmup,4944.0,1760.0,8.7014,61.91
38.855,warmup,4944.0,1768.0,8.7410,62.28
38.956,warmup,4944.0,1776.0,8.7805,62.00
39.056,warmup,4944.0,1768.0,8.7410,61.91
39.156,warmup,4944.0,1768.0,8.7410,61.94
39.256,warmup,4944.0,1816.0,8.9783,62.16
39.356,warmup,4944.0,1856.0,9.1761,62.31
39.456,warmup,4944.0,1904.0,9.4134,62.34
39.557,warmup,4944.0,1952.0,9.6507,62.31
39.657,warmup,4944.0,1952.0,9.6507,62.25
39.757,warmup,4936.0,1976.0,9.7535,62.25
39.857,warmup,4936.0,2008.0,9.9115,62.59
39.957,warmup,4936.0,2008.0,9.9115,62.50
40.057,warmup,4936.0,2008.0,9.9115,62.38
40.157,warmup,4936.0,1968.0,9.7140,62.19
40.258,warmup,4944.0,1936.0,9.5716,62.50
40.358,warmup,4944.0,1904.0,9.4134,62.34
40.458,warmup,4944.0,1864.0,9.2156,62.16
40.558,warmup,4944.0,1832.0,9.0574,62.25
40.659,warmup,4944.0,1832.0,9.0574,62.22
40.759,warmup,4944.0,1816.0,8.9783,62.22
40.859,warmup,4944.0,1800.0,8.8992,62.19
40.960,warmup,4944.0,1776.0,8.7805,62.09
41.060,warmup,4944.0,1792.0,8.8596,62.31
41.160,warmup,4944.0,1792.0,8.8596,62.28
41.260,warmup,4944.0,1776.0,8.7805,62.16
41.360,warmup,4952.0,1760.0,8.7155,62.16
41.460,warmup,4944.0,1776.0,8.7805,62.25
41.560,warmup,4944.0,1776.0,8.7805,62.53
41.660,warmup,4944.0,1768.0,8.7410,62.38
41.761,warmup,4952.0,1752.0,8.6759,62.19
41.861,warmup,4944.0,1768.0,8.7410,61.97
41.961,warmup,4944.0,1776.0,8.7805,62.53
42.061,warmup,4944.0,1768.0,8.7410,62.31
42.161,warmup,4952.0,1752.0,8.6759,62.22
42.261,warmup,4944.0,1760.0,8.7014,62.53
42.361,warmup,4944.0,1776.0,8.7805,62.25
42.461,warmup,4944.0,1768.0,8.7410,62.16
42.562,warmup,4952.0,1752.0,8.6759,62.19
42.662,warmup,4944.0,1760.0,8.7014,62.09
42.762,warmup,4944.0,1776.0,8.7805,62.22
42.862,warmup,4944.0,1768.0,8.7410,62.28
42.962,warmup,4952.0,1752.0,8.6759,62.31
43.062,warmup,4952.0,1752.0,8.6759,62.28
43.162,warmup,4944.0,1776.0,8.7805,62.38
43.262,warmup,4944.0,1768.0,8.7410,62.28
43.363,warmup,4952.0,1752.0,8.6759,62.38
43.463,warmup,4952.0,1752.0,8.6759,62.28
43.563,warmup,4944.0,1776.0,8.7805,62.28
43.663,warmup,4952.0,1768.0,8.7551,62.56
43.763,warmup,4952.0,1760.0,8.7155,62.31
43.863,warmup,4952.0,1752.0,8.6759,62.25
43.963,warmup,4944.0,1776.0,8.7805,62.25
44.064,warmup,4952.0,1768.0,8.7551,62.31
44.164,warmup,4952.0,1752.0,8.6759,62.19
44.264,warmup,4952.0,1752.0,8.6759,62.22
44.364,warmup,4944.0,1776.0,8.7805,62.34
44.464,warmup,4952.0,1768.0,8.7551,62.28
44.564,warmup,4952.0,1760.0,8.7155,62.28
44.664,warmup,4952.0,1752.0,8.6759,62.28
44.764,warmup,4952.0,1776.0,8.7948,62.50
44.865,warmup,4952.0,1768.0,8.7551,62.38
44.965,warmup,4952.0,1760.0,8.7155,62.25
45.065,warmup,4952.0,1752.0,8.6759,62.38
45.165,warmup,4944.0,1768.0,8.7410,62.53
45.265,warmup,4944.0,1768.0,8.7410,62.38
45.365,warmup,4944.0,1768.0,8.7410,62.50
45.465,warmup,4952.0,1744.0,8.6363,62.34
45.566,warmup,4944.0,1768.0,8.7410,62.31
45.666,warmup,4944.0,1776.0,8.7805,62.31
45.766,warmup,4944.0,1768.0,8.7410,62.31
45.866,warmup,4952.0,1744.0,8.6363,62.25
45.966,warmup,4944.0,1768.0,8.7410,62.31
46.066,warmup,4944.0,1776.0,8.7805,62.41
46.166,warmup,4944.0,1768.0,8.7410,62.31
46.266,warmup,4952.0,1760.0,8.7155,62.38
46.367,warmup,4944.0,1760.0,8.7014,62.34
46.467,warmup,4944.0,1776.0,8.7805,62.38
46.567,warmup,4944.0,1768.0,8.7410,62.50
46.667,warmup,4952.0,1752.0,8.6759,62.38
46.767,warmup,4952.0,1760.0,8.7155,62.50
46.867,warmup,4944.0,1776.0,8.7805,62.62
46.967,warmup,4944.0,1768.0,8.7410,62.47
47.067,warmup,4952.0,1760.0,8.7155,62.22
47.168,warmup,4952.0,1752.0,8.6759,62.44
47.268,warmup,4944.0,1776.0,8.7805,62.38
47.368,warmup,4952.0,1760.0,8.7155,62.38
47.468,warmup,4952.0,1752.0,8.6759,62.56
47.568,warmup,4952.0,1752.0,8.6759,62.34
47.668,warmup,4944.0,1776.0,8.7805,62.41
47.768,warmup,4944.0,1768.0,8.7410,62.38
47.868,warmup,4952.0,1760.0,8.7155,62.31
47.969,warmup,4952.0,1752.0,8.6759,62.38
48.069,warmup,4944.0,1776.0,8.7805,62.53
48.169,warmup,4944.0,1768.0,8.7410,62.38
48.269,warmup,4952.0,1760.0,8.7155,62.56
48.369,warmup,4952.0,1752.0,8.6759,62.41
48.470,warmup,4944.0,1776.0,8.7805,62.72
48.570,warmup,4944.0,1768.0,8.7410,62.62
48.670,warmup,4952.0,1768.0,8.7551,62.50
48.770,warmup,4952.0,1752.0,8.6759,62.34
48.870,warmup,4944.0,1768.0,8.7410,62.66
48.970,warmup,4944.0,1776.0,8.7805,62.44
49.071,warmup,4944.0,1768.0,8.7410,62.38
49.171,warmup,4952.0,1752.0,8.6759,62.62
49.271,warmup,4944.0,1760.0,8.7014,62.38
49.371,warmup,4944.0,1776.0,8.7805,62.56
49.471,warmup,4944.0,1768.0,8.7410,62.50
49.571,warmup,4952.0,1752.0,8.6759,62.38
49.671,warmup,4952.0,1768.0,8.7551,62.53
49.772,warmup,4944.0,1784.0,8.8201,62.59
49.872,warmup,4944.0,1776.0,8.7805,62.50
49.972,warmup,4952.0,1760.0,8.7155,62.56
50.072,warmup,4952.0,1760.0,8.7155,62.44
50.172,warmup,4944.0,1776.0,8.7805,62.91
50.272,warmup,4944.0,1776.0,8.7805,62.72
50.372,warmup,4944.0,1760.0,8.7014,62.47
50.472,warmup,4952.0,1752.0,8.6759,62.47
50.573,warmup,4944.0,1776.0,8.7805,62.81
50.673,warmup,4944.0,1776.0,8.7805,62.62
50.773,warmup,4952.0,1760.0,8.7155,62.38
50.873,warmup,4952.0,1752.0,8.6759,62.78
50.973,warmup,4944.0,1776.0,8.7805,62.53
51.073,warmup,4944.0,1776.0,8.7805,62.50
51.173,warmup,4952.0,1768.0,8.7551,62.53
51.273,warmup,4952.0,1752.0,8.6759,62.47
51.374,warmup,4944.0,1768.0,8.7410,62.53
51.474,warmup,4944.0,1776.0,8.7805,62.69
51.574,warmup,4944.0,1768.0,8.7410,62.53
