t_rel_s,phase,mv,ma,watt,temp_max_c
8.513,warmup,4968.0,1344.0,6.6770,60.12
8.613,warmup,4968.0,1344.0,6.6770,60.19
8.713,warmup,4968.0,1336.0,6.6372,60.34
8.813,warmup,4968.0,1344.0,6.6770,60.31
8.913,warmup,4968.0,1352.0,6.7167,60.34
9.013,warmup,4968.0,1344.0,6.6770,60.22
9.114,warmup,4968.0,1336.0,6.6372,60.28
9.214,warmup,4968.0,1344.0,6.6770,60.25
9.314,warmup,4968.0,1344.0,6.6770,60.28
9.414,warmup,4968.0,1336.0,6.6372,60.25
9.514,warmup,4968.0,1344.0,6.6770,60.16
9.614,warmup,4968.0,1352.0,6.7167,60.38
9.714,warmup,4968.0,1352.0,6.7167,60.34
9.814,warmup,4968.0,1352.0,6.7167,60.38
9.915,warmup,4968.0,1344.0,6.6770,60.31
10.015,warmup,4968.0,1352.0,6.7167,60.31
10.115,warmup,4968.0,1360.0,6.7565,60.16
10.215,warmup,4968.0,1360.0,6.7565,60.25
10.315,warmup,4968.0,1352.0,6.7167,60.28
10.415,warmup,4968.0,1352.0,6.7167,60.25
10.515,warmup,4968.0,1352.0,6.7167,60.22
10.616,warmup,4968.0,1352.0,6.7167,60.38
10.716,warmup,4968.0,1344.0,6.6770,60.38
10.816,warmup,4968.0,1344.0,6.6770,60.31
10.916,warmup,4968.0,1344.0,6.6770,60.31
11.016,warmup,4968.0,1336.0,6.6372,60.28
11.116,warmup,4968.0,1344.0,6.6770,60.34
11.216,warmup,4968.0,1344.0,6.6770,60.25
11.317,warmup,4968.0,1344.0,6.6770,60.22
11.417,warmup,4968.0,1336.0,6.6372,60.41
11.517,warmup,4968.0,1344.0,6.6770,60.38
11.617,warmup,4968.0,1344.0,6.6770,60.34
11.717,warmup,4968.0,1336.0,6.6372,60.41
11.817,warmup,4968.0,1344.0,6.6770,60.38
11.917,warmup,4968.0,1352.0,6.7167,60.31
12.018,warmup,4968.0,1352.0,6.7167,60.31
12.118,warmup,4968.0,1344.0,6.6770,60.31
12.218,warmup,4968.0,1352.0,6.7167,60.31
12.318,warmup,4968.0,1360.0,6.7565,60.28
12.418,warmup,4968.0,1360.0,6.7565,60.44
12.518,warmup,4968.0,1352.0,6.7167,60.38
12.618,warmup,4968.0,1352.0,6.7167,60.38
12.719,warmup,4968.0,1360.0,6.7565,60.31
12.819,warmup,4968.0,1352.0,6.7167,60.31
12.919,warmup,4968.0,1352.0,6.7167,60.28
13.019,warmup,4968.0,1352.0,6.7167,60.31
13.119,warmup,4968.0,1360.0,6.7565,60.28
13.219,warmup,4968.0,1352.0,6.7167,60.44
13.319,warmup,4968.0,1352.0,6.7167,60.41
13.420,warmup,4968.0,1352.0,6.7167,60.41
13.520,warmup,4968.0,1352.0,6.7167,60.38
13.620,warmup,4968.0,1344.0,6.6770,60.38
13.720,warmup,4968.0,1344.0,6.6770,60.34
13.820,warmup,4968.0,1352.0,6.7167,60.19
13.920,warmup,4968.0,1344.0,6.6770,60.34
14.020,warmup,4968.0,1344.0,6.6770,60.31
14.121,warmup,4968.0,1344.0,6.6770,60.31
14.221,warmup,4968.0,1344.0,6.6770,60.47
14.321,warmup,4968.0,1336.0,6.6372,60.44
14.421,warmup,4968.0,1344.0,6.6770,60.38
14.521,warmup,4968.0,1344.0,6.6770,60.38
14.621,warmup,4968.0,1336.0,6.6372,60.38
14.721,warmup,4968.0,1344.0,6.6770,60.34
14.822,warmup,4968.0,1344.0,6.6770,60.31
14.922,warmup,4968.0,1336.0,6.6372,60.34
15.022,warmup,4968.0,1344.0,6.6770,60.53
15.122,warmup,4968.0,1352.0,6.7167,60.50
15.222,warmup,4968.0,1352.0,6.7167,60.50
15.322,warmup,4968.0,1344.0,6.6770,60.41
15.422,warmup,4968.0,1344.0,6.6770,60.38
15.523,warmup,4968.0,1352.0,6.7167,60.41
15.623,warmup,4968.0,1360.0,6.7565,60.34
15.723,warmup,4968.0,1352.0,6.7167,60.38
15.823,warmup,4968.0,1352.0,6.7167,60.31
15.923,warmup,4968.0,1352.0,6.7167,60.56
16.023,warmup,4968.0,1360.0,6.7565,60.50
16.123,warmup,4968.0,1352.0,6.7167,60.53
16.224,warmup,4968.0,1344.0,6.6770,60.47
16.324,warmup,4968.0,1352.0,6.7167,60.47
16.424,warmup,4968.0,1352.0,6.7167,60.38
16.524,warmup,4968.0,1336.0,6.6372,60.38
16.624,warmup,4968.0,1344.0,6.6770,60.38
16.724,warmup,4968.0,1344.0,6.6770,60.34
16.824,warmup,4968.0,1344.0,6.6770,60.41
16.925,warmup,4968.0,1344.0,6.6770,60.59
17.025,warmup,4968.0,1352.0,6.7167,60.53
17.125,warmup,4968.0,1344.0,6.6770,60.38
17.225,warmup,4968.0,1336.0,6.6372,60.44
17.325,warmup,4968.0,1344.0,6.6770,60.38
17.425,warmup,4968.0,1344.0,6.6770,60.44
17.526,warmup,4968.0,1336.0,6.6372,60.34
17.626,warmup,4968.0,1344.0,6.6770,60.34
17.726,warmup,4968.0,1344.0,6.6770,60.38
17.826,warmup,4968.0,1336.0,6.6372,60.62
17.926,warmup,4968.0,1344.0,6.6770,60.56
18.026,warmup,4968.0,1344.0,6.6770,60.50
18.126,warmup,4968.0,1336.0,6.6372,60.47
18.227,warmup,4968.0,1344.0,6.6770,60.44
18.327,warmup,4968.0,1352.0,6.7167,60.47
18.427,warmup,4968.0,1344.0,6.6770,60.41
18.527,warmup,4968.0,1336.0,6.6372,60.44
18.627,warmup,4968.0,1344.0,6.6770,60.41
18.727,warmup,4968.0,1344.0,6.6770,60.66
18.827,warmup,4968.0,1336.0,6.6372,60.56
18.928,warmup,4968.0,1344.0,6.6770,60.44
19.028,warmup,4968.0,1344.0,6.6770,60.47
19.128,warmup,4968.0,1336.0,6.6372,60.41
19.228,warmup,4968.0,1336.0,6.6372,60.44
19.328,warmup,4968.0,1344.0,6.6770,60.41
19.428,warmup,4968.0,1344.0,6.6770,60.41
19.528,warmup,4968.0,1336.0,6.6372,60.41
19.628,warmup,4968.0,1344.0,6.6770,60.44
19.729,warmup,4968.0,1344.0,6.6770,60.59
19.829,warmup,4968.0,1336.0,6.6372,60.50
19.929,warmup,4968.0,1344.0,6.6770,60.53
20.029,warmup,4968.0,1344.0,6.6770,60.50
20.129,warmup,4968.0,1336.0,6.6372,60.47
20.229,warmup,4968.0,1344.0,6.6770,60.50
20.329,warmup,4968.0,1344.0,6.6770,60.41
20.430,warmup,4968.0,1352.0,6.7167,60.44
20.530,warmup,4968.0,1352.0,6.7167,60.44
20.630,warmup,4968.0,1344.0,6.6770,60.66
20.730,warmup,4968.0,1344.0,6.6770,60.56
20.830,warmup,4968.0,1352.0,6.7167,60.50
20.930,warmup,4968.0,1344.0,6.6770,60.47
21.030,warmup,4968.0,1344.0,6.6770,60.44
21.131,warmup,4968.0,1352.0,6.7167,60.41
21.231,warmup,4968.0,1344.0,6.6770,60.38
21.331,warmup,4968.0,1336.0,6.6372,60.44
21.431,warmup,4968.0,1344.0,6.6770,60.44
21.531,warmup,4968.0,1352.0,6.7167,60.44
21.631,warmup,4968.0,1352.0,6.7167,60.56
21.731,warmup,4968.0,1352.0,6.7167,60.53
21.832,warmup,4968.0,1344.0,6.6770,60.50
21.932,warmup,4968.0,1352.0,6.7167,60.47
22.032,warmup,4968.0,1360.0,6.7565,60.50
22.132,warmup,4968.0,1352.0,6.7167,60.44
22.232,warmup,4968.0,1344.0,6.6770,60.47
22.332,warmup,4968.0,1352.0,6.7167,60.41
22.432,warmup,4968.0,1352.0,6.7167,60.62
22.533,warmup,4968.0,1344.0,6.6770,60.53
22.633,warmup,4968.0,1344.0,6.6770,60.56
22.733,warmup,4968.0,1352.0,6.7167,60.53
22.833,warmup,4968.0,1344.0,6.6770,60.56
22.933,warmup,4968.0,1344.0,6.6770,60.53
23.033,warmup,4968.0,1344.0,6.6770,60.44
23.133,warmup,4968.0,1344.0,6.6770,60.44
23.234,warmup,4968.0,1336.0,6.6372,60.50
23.334,warmup,4968.0,1344.0,6.6770,60.69
23.434,warmup,4968.0,1352.0,6.7167,60.66
23.534,warmup,4968.0,1344.0,6.6770,60.62
23.634,warmup,4968.0,1344.0,6.6770,60.53
23.734,warmup,4968.0,1352.0,6.7167,60.56
23.834,warmup,4968.0,1352.0,6.7167,60.59
23.935,warmup,4968.0,1352.0,6.7167,60.50
24.035,warmup,4968.0,1344.0,6.6770,60.50
24.135,warmup,4968.0,1352.0,6.7167,60.50
24.235,warmup,4968.0,1360.0,6.7565,60.50
24.335,warmup,4968.0,1360.0,6.7565,60.62
24.435,warmup,4968.0,1360.0,6.7565,60.66
24.535,warmup,4968.0,1352.0,6.7167,60.59
24.636,warmup,4968.0,1360.0,6.7565,60.50
24.736,warmup,4968.0,1360.0,6.7565,60.53
24.836,warmup,4968.0,1360.0,6.7565,60.50
24.936,warmup,4968.0,1352.0,6.7167,60.53
25.036,warmup,4968.0,1352.0,6.7167,60.53
25.136,warmup,4968.0,1360.0,6.7565,60.56
25.236,warmup,4968.0,1360.0,6.7565,60.81
25.336,warmup,4968.0,1360.0,6.7565,60.59
25.437,warmup,4968.0,1352.0,6.7167,60.66
25.537,warmup,4968.0,1352.0,6.7167,60.56
25.637,warmup,4968.0,1352.0,6.7167,60.56
25.737,warmup,4968.0,1360.0,6.7565,60.56
25.837,warmup,4968.0,1352.0,6.7167,60.53
25.937,warmup,4968.0,1352.0,6.7167,60.53
26.037,warmup,4968.0,1352.0,6.7167,60.56
26.138,warmup,4968.0,1360.0,6.7565,60.66
26.238,warmup,4968.0,1360.0,6.7565,60.69
26.338,warmup,4968.0,1352.0,6.7167,60.59
26.438,warmup,4968.0,1352.0,6.7167,60.62
26.538,warmup,4968.0,1360.0,6.7565,60.59
26.638,warmup,4968.0,1360.0,6.7565,60.53
26.738,warmup,4968.0,1360.0,6.7565,60.53
26.838,warmup,4968.0,1360.0,6.7565,60.56
26.939,warmup,4968.0,1352.0,6.7167,60.56
27.039,warmup,4968.0,1360.0,6.7565,60.72
27.139,warmup,4968.0,1360.0,6.7565,60.75
27.239,warmup,4968.0,1360.0,6.7565,60.59
27.339,warmup,4968.0,1352.0,6.7167,60.66
27.439,warmup,4968.0,1352.0,6.7167,60.66
27.539,warmup,4968.0,1360.0,6.7565,60.59
27.640,warmup,4968.0,1352.0,6.7167,60.59
27.740,warmup,4968.0,1344.0,6.6770,60.50
27.840,warmup,4968.0,1352.0,6.7167,60.56
27.940,warmup,4968.0,1352.0,6.7167,60.78
28.040,warmup,4968.0,1344.0,6.6770,60.78
28.140,warmup,4968.0,1352.0,6.7167,60.72
28.240,warmup,4968.0,1352.0,6.7167,60.69
28.341,warmup,4968.0,1344.0,6.6770,60.66
28.441,warmup,4968.0,1344.0,6.6770,60.59
28.541,warmup,4968.0,1352.0,6.7167,60.56
28.641,warmup,4968.0,1352.0,6.7167,60.50
28.741,warmup,4968.0,1352.0,6.7167,60.59
28.841,warmup,4968.0,1344.0,6.6770,60.84
28.941,warmup,4968.0,1352.0,6.7167,60.72
29.042,warmup,4968.0,1352.0,6.7167,60.72
29.142,warmup,4968.0,1352.0,6.7167,60.66
29.242,warmup,4968.0,1352.0,6.7167,60.69
29.342,warmup,4968.0,1352.0,6.7167,60.69
29.442,warmup,4968.0,1360.0,6.7565,60.66
29.542,warmup,4968.0,1352.0,6.7167,60.62
29.642,warmup,4968.0,1352.0,6.7167,60.88
29.743,warmup,4968.0,1352.0,6.7167,60.88
29.843,warmup,4968.0,1360.0,6.7565,60.78
29.943,warmup,4968.0,1360.0,6.7565,60.75
30.043,warmup,4968.0,1360.0,6.7565,60.75
30.143,warmup,4968.0,1352.0,6.7167,60.66
30.244,warmup,4968.0,1360.0,6.7565,60.69
30.344,warmup,4968.0,1360.0,6.7565,60.62
30.444,warmup,4968.0,1360.0,6.7565,60.62
30.544,warmup,4968.0,1352.0,6.7167,60.56
30.644,warmup,4968.0,1360.0,6.7565,60.84
30.744,warmup,4968.0,1360.0,6.7565,60.88
30.844,warmup,4968.0,1360.0,6.7565,60.78
30.944,warmup,4968.0,1352.0,6.7167,60.88
31.045,warmup,4968.0,1352.0,6.7167,60.72
31.145,warmup,4968.0,1360.0,6.7565,60.62
31.245,warmup,4968.0,1360.0,6.7565,60.69
31.345,warmup,4968.0,1360.0,6.7565,60.69
31.445,warmup,4968.0,1352.0,6.7167,60.69
31.546,warmup,4968.0,1360.0,6.7565,60.88
31.646,warmup,4968.0,1360.0,6.7565,60.88
31.746,warmup,4968.0,1360.0,6.7565,60.75
31.846,warmup,4968.0,1352.0,6.7167,60.78
31.946,warmup,4968.0,1352.0,6.7167,60.72
32.046,warmup,4968.0,1352.0,6.7167,60.72
32.146,warmup,4968.0,1344.0,6.6770,60.69
32.247,warmup,4968.0,1352.0,6.7167,60.75
32.347,warmup,4968.0,1360.0,6.7565,60.66
32.447,warmup,4968.0,1360.0,6.7565,60.91
32.548,warmup,4968.0,1352.0,6.7167,60.88
32.648,warmup,4968.0,1352.0,6.7167,60.88
32.748,warmup,4968.0,1360.0,6.7565,60.78
32.848,warmup,4968.0,1352.0,6.7167,60.81
32.948,warmup,4968.0,1344.0,6.6770,60.72
33.048,warmup,4968.0,1352.0,6.7167,60.75
33.149,warmup,4968.0,1360.0,6.7565,60.69
33.249,warmup,4968.0,1360.0,6.7565,60.69
33.349,warmup,4968.0,1352.0,6.7167,60.62
33.449,warmup,4968.0,1352.0,6.7167,61.00
33.549,warmup,4968.0,1360.0,6.7565,60.94
33.649,warmup,4968.0,1352.0,6.7167,60.81
33.749,warmup,4968.0,1344.0,6.6770,60.78
33.850,warmup,4968.0,1352.0,6.7167,60.72
33.950,warmup,4968.0,1360.0,6.7565,60.69
34.050,warmup,4968.0,1352.0,6.7167,60.75
34.150,warmup,4968.0,1352.0,6.7167,60.69
34.250,warmup,4968.0,1352.0,6.7167,60.72
34.350,warmup,4968.0,1360.0,6.7565,60.91
34.450,warmup,4968.0,1360.0,6.7565,60.94
34.551,warmup,4968.0,1352.0,6.7167,60.84
34.651,warmup,4968.0,1352.0,6.7167,60.81
34.751,warmup,4968.0,1360.0,6.7565,60.84
34.851,warmup,4968.0,1360.0,6.7565,60.84
34.951,warmup,4968.0,1352.0,6.7167,60.81
35.051,warmup,4968.0,1352.0,6.7167,60.78
35.151,warmup,4968.0,1352.0,6.7167,60.69
35.251,warmup,4968.0,1360.0,6.7565,60.69
35.352,warmup,4968.0,1360.0,6.7565,60.97
35.452,warmup,4968.0,1352.0,6.7167,60.84
35.552,warmup,4968.0,1352.0,6.7167,60.88
35.652,warmup,4968.0,1352.0,6.7167,60.81
35.752,warmup,4968.0,1344.0,6.6770,60.88
35.852,warmup,4968.0,1344.0,6.6770,60.78
35.952,warmup,4968.0,1344.0,6.6770,60.75
36.053,warmup,4968.0,1344.0,6.6770,60.75
36.153,warmup,4968.0,1344.0,6.6770,60.72
36.253,warmup,4968.0,1352.0,6.7167,61.06
36.353,warmup,4968.0,1344.0,6.6770,60.88
36.453,warmup,4968.0,1344.0,6.6770,60.88
36.553,warmup,4968.0,1352.0,6.7167,60.88
36.653,warmup,4968.0,1352.0,6.7167,60.78
36.754,warmup,4968.0,1352.0,6.7167,60.78
36.854,warmup,4968.0,1352.0,6.7167,60.78
36.954,warmup,4968.0,1352.0,6.7167,60.78
37.054,warmup,4968.0,1360.0,6.7565,60.75
37.154,warmup,4968.0,1360.0,6.7565,61.00
37.254,warmup,4968.0,1352.0,6.7167,60.97
37.354,warmup,4968.0,1352.0,6.7167,60.88
37.455,warmup,4968.0,1360.0,6.7565,60.91
37.555,warmup,4968.0,1352.0,6.7167,60.84
37.655,warmup,4968.0,1344.0,6.6770,60.88
37.755,warmup,4968.0,1352.0,6.7167,60.81
37.855,warmup,4968.0,1360.0,6.7565,60.84
37.956,warmup,4968.0,1352.0,6.7167,60.78
38.056,warmup,4968.0,1344.0,6.6770,60.78
38.156,warmup,4968.0,1352.0,6.7167,61.12
38.256,warmup,4968.0,1352.0,6.7167,60.94
38.356,warmup,4968.0,1344.0,6.6770,60.94
38.456,warmup,4968.0,1344.0,6.6770,60.88
38.556,warmup,4968.0,1352.0,6.7167,60.88
38.657,warmup,4968.0,1344.0,6.6770,60.88
38.757,warmup,4968.0,1344.0,6.6770,60.81
38.857,warmup,4968.0,1344.0,6.6770,60.88
38.957,warmup,4968.0,1344.0,6.6770,60.78
39.057,warmup,4968.0,1344.0,6.6770,61.19
39.157,warmup,4968.0,1352.0,6.7167,60.94
39.257,warmup,4968.0,1352.0,6.7167,60.97
39.358,warmup,4968.0,1352.0,6.7167,60.91
39.458,warmup,4968.0,1344.0,6.6770,60.88
39.558,warmup,4968.0,1352.0,6.7167,60.88
39.658,warmup,4968.0,1352.0,6.7167,60.84
39.758,warmup,4968.0,1344.0,6.6770,60.84
39.858,warmup,4968.0,1344.0,6.6770,60.78
39.958,warmup,4968.0,1352.0,6.7167,61.06
40.059,warmup,4968.0,1352.0,6.7167,61.06
40.159,warmup,4968.0,1352.0,6.7167,60.97
40.259,warmup,4968.0,1352.0,6.7167,60.88
40.359,warmup,4968.0,1352.0,6.7167,60.94
40.459,warmup,4968.0,1360.0,6.7565,60.84
40.559,warmup,4968.0,1352.0,6.7167,60.88
40.659,warmup,4968.0,1352.0,6.7167,60.88
40.760,warmup,4968.0,1352.0,6.7167,60.88
40.860,warmup,4968.0,1352.0,6.7167,61.03
40.960,warmup,4968.0,1344.0,6.6770,61.03
41.060,warmup,4968.0,1352.0,6.7167,61.00
41.160,warmup,4968.0,1352.0,6.7167,60.91
41.260,warmup,4968.0,1344.0,6.6770,60.91
41.360,warmup,4968.0,1344.0,6.6770,60.88
41.461,warmup,4968.0,1352.0,6.7167,60.88
41.561,warmup,4968.0,1344.0,6.6770,60.88
41.661,warmup,4968.0,1344.0,6.6770,60.91
41.761,warmup,4968.0,1352.0,6.7167,61.06
41.861,warmup,4968.0,1352.0,6.7167,60.91
41.961,warmup,4968.0,1352.0,6.7167,61.03
42.061,warmup,4968.0,1344.0,6.6770,60.94
42.162,warmup,4968.0,1352.0,6.7167,60.97
42.262,warmup,4968.0,1352.0,6.7167,60.88
42.362,warmup,4968.0,1336.0,6.6372,60.88
42.462,warmup,4968.0,1344.0,6.6770,60.91
42.562,warmup,4968.0,1352.0,6.7167,60.97
42.662,warmup,4968.0,1352.0,6.7167,61.09
42.762,warmup,4968.0,1352.0,6.7167,61.12
42.863,warmup,4968.0,1352.0,6.7167,61.06
42.963,warmup,4968.0,1360.0,6.7565,60.97
43.063,warmup,4968.0,1360.0,6.7565,61.03
43.163,warmup,4968.0,1360.0,6.7565,60.88
43.263,warmup,4968.0,1352.0,6.7167,60.91
43.363,warmup,4968.0,1360.0,6.7565,60.91
43.464,warmup,4968.0,1368.0,6.7962,60.91
43.564,warmup,4968.0,1368.0,6.7962,61.16
43.664,warmup,4968.0,1360.0,6.7565,61.06
43.764,warmup,4968.0,1352.0,6.7167,61.06
43.864,warmup,4968.0,1360.0,6.7565,60.97
43.964,warmup,4968.0,1368.0,6.7962,60.97
44.064,warmup,4968.0,1360.0,6.7565,60.94
44.165,warmup,4968.0,1352.0,6.7167,60.97
44.265,warmup,4968.0,1360.0,6.7565,60.94
44.365,warmup,4968.0,1360.0,6.7565,60.94
44.465,warmup,4968.0,1360.0,6.7565,60.94
44.565,warmup,4968.0,1344.0,6.6770,61.09
44.665,warmup,4968.0,1352.0,6.7167,61.12
44.765,warmup,4968.0,1360.0,6.7565,60.94
44.866,warmup,4968.0,1352.0,6.7167,60.97
44.966,warmup,4968.0,1352.0,6.7167,61.00
45.066,warmup,4968.0,1352.0,6.7167,60.94
45.166,warmup,4968.0,1360.0,6.7565,61.00
45.266,warmup,4968.0,1360.0,6.7565,60.88
45.366,warmup,4968.0,1352.0,6.7167,60.94
45.466,warmup,4968.0,1352.0,6.7167,61.16
45.567,warmup,4968.0,1360.0,6.7565,61.09
45.667,warmup,4968.0,1360.0,6.7565,61.00
45.767,warmup,4968.0,1352.0,6.7167,61.00
45.867,warmup,4968.0,1352.0,6.7167,60.97
45.967,warmup,4968.0,1360.0,6.7565,61.00
46.067,warmup,4968.0,1368.0,6.7962,60.97
46.167,warmup,4968.0,1360.0,6.7565,61.00
46.268,warmup,4968.0,1352.0,6.7167,60.97
46.368,warmup,4968.0,1352.0,6.7167,61.12
46.468,warmup,4968.0,1352.0,6.7167,61.19
46.568,warmup,4968.0,1344.0,6.6770,61.12
46.668,warmup,4968.0,1352.0,6.7167,61.03
46.768,warmup,4968.0,1352.0,6.7167,60.94
46.868,warmup,4968.0,1344.0,6.6770,60.97
46.969,warmup,4968.0,1344.0,6.6770,61.03
47.069,warmup,4968.0,1352.0,6.7167,60.88
47.169,warmup,4968.0,1344.0,6.6770,60.91
47.269,warmup,4968.0,1344.0,6.6770,61.19
47.369,warmup,4968.0,1352.0,6.7167,61.16
47.469,warmup,4968.0,1344.0,6.6770,61.12
47.569,warmup,4968.0,1344.0,6.6770,60.97
47.670,warmup,4968.0,1344.0,6.6770,61.12
47.770,warmup,4968.0,1352.0,6.7167,61.03
47.870,warmup,4968.0,1352.0,6.7167,61.03
47.970,warmup,4968.0,1344.0,6.6770,60.97
48.070,warmup,4968.0,1352.0,6.7167,61.19
48.170,warmup,4968.0,1352.0,6.7167,61.19
48.270,warmup,4968.0,1352.0,6.7167,61.12
48.371,warmup,4968.0,1344.0,6.6770,61.09
48.471,warmup,4968.0,1352.0,6.7167,61.12
48.571,warmup,4968.0,1360.0,6.7565,61.00
48.671,warmup,4968.0,1360.0,6.7565,61.06
48.771,warmup,4968.0,1352.0,6.7167,61.03
48.871,warmup,4968.0,1352.0,6.7167,60.91
48.971,warmup,4968.0,1360.0,6.7565,60.94
49.072,warmup,4968.0,1360.0,6.7565,61.25
49.172,warmup,4968.0,1352.0,6.7167,61.19
49.272,warmup,4968.0,1352.0,6.7167,61.03
49.372,warmup,4968.0,1360.0,6.7565,61.09
49.472,warmup,4968.0,1352.0,6.7167,61.12
49.572,warmup,4968.0,1344.0,6.6770,61.06
49.672,warmup,4968.0,1352.0,6.7167,61.00
49.773,warmup,4968.0,1352.0,6.7167,61.03
49.873,warmup,4968.0,1344.0,6.6770,61.00
49.973,warmup,4968.0,1344.0,6.6770,61.25
50.073,warmup,4968.0,1344.0,6.6770,61.28
50.173,warmup,4968.0,1336.0,6.6372,61.16
50.273,warmup,4968.0,1344.0,6.6770,61.12
50.374,warmup,4968.0,1352.0,6.7167,61.16
50.474,warmup,4968.0,1352.0,6.7167,61.03
50.574,warmup,4968.0,1352.0,6.7167,61.09
50.674,warmup,4968.0,1352.0,6.7167,61.03
50.774,warmup,4968.0,1352.0,6.7167,61.06
50.874,warmup,4968.0,1360.0,6.7565,61.25
50.974,warmup,4968.0,1360.0,6.7565,61.25
51.075,warmup,4968.0,1352.0,6.7167,61.25
51.175,warmup,4968.0,1360.0,6.7565,61.19
51.275,warmup,4968.0,1368.0,6.7962,61.16
51.375,warmup,4968.0,1360.0,6.7565,61.12
51.475,warmup,4968.0,1352.0,6.7167,61.09
51.575,warmup,4968.0,1360.0,6.7565,61.00
