t_rel_s,phase,mv,ma,watt,temp_max_c
28.447,warmup,4952.0,1736.0,8.5967,60.41
28.547,warmup,4952.0,1752.0,8.6759,60.44
28.648,warmup,4952.0,1760.0,8.7155,60.69
28.748,warmup,4952.0,1752.0,8.6759,60.44
28.848,warmup,4952.0,1736.0,8.5967,60.44
28.948,warmup,4952.0,1760.0,8.7155,60.81
29.048,warmup,4952.0,1760.0,8.7155,60.44
29.148,warmup,4952.0,1760.0,8.7155,60.41
29.248,warmup,4952.0,1744.0,8.6363,60.38
29.349,warmup,4952.0,1768.0,8.7551,60.69
29.449,warmup,4952.0,1760.0,8.7155,60.44
29.549,warmup,4952.0,1744.0,8.6363,60.47
29.649,warmup,4952.0,1744.0,8.6363,60.50
29.749,warmup,4952.0,1768.0,8.7551,60.47
29.849,warmup,4952.0,1760.0,8.7155,60.53
29.949,warmup,4952.0,1744.0,8.6363,60.38
30.050,warmup,4952.0,1752.0,8.6759,60.56
30.150,warmup,4952.0,1768.0,8.7551,60.69
30.250,warmup,4952.0,1760.0,8.7155,60.53
30.350,warmup,4952.0,1744.0,8.6363,60.59
30.450,warmup,4952.0,1752.0,8.6759,60.62
30.550,warmup,4952.0,1768.0,8.7551,60.59
30.650,warmup,4952.0,1760.0,8.7155,60.53
30.750,warmup,4952.0,1736.0,8.5967,60.53
30.851,warmup,4952.0,1760.0,8.7155,60.47
30.951,warmup,4952.0,1760.0,8.7155,60.47
31.051,warmup,4952.0,1752.0,8.6759,60.47
31.151,warmup,4952.0,1736.0,8.5967,60.41
31.251,warmup,4952.0,1760.0,8.7155,60.62
31.351,warmup,4952.0,1760.0,8.7155,60.56
31.451,warmup,4952.0,1752.0,8.6759,60.59
31.552,warmup,4952.0,1744.0,8.6363,60.59
31.652,warmup,4952.0,1760.0,8.7155,60.66
31.752,warmup,4952.0,1760.0,8.7155,60.78
31.852,warmup,4952.0,1744.0,8.6363,60.53
31.952,warmup,4952.0,1752.0,8.6759,60.53
32.052,warmup,4952.0,1768.0,8.7551,60.97
32.152,warmup,4952.0,1760.0,8.7155,60.81
32.252,warmup,4952.0,1744.0,8.6363,60.50
32.353,warmup,4952.0,1752.0,8.6759,60.41
32.453,warmup,4952.0,1760.0,8.7155,60.91
32.553,warmup,4952.0,1752.0,8.6759,60.59
32.653,warmup,4952.0,1736.0,8.5967,60.53
32.753,warmup,4952.0,1760.0,8.7155,60.62
32.853,warmup,4952.0,1760.0,8.7155,60.66
32.953,warmup,4952.0,1752.0,8.6759,60.50
33.054,warmup,4952.0,1736.0,8.5967,60.47
33.154,warmup,4952.0,1760.0,8.7155,60.50
33.254,warmup,4952.0,1760.0,8.7155,60.72
33.354,warmup,4952.0,1752.0,8.6759,60.69
33.454,warmup,4952.0,1744.0,8.6363,60.78
33.554,warmup,4952.0,1760.0,8.7155,60.88
33.655,warmup,4952.0,1752.0,8.6759,60.78
33.755,warmup,4952.0,1728.0,8.5571,60.47
33.855,warmup,4952.0,1744.0,8.6363,60.84
33.955,warmup,4952.0,1752.0,8.6759,60.72
34.055,warmup,4952.0,1736.0,8.5967,60.50
34.155,warmup,4952.0,1736.0,8.5967,60.88
34.255,warmup,4952.0,1752.0,8.6759,60.62
34.356,warmup,4952.0,1744.0,8.6363,60.59
34.456,warmup,4952.0,1728.0,8.5571,60.59
34.556,warmup,4952.0,1752.0,8.6759,60.84
34.657,warmup,4952.0,1744.0,8.6363,60.84
34.757,warmup,4952.0,1728.0,8.5571,60.69
34.857,warmup,4952.0,1736.0,8.5967,60.62
34.957,warmup,4952.0,1752.0,8.6759,60.88
35.057,warmup,4952.0,1744.0,8.6363,60.75
35.157,warmup,4952.0,1728.0,8.5571,60.84
35.257,warmup,4952.0,1752.0,8.6759,60.88
35.358,warmup,4952.0,1744.0,8.6363,60.81
35.458,warmup,4952.0,1720.0,8.5174,60.62
35.558,warmup,4952.0,1736.0,8.5967,60.94
35.658,warmup,4952.0,1744.0,8.6363,60.75
35.758,warmup,4952.0,1736.0,8.5967,60.59
35.858,warmup,4952.0,1728.0,8.5571,60.91
35.958,warmup,4952.0,1752.0,8.6759,60.75
36.058,warmup,4952.0,1736.0,8.5967,60.69
36.159,warmup,4952.0,1720.0,8.5174,60.78
36.259,warmup,4952.0,1744.0,8.6363,60.72
36.359,warmup,4952.0,1744.0,8.6363,60.91
36.459,warmup,4952.0,1728.0,8.5571,60.78
36.559,warmup,4952.0,1736.0,8.5967,60.62
36.659,warmup,4952.0,1752.0,8.6759,61.09
36.759,warmup,4952.0,1744.0,8.6363,60.88
36.859,warmup,4952.0,1720.0,8.5174,60.69
36.960,warmup,4952.0,1744.0,8.6363,60.94
37.060,warmup,4952.0,1744.0,8.6363,60.91
37.160,warmup,4952.0,1728.0,8.5571,60.81
37.260,warmup,4952.0,1736.0,8.5967,61.03
37.360,warmup,4952.0,1744.0,8.6363,60.94
37.460,warmup,4952.0,1736.0,8.5967,60.75
37.560,warmup,4952.0,1728.0,8.5571,60.69
37.661,warmup,4952.0,1752.0,8.6759,60.91
37.761,warmup,4952.0,1744.0,8.6363,60.69
37.861,warmup,4952.0,1720.0,8.5174,60.72
37.961,warmup,4952.0,1744.0,8.6363,60.84
38.061,warmup,4952.0,1744.0,8.6363,60.84
38.161,warmup,4952.0,1736.0,8.5967,60.84
38.261,warmup,4952.0,1736.0,8.5967,60.81
38.361,warmup,4952.0,1752.0,8.6759,61.12
38.462,warmup,4952.0,1744.0,8.6363,60.94
38.562,warmup,4952.0,1720.0,8.5174,60.78
38.663,warmup,4952.0,1744.0,8.6363,61.16
38.763,warmup,4952.0,1744.0,8.6363,60.97
38.863,warmup,4952.0,1728.0,8.5571,60.66
38.963,warmup,4952.0,1736.0,8.5967,61.03
39.063,warmup,4952.0,1744.0,8.6363,60.94
39.163,warmup,4952.0,1736.0,8.5967,60.88
39.264,warmup,4952.0,1728.0,8.5571,60.84
39.364,warmup,4952.0,1752.0,8.6759,60.94
39.464,warmup,4952.0,1744.0,8.6363,60.75
39.564,warmup,4952.0,1720.0,8.5174,60.81
39.664,warmup,4952.0,1744.0,8.6363,60.84
39.764,warmup,4952.0,1744.0,8.6363,61.03
39.865,warmup,4952.0,1728.0,8.5571,60.94
39.965,warmup,4952.0,1728.0,8.5571,60.88
40.065,warmup,4952.0,1752.0,8.6759,61.12
40.165,warmup,4952.0,1744.0,8.6363,61.00
40.265,warmup,4952.0,1720.0,8.5174,60.88
40.367,warmup,4952.0,1744.0,8.6363,61.19
40.467,warmup,4952.0,1736.0,8.5967,60.94
40.567,warmup,4952.0,1720.0,8.5174,60.84
40.667,warmup,4952.0,1736.0,8.5967,60.88
40.767,warmup,4952.0,1744.0,8.6363,60.91
40.868,warmup,4952.0,1736.0,8.5967,61.03
40.968,warmup,4952.0,1728.0,8.5571,60.91
41.068,warmup,4952.0,1752.0,8.6759,61.25
41.168,warmup,4952.0,1752.0,8.6759,61.09
41.268,warmup,4952.0,1736.0,8.5967,60.94
41.368,warmup,4952.0,1744.0,8.6363,61.12
41.468,warmup,4952.0,1760.0,8.7155,61.19
41.568,warmup,4952.0,1752.0,8.6759,61.12
41.669,warmup,4952.0,1736.0,8.5967,60.88
41.769,warmup,4952.0,1744.0,8.6363,61.12
41.869,warmup,4952.0,1760.0,8.7155,61.09
41.969,warmup,4952.0,1752.0,8.6759,60.91
42.069,warmup,4952.0,1736.0,8.5967,61.16
42.169,warmup,4952.0,1752.0,8.6759,60.88
42.269,warmup,4952.0,1760.0,8.7155,61.00
42.370,warmup,4952.0,1752.0,8.6759,61.03
42.470,warmup,4952.0,1736.0,8.5967,60.91
42.570,warmup,4952.0,1760.0,8.7155,60.94
42.670,warmup,4952.0,1768.0,8.7551,61.06
42.770,warmup,4952.0,1760.0,8.7155,61.09
42.870,warmup,4952.0,1736.0,8.5967,61.03
42.970,warmup,4952.0,1760.0,8.7155,61.06
43.070,warmup,4952.0,1760.0,8.7155,61.19
43.171,warmup,4952.0,1760.0,8.7155,61.19
43.271,warmup,4952.0,1744.0,8.6363,61.00
43.371,warmup,4952.0,1768.0,8.7551,60.94
43.471,warmup,4952.0,1768.0,8.7551,61.38
43.572,warmup,4952.0,1752.0,8.6759,61.16
43.672,warmup,4952.0,1744.0,8.6363,61.00
43.772,warmup,4952.0,1768.0,8.7551,61.06
43.872,warmup,4952.0,1760.0,8.7155,61.12
43.972,warmup,4952.0,1744.0,8.6363,61.06
44.072,warmup,4952.0,1752.0,8.6759,61.03
44.172,warmup,4952.0,1768.0,8.7551,61.16
44.272,warmup,4952.0,1760.0,8.7155,61.00
44.373,warmup,4952.0,1744.0,8.6363,61.06
44.473,warmup,4952.0,1752.0,8.6759,61.00
44.573,warmup,4952.0,1768.0,8.7551,61.31
44.673,warmup,4952.0,1760.0,8.7155,61.28
44.773,warmup,4952.0,1736.0,8.5967,61.09
44.873,warmup,4952.0,1760.0,8.7155,61.34
44.973,warmup,4952.0,1752.0,8.6759,61.22
45.073,warmup,4952.0,1736.0,8.5967,61.03
45.174,warmup,4952.0,1744.0,8.6363,61.38
45.274,warmup,4952.0,1760.0,8.7155,61.34
45.374,warmup,4952.0,1744.0,8.6363,61.09
45.474,warmup,4952.0,1736.0,8.5967,61.16
45.574,warmup,4952.0,1760.0,8.7155,61.41
45.674,warmup,4952.0,1752.0,8.6759,61.16
45.774,warmup,4952.0,1728.0,8.5571,61.12
45.875,warmup,4952.0,1744.0,8.6363,61.16
45.975,warmup,4952.0,1744.0,8.6363,61.12
46.075,warmup,4952.0,1736.0,8.5967,61.16
46.175,warmup,4952.0,1736.0,8.5967,61.06
46.275,warmup,4952.0,1752.0,8.6759,61.19
46.375,warmup,4952.0,1744.0,8.6363,61.28
46.475,warmup,4952.0,1728.0,8.5571,61.19
46.575,warmup,4952.0,1752.0,8.6759,61.41
46.676,warmup,4952.0,1736.0,8.5967,61.28
46.776,warmup,4952.0,1720.0,8.5174,61.19
46.876,warmup,4952.0,1744.0,8.6363,61.50
46.976,warmup,4952.0,1744.0,8.6363,61.38
47.076,warmup,4952.0,1728.0,8.5571,61.09
47.176,warmup,4952.0,1736.0,8.5967,61.31
47.276,warmup,4952.0,1744.0,8.6363,61.41
47.376,warmup,4952.0,1728.0,8.5571,61.31
47.477,warmup,4952.0,1728.0,8.5571,61.12
47.577,warmup,4952.0,1752.0,8.6759,61.25
47.677,warmup,4952.0,1744.0,8.6363,61.16
47.777,warmup,4952.0,1720.0,8.5174,61.16
47.877,warmup,4952.0,1744.0,8.6363,61.22
47.977,warmup,4952.0,1752.0,8.6759,61.28
48.077,warmup,4952.0,1744.0,8.6363,61.34
48.177,warmup,4952.0,1736.0,8.5967,61.31
48.278,warmup,4952.0,1760.0,8.7155,61.50
48.378,warmup,4952.0,1760.0,8.7155,61.44
48.478,warmup,4952.0,1752.0,8.6759,61.31
48.578,warmup,4952.0,1744.0,8.6363,61.19
48.678,warmup,4952.0,1760.0,8.7155,61.59
48.778,warmup,4952.0,1752.0,8.6759,61.41
48.878,warmup,4952.0,1736.0,8.5967,61.12
48.979,warmup,4952.0,1752.0,8.6759,61.56
49.079,warmup,4952.0,1752.0,8.6759,61.31
49.179,warmup,4952.0,1736.0,8.5967,61.31
49.279,warmup,4952.0,1736.0,8.5967,61.25
49.379,warmup,4952.0,1752.0,8.6759,61.34
49.479,warmup,4952.0,1744.0,8.6363,61.22
49.579,warmup,4952.0,1728.0,8.5571,61.25
49.680,warmup,4952.0,1752.0,8.6759,61.44
49.780,warmup,4952.0,1752.0,8.6759,61.47
49.881,warmup,4952.0,1728.0,8.5571,61.16
49.981,warmup,4952.0,1736.0,8.5967,61.50
50.081,warmup,4952.0,1752.0,8.6759,61.56
50.181,warmup,4952.0,1744.0,8.6363,61.41
50.281,warmup,4952.0,1728.0,8.5571,61.28
50.381,warmup,4952.0,1752.0,8.6759,61.59
50.481,warmup,4952.0,1752.0,8.6759,61.31
50.582,warmup,4952.0,1736.0,8.5967,61.19
50.682,warmup,4952.0,1744.0,8.6363,61.56
50.782,warmup,4952.0,1760.0,8.7155,61.38
50.882,warmup,4952.0,1752.0,8.6759,61.34
50.982,warmup,4952.0,1736.0,8.5967,61.38
51.082,warmup,4952.0,1752.0,8.6759,61.34
51.182,warmup,4952.0,1760.0,8.7155,61.31
51.282,warmup,4952.0,1752.0,8.6759,61.41
51.383,warmup,4952.0,1736.0,8.5967,61.28
51.483,warmup,4952.0,1752.0,8.6759,61.44
51.583,warmup,4952.0,1760.0,8.7155,61.56
