t_rel_s,phase,mv,ma,watt,temp_max_c
10.414,warmup,4984.0,984.0,4.9043,59.28
10.514,warmup,4984.0,984.0,4.9043,59.38
10.614,warmup,4984.0,984.0,4.9043,59.50
10.714,warmup,4984.0,984.0,4.9043,59.47
10.815,warmup,4984.0,984.0,4.9043,59.41
10.915,warmup,4984.0,984.0,4.9043,59.41
11.015,warmup,4984.0,984.0,4.9043,59.41
11.115,warmup,4984.0,984.0,4.9043,59.34
11.215,warmup,4984.0,984.0,4.9043,59.28
11.315,warmup,4984.0,984.0,4.9043,59.31
11.415,warmup,4984.0,984.0,4.9043,59.47
11.515,warmup,4984.0,984.0,4.9043,59.47
11.616,warmup,4984.0,984.0,4.9043,59.41
11.717,warmup,4984.0,984.0,4.9043,59.34
11.817,warmup,4984.0,984.0,4.9043,59.41
11.917,warmup,4984.0,984.0,4.9043,59.38
12.017,warmup,4984.0,984.0,4.9043,59.38
12.117,warmup,4984.0,984.0,4.9043,59.28
12.217,warmup,4984.0,984.0,4.9043,59.38
12.317,warmup,4984.0,984.0,4.9043,59.31
12.418,warmup,4984.0,984.0,4.9043,59.44
12.518,warmup,4984.0,984.0,4.9043,59.41
12.618,warmup,4984.0,984.0,4.9043,59.34
12.718,warmup,4984.0,984.0,4.9043,59.44
12.818,warmup,4984.0,984.0,4.9043,59.38
12.918,warmup,4984.0,984.0,4.9043,59.38
13.018,warmup,4984.0,984.0,4.9043,59.34
13.118,warmup,4984.0,984.0,4.9043,59.34
13.219,warmup,4984.0,984.0,4.9043,59.31
13.319,warmup,4984.0,984.0,4.9043,59.53
13.419,warmup,4984.0,984.0,4.9043,59.44
13.519,warmup,4984.0,984.0,4.9043,59.41
13.619,warmup,4984.0,984.0,4.9043,59.41
13.719,warmup,4984.0,984.0,4.9043,59.38
13.819,warmup,4984.0,984.0,4.9043,59.31
13.920,warmup,4984.0,984.0,4.9043,59.38
14.020,warmup,4984.0,984.0,4.9043,59.28
14.120,warmup,4984.0,984.0,4.9043,59.31
14.220,warmup,4984.0,984.0,4.9043,59.53
14.320,warmup,4984.0,984.0,4.9043,59.41
14.420,warmup,4984.0,984.0,4.9043,59.41
14.520,warmup,4984.0,984.0,4.9043,59.34
14.620,warmup,4984.0,984.0,4.9043,59.34
14.721,warmup,4984.0,984.0,4.9043,59.41
14.821,warmup,4984.0,984.0,4.9043,59.38
14.921,warmup,4984.0,984.0,4.9043,59.28
15.021,warmup,4984.0,984.0,4.9043,59.38
15.121,warmup,4984.0,984.0,4.9043,59.53
15.221,warmup,4984.0,984.0,4.9043,59.47
15.321,warmup,4984.0,984.0,4.9043,59.44
15.422,warmup,4984.0,984.0,4.9043,59.41
15.522,warmup,4984.0,984.0,4.9043,59.38
15.622,warmup,4984.0,984.0,4.9043,59.34
15.722,warmup,4984.0,984.0,4.9043,59.34
15.822,warmup,4984.0,984.0,4.9043,59.31
15.922,warmup,4984.0,984.0,4.9043,59.34
16.022,warmup,4984.0,984.0,4.9043,59.53
16.122,warmup,4984.0,984.0,4.9043,59.47
16.223,warmup,4984.0,984.0,4.9043,59.41
16.323,warmup,4984.0,984.0,4.9043,59.41
16.423,warmup,4984.0,984.0,4.9043,59.41
16.523,warmup,4984.0,984.0,4.9043,59.34
16.623,warmup,4984.0,984.0,4.9043,59.34
16.723,warmup,4984.0,984.0,4.9043,59.31
16.823,warmup,4984.0,984.0,4.9043,59.28
16.924,warmup,4984.0,984.0,4.9043,59.50
17.024,warmup,4984.0,984.0,4.9043,59.47
17.124,warmup,4984.0,984.0,4.9043,59.38
17.224,warmup,4984.0,984.0,4.9043,59.47
17.324,warmup,4984.0,984.0,4.9043,59.38
17.424,warmup,4984.0,984.0,4.9043,59.38
17.524,warmup,4984.0,984.0,4.9043,59.28
17.624,warmup,4984.0,984.0,4.9043,59.34
17.725,warmup,4984.0,984.0,4.9043,59.31
17.825,warmup,4984.0,984.0,4.9043,59.56
17.925,warmup,4984.0,984.0,4.9043,59.50
18.025,warmup,4984.0,984.0,4.9043,59.41
18.125,warmup,4984.0,984.0,4.9043,59.41
18.225,warmup,4984.0,984.0,4.9043,59.38
18.325,warmup,4984.0,984.0,4.9043,59.34
18.426,warmup,4984.0,984.0,4.9043,59.38
18.526,warmup,4984.0,984.0,4.9043,59.28
18.626,warmup,4984.0,984.0,4.9043,59.34
18.726,warmup,4984.0,984.0,4.9043,59.53
18.826,warmup,4984.0,984.0,4.9043,59.47
18.926,warmup,4984.0,984.0,4.9043,59.41
19.026,warmup,4984.0,984.0,4.9043,59.41
19.126,warmup,4984.0,984.0,4.9043,59.38
19.227,warmup,4984.0,984.0,4.9043,59.34
19.327,warmup,4984.0,984.0,4.9043,59.34
19.427,warmup,4984.0,984.0,4.9043,59.34
19.527,warmup,4984.0,984.0,4.9043,59.38
19.627,warmup,4984.0,984.0,4.9043,59.34
19.727,warmup,4984.0,984.0,4.9043,59.56
19.827,warmup,4984.0,984.0,4.9043,59.47
19.928,warmup,4984.0,984.0,4.9043,59.41
20.028,warmup,4984.0,984.0,4.9043,59.34
20.128,warmup,4984.0,984.0,4.9043,59.38
20.228,warmup,4984.0,984.0,4.9043,59.28
20.328,warmup,4984.0,984.0,4.9043,59.31
20.428,warmup,4984.0,984.0,4.9043,59.38
20.528,warmup,4984.0,984.0,4.9043,59.31
20.629,warmup,4984.0,984.0,4.9043,59.56
20.729,warmup,4984.0,984.0,4.9043,59.41
20.829,warmup,4984.0,984.0,4.9043,59.31
20.929,warmup,4984.0,976.0,4.8644,59.28
21.029,warmup,4984.0,984.0,4.9043,59.41
21.129,warmup,4984.0,984.0,4.9043,59.34
21.229,warmup,4984.0,984.0,4.9043,59.28
21.329,warmup,4984.0,984.0,4.9043,59.28
21.430,warmup,4984.0,984.0,4.9043,59.34
21.530,warmup,4984.0,976.0,4.8644,59.44
21.630,warmup,4984.0,984.0,4.9043,59.41
21.730,warmup,4984.0,984.0,4.9043,59.41
21.830,warmup,4984.0,984.0,4.9043,59.44
21.930,warmup,4984.0,984.0,4.9043,59.38
22.030,warmup,4984.0,984.0,4.9043,59.34
22.130,warmup,4984.0,976.0,4.8644,59.41
22.231,warmup,4984.0,984.0,4.9043,59.31
22.331,warmup,4984.0,984.0,4.9043,59.28
22.431,warmup,4984.0,984.0,4.9043,59.47
22.531,warmup,4984.0,984.0,4.9043,59.47
22.631,warmup,4984.0,984.0,4.9043,59.56
22.731,warmup,4984.0,976.0,4.8644,59.34
22.831,warmup,4984.0,976.0,4.8644,59.38
22.931,warmup,4984.0,976.0,4.8644,59.41
23.032,warmup,4984.0,976.0,4.8644,59.31
23.132,warmup,4984.0,976.0,4.8644,59.34
23.232,warmup,4984.0,976.0,4.8644,59.31
23.332,warmup,4984.0,976.0,4.8644,59.41
23.432,warmup,4984.0,976.0,4.8644,59.44
23.532,warmup,4984.0,976.0,4.8644,59.47
23.632,warmup,4984.0,976.0,4.8644,59.34
23.733,warmup,4984.0,976.0,4.8644,59.38
23.833,warmup,4984.0,976.0,4.8644,59.34
23.933,warmup,4984.0,976.0,4.8644,59.41
24.033,warmup,4984.0,976.0,4.8644,59.41
24.133,warmup,4984.0,976.0,4.8644,59.38
24.233,warmup,4984.0,976.0,4.8644,59.41
24.333,warmup,4984.0,976.0,4.8644,59.41
24.433,warmup,4984.0,976.0,4.8644,59.44
24.534,warmup,4984.0,976.0,4.8644,59.31
24.634,warmup,4984.0,976.0,4.8644,59.41
24.734,warmup,4984.0,976.0,4.8644,59.44
24.834,warmup,4984.0,976.0,4.8644,59.38
24.934,warmup,4984.0,976.0,4.8644,59.38
25.034,warmup,4984.0,976.0,4.8644,59.28
25.134,warmup,4984.0,976.0,4.8644,59.47
25.234,warmup,4984.0,976.0,4.8644,59.47
25.335,warmup,4984.0,976.0,4.8644,59.44
25.435,warmup,4984.0,976.0,4.8644,59.38
25.535,warmup,4984.0,976.0,4.8644,59.38
25.635,warmup,4984.0,976.0,4.8644,59.31
25.735,warmup,4984.0,984.0,4.9043,59.41
25.835,warmup,4984.0,984.0,4.9043,59.41
25.935,warmup,4984.0,984.0,4.9043,59.41
26.035,warmup,4984.0,984.0,4.9043,59.53
26.136,warmup,4984.0,984.0,4.9043,59.44
26.236,warmup,4984.0,984.0,4.9043,59.44
26.336,warmup,4984.0,984.0,4.9043,59.41
26.436,warmup,4984.0,984.0,4.9043,59.41
26.536,warmup,4984.0,984.0,4.9043,59.34
26.636,warmup,4984.0,976.0,4.8644,59.34
26.736,warmup,4984.0,976.0,4.8644,59.31
26.837,warmup,4984.0,976.0,4.8644,59.38
26.937,warmup,4984.0,976.0,4.8644,59.41
27.037,warmup,4984.0,976.0,4.8644,59.50
27.137,warmup,4984.0,976.0,4.8644,59.44
27.237,warmup,4984.0,976.0,4.8644,59.41
27.337,warmup,4984.0,976.0,4.8644,59.44
27.437,warmup,4984.0,976.0,4.8644,59.41
27.537,warmup,4984.0,976.0,4.8644,59.38
27.638,warmup,4984.0,976.0,4.8644,59.31
27.738,warmup,4984.0,976.0,4.8644,59.34
27.838,warmup,4984.0,976.0,4.8644,59.53
27.938,warmup,4984.0,976.0,4.8644,59.47
28.038,warmup,4984.0,976.0,4.8644,59.41
28.138,warmup,4984.0,976.0,4.8644,59.41
28.238,warmup,4984.0,976.0,4.8644,59.34
28.339,warmup,4984.0,976.0,4.8644,59.34
28.439,warmup,4984.0,976.0,4.8644,59.34
28.539,warmup,4984.0,976.0,4.8644,59.34
28.639,warmup,4984.0,976.0,4.8644,59.25
28.739,warmup,4984.0,976.0,4.8644,59.34
28.839,warmup,4984.0,976.0,4.8644,59.50
28.939,warmup,4984.0,976.0,4.8644,59.41
29.039,warmup,4984.0,976.0,4.8644,59.41
29.140,warmup,4984.0,976.0,4.8644,59.41
29.240,warmup,4984.0,976.0,4.8644,59.31
29.340,warmup,4984.0,976.0,4.8644,59.38
29.440,warmup,4984.0,976.0,4.8644,59.34
29.540,warmup,4984.0,976.0,4.8644,59.34
29.640,warmup,4984.0,976.0,4.8644,59.56
29.740,warmup,4984.0,976.0,4.8644,59.50
29.841,warmup,4984.0,976.0,4.8644,59.41
29.941,warmup,4984.0,976.0,4.8644,59.41
30.041,warmup,4984.0,976.0,4.8644,59.34
30.141,warmup,4984.0,976.0,4.8644,59.41
30.241,warmup,4984.0,976.0,4.8644,59.38
30.341,warmup,4984.0,976.0,4.8644,59.31
30.441,warmup,4984.0,984.0,4.9043,59.34
30.541,warmup,4984.0,976.0,4.8644,59.44
30.642,warmup,4984.0,976.0,4.8644,59.53
30.742,warmup,4984.0,976.0,4.8644,59.44
30.842,warmup,4984.0,976.0,4.8644,59.41
30.942,warmup,4984.0,976.0,4.8644,59.31
31.042,warmup,4984.0,976.0,4.8644,59.34
31.142,warmup,4984.0,976.0,4.8644,59.38
31.242,warmup,4984.0,976.0,4.8644,59.34
31.343,warmup,4984.0,976.0,4.8644,59.34
31.443,warmup,4984.0,976.0,4.8644,59.31
31.543,warmup,4984.0,976.0,4.8644,59.56
31.643,warmup,4984.0,976.0,4.8644,59.41
31.743,warmup,4984.0,976.0,4.8644,59.50
31.843,warmup,4984.0,976.0,4.8644,59.41
31.943,warmup,4984.0,976.0,4.8644,59.38
32.043,warmup,4984.0,976.0,4.8644,59.41
32.144,warmup,4984.0,976.0,4.8644,59.31
32.244,warmup,4984.0,976.0,4.8644,59.38
32.344,warmup,4984.0,976.0,4.8644,59.34
32.444,warmup,4984.0,976.0,4.8644,59.53
32.544,warmup,4984.0,976.0,4.8644,59.47
32.644,warmup,4984.0,976.0,4.8644,59.41
32.744,warmup,4984.0,984.0,4.9043,59.44
32.845,warmup,4984.0,984.0,4.9043,59.38
32.945,warmup,4984.0,984.0,4.9043,59.41
33.045,warmup,4984.0,984.0,4.9043,59.38
33.145,warmup,4984.0,984.0,4.9043,59.38
33.245,warmup,4984.0,984.0,4.9043,59.28
33.345,warmup,4984.0,984.0,4.9043,59.34
33.445,warmup,4984.0,984.0,4.9043,59.47
33.546,warmup,4984.0,984.0,4.9043,59.44
33.646,warmup,4984.0,984.0,4.9043,59.41
33.746,warmup,4984.0,984.0,4.9043,59.38
33.846,warmup,4984.0,984.0,4.9043,59.41
33.946,warmup,4984.0,984.0,4.9043,59.31
34.046,warmup,4984.0,984.0,4.9043,59.38
34.146,warmup,4984.0,984.0,4.9043,59.34
34.246,warmup,4984.0,984.0,4.9043,59.41
34.347,warmup,4984.0,984.0,4.9043,59.41
34.447,warmup,4984.0,984.0,4.9043,59.41
34.547,warmup,4984.0,984.0,4.9043,59.41
34.647,warmup,4984.0,984.0,4.9043,59.41
34.747,warmup,4984.0,984.0,4.9043,59.41
34.847,warmup,4984.0,984.0,4.9043,59.38
34.947,warmup,4984.0,984.0,4.9043,59.38
35.048,warmup,4984.0,984.0,4.9043,59.34
35.148,warmup,4984.0,984.0,4.9043,59.28
35.248,warmup,4984.0,984.0,4.9043,59.50
35.348,warmup,4984.0,984.0,4.9043,59.41
35.448,warmup,4984.0,984.0,4.9043,59.41
35.548,warmup,4984.0,984.0,4.9043,59.38
35.648,warmup,4984.0,984.0,4.9043,59.41
35.748,warmup,4984.0,984.0,4.9043,59.31
35.849,warmup,4984.0,984.0,4.9043,59.38
35.950,warmup,4984.0,984.0,4.9043,59.38
36.050,warmup,4984.0,984.0,4.9043,59.31
36.150,warmup,4984.0,984.0,4.9043,59.50
36.250,warmup,4984.0,984.0,4.9043,59.47
36.350,warmup,4984.0,984.0,4.9043,59.44
36.450,warmup,4984.0,984.0,4.9043,59.38
36.550,warmup,4984.0,984.0,4.9043,59.41
36.650,warmup,4984.0,984.0,4.9043,59.28
36.751,warmup,4984.0,984.0,4.9043,59.34
36.851,warmup,4984.0,984.0,4.9043,59.31
36.951,warmup,4984.0,984.0,4.9043,59.34
37.051,warmup,4984.0,984.0,4.9043,59.38
37.151,warmup,4984.0,984.0,4.9043,59.50
37.251,warmup,4984.0,984.0,4.9043,59.44
37.351,warmup,4984.0,984.0,4.9043,59.38
37.452,warmup,4984.0,984.0,4.9043,59.41
37.552,warmup,4984.0,984.0,4.9043,59.34
37.652,warmup,4984.0,984.0,4.9043,59.41
37.752,warmup,4984.0,984.0,4.9043,59.34
37.852,warmup,4984.0,984.0,4.9043,59.31
37.952,warmup,4984.0,984.0,4.9043,59.47
38.052,warmup,4984.0,984.0,4.9043,59.44
38.152,warmup,4984.0,984.0,4.9043,59.47
38.253,warmup,4984.0,984.0,4.9043,59.38
38.353,warmup,4984.0,984.0,4.9043,59.47
38.453,warmup,4984.0,984.0,4.9043,59.38
38.553,warmup,4984.0,984.0,4.9043,59.41
38.653,warmup,4984.0,984.0,4.9043,59.34
38.753,warmup,4984.0,984.0,4.9043,59.31
38.853,warmup,4984.0,984.0,4.9043,59.47
38.954,warmup,4984.0,984.0,4.9043,59.44
39.054,warmup,4984.0,976.0,4.8644,59.47
39.154,warmup,4984.0,976.0,4.8644,59.44
39.254,warmup,4984.0,976.0,4.8644,59.41
39.354,warmup,4984.0,976.0,4.8644,59.38
39.454,warmup,4984.0,976.0,4.8644,59.28
39.554,warmup,4984.0,976.0,4.8644,59.34
39.654,warmup,4984.0,976.0,4.8644,59.22
39.755,warmup,4984.0,976.0,4.8644,59.50
39.855,warmup,4984.0,976.0,4.8644,59.44
39.955,warmup,4984.0,976.0,4.8644,59.44
40.055,warmup,4984.0,976.0,4.8644,59.41
40.155,warmup,4984.0,976.0,4.8644,59.41
40.255,warmup,4984.0,976.0,4.8644,59.38
40.355,warmup,4984.0,976.0,4.8644,59.34
40.455,warmup,4984.0,976.0,4.8644,59.34
40.556,warmup,4984.0,976.0,4.8644,59.28
40.656,warmup,4984.0,976.0,4.8644,59.50
40.756,warmup,4984.0,976.0,4.8644,59.53
40.856,warmup,4984.0,976.0,4.8644,59.44
40.956,warmup,4984.0,976.0,4.8644,59.41
41.056,warmup,4984.0,976.0,4.8644,59.41
41.156,warmup,4984.0,976.0,4.8644,59.34
41.257,warmup,4984.0,976.0,4.8644,59.31
41.357,warmup,4984.0,976.0,4.8644,59.34
41.457,warmup,4984.0,976.0,4.8644,59.34
41.557,warmup,4984.0,976.0,4.8644,59.50
41.657,warmup,4984.0,976.0,4.8644,59.53
41.757,warmup,4984.0,976.0,4.8644,59.41
41.857,warmup,4984.0,976.0,4.8644,59.50
41.957,warmup,4984.0,976.0,4.8644,59.44
42.058,warmup,4984.0,976.0,4.8644,59.31
42.158,warmup,4984.0,976.0,4.8644,59.41
42.258,warmup,4984.0,976.0,4.8644,59.28
42.358,warmup,4984.0,976.0,4.8644,59.31
42.458,warmup,4984.0,976.0,4.8644,59.56
42.558,warmup,4984.0,976.0,4.8644,59.50
42.658,warmup,4984.0,976.0,4.8644,59.44
42.758,warmup,4984.0,976.0,4.8644,59.44
42.859,warmup,4984.0,976.0,4.8644,59.34
42.959,warmup,4984.0,976.0,4.8644,59.38
43.059,warmup,4984.0,976.0,4.8644,59.38
43.159,warmup,4984.0,976.0,4.8644,59.38
43.259,warmup,4984.0,976.0,4.8644,59.31
43.359,warmup,4984.0,976.0,4.8644,59.53
43.459,warmup,4984.0,976.0,4.8644,59.50
43.560,warmup,4984.0,976.0,4.8644,59.44
43.660,warmup,4984.0,976.0,4.8644,59.44
43.760,warmup,4984.0,976.0,4.8644,59.38
43.860,warmup,4984.0,976.0,4.8644,59.41
43.960,warmup,4984.0,976.0,4.8644,59.28
44.060,warmup,4984.0,976.0,4.8644,59.41
44.160,warmup,4984.0,976.0,4.8644,59.34
44.260,warmup,4984.0,976.0,4.8644,59.53
44.361,warmup,4984.0,976.0,4.8644,59.50
44.461,warmup,4984.0,976.0,4.8644,59.41
44.561,warmup,4984.0,976.0,4.8644,59.47
44.661,warmup,4984.0,976.0,4.8644,59.41
44.761,warmup,4984.0,976.0,4.8644,59.41
44.861,warmup,4984.0,976.0,4.8644,59.38
44.961,warmup,4984.0,976.0,4.8644,59.38
45.062,warmup,4984.0,976.0,4.8644,59.38
45.162,warmup,4984.0,976.0,4.8644,59.31
45.262,warmup,4984.0,976.0,4.8644,59.62
45.362,warmup,4984.0,976.0,4.8644,59.44
45.462,warmup,4984.0,976.0,4.8644,59.47
45.562,warmup,4984.0,976.0,4.8644,59.38
45.662,warmup,4984.0,976.0,4.8644,59.38
45.762,warmup,4984.0,976.0,4.8644,59.38
45.863,warmup,4984.0,976.0,4.8644,59.25
45.963,warmup,4984.0,976.0,4.8644,59.41
46.063,warmup,4984.0,976.0,4.8644,59.41
46.163,warmup,4984.0,976.0,4.8644,59.50
46.263,warmup,4984.0,976.0,4.8644,59.41
46.363,warmup,4984.0,976.0,4.8644,59.47
46.463,warmup,4984.0,976.0,4.8644,59.34
46.564,warmup,4984.0,976.0,4.8644,59.41
46.664,warmup,4984.0,976.0,4.8644,59.44
46.764,warmup,4984.0,976.0,4.8644,59.34
46.864,warmup,4984.0,976.0,4.8644,59.34
46.964,warmup,4984.0,976.0,4.8644,59.31
47.064,warmup,4984.0,976.0,4.8644,59.31
47.164,warmup,4984.0,976.0,4.8644,59.44
47.264,warmup,4984.0,976.0,4.8644,59.44
47.365,warmup,4984.0,976.0,4.8644,59.41
47.465,warmup,4984.0,976.0,4.8644,59.38
47.565,warmup,4984.0,976.0,4.8644,59.38
47.665,warmup,4984.0,976.0,4.8644,59.31
47.765,warmup,4984.0,976.0,4.8644,59.34
47.865,warmup,4984.0,976.0,4.8644,59.25
47.965,warmup,4984.0,976.0,4.8644,59.28
48.066,warmup,4984.0,976.0,4.8644,59.50
48.166,warmup,4984.0,976.0,4.8644,59.44
48.266,warmup,4984.0,976.0,4.8644,59.44
48.366,warmup,4984.0,976.0,4.8644,59.41
48.466,warmup,4984.0,976.0,4.8644,59.28
48.566,warmup,4984.0,976.0,4.8644,59.41
48.666,warmup,4984.0,976.0,4.8644,59.34
48.766,warmup,4984.0,976.0,4.8644,59.28
48.867,warmup,4984.0,984.0,4.9043,59.31
48.967,warmup,4984.0,984.0,4.9043,59.50
49.067,warmup,4984.0,984.0,4.9043,59.44
49.167,warmup,4984.0,976.0,4.8644,59.41
49.267,warmup,4984.0,976.0,4.8644,59.41
49.367,warmup,4984.0,976.0,4.8644,59.38
49.467,warmup,4984.0,976.0,4.8644,59.41
49.567,warmup,4984.0,976.0,4.8644,59.31
49.668,warmup,4984.0,976.0,4.8644,59.31
49.768,warmup,4984.0,976.0,4.8644,59.28
49.868,warmup,4984.0,976.0,4.8644,59.50
49.968,warmup,4984.0,976.0,4.8644,59.50
50.068,warmup,4984.0,976.0,4.8644,59.38
50.168,warmup,4984.0,976.0,4.8644,59.34
50.268,warmup,4984.0,976.0,4.8644,59.38
50.368,warmup,4984.0,976.0,4.8644,59.34
50.469,warmup,4984.0,976.0,4.8644,59.28
50.569,warmup,4984.0,976.0,4.8644,59.31
50.669,warmup,4984.0,976.0,4.8644,59.59
50.769,warmup,4984.0,976.0,4.8644,59.53
50.869,warmup,4984.0,976.0,4.8644,59.50
50.969,warmup,4984.0,976.0,4.8644,59.41
51.069,warmup,4984.0,976.0,4.8644,59.41
51.170,warmup,4984.0,976.0,4.8644,59.31
51.270,warmup,4984.0,976.0,4.8644,59.41
51.370,warmup,4984.0,976.0,4.8644,59.28
51.470,warmup,4984.0,976.0,4.8644,59.34
51.570,warmup,4984.0,976.0,4.8644,59.50
51.670,warmup,4984.0,976.0,4.8644,59.50
51.770,warmup,4984.0,976.0,4.8644,59.47
51.870,warmup,4984.0,976.0,4.8644,59.50
51.971,warmup,4984.0,976.0,4.8644,59.41
52.071,warmup,4984.0,976.0,4.8644,59.38
52.171,warmup,4984.0,976.0,4.8644,59.31
52.271,warmup,4984.0,976.0,4.8644,59.31
52.371,warmup,4984.0,976.0,4.8644,59.41
52.471,warmup,4984.0,976.0,4.8644,59.47
52.571,warmup,4984.0,976.0,4.8644,59.47
52.671,warmup,4984.0,976.0,4.8644,59.44
52.772,warmup,4984.0,976.0,4.8644,59.41
52.872,warmup,4984.0,976.0,4.8644,59.41
52.972,warmup,4984.0,976.0,4.8644,59.34
53.072,warmup,4984.0,976.0,4.8644,59.34
53.172,warmup,4984.0,976.0,4.8644,59.31
53.272,warmup,4984.0,976.0,4.8644,59.34
53.372,warmup,4984.0,976.0,4.8644,59.47
53.472,warmup,4984.0,976.0,4.8644,59.47
53.573,warmup,4984.0,976.0,4.8644,59.44
