t_rel_s,phase,mv,ma,watt,temp_max_c
10.114,warmup,4984.0,976.0,4.8644,59.34
10.215,warmup,4984.0,976.0,4.8644,59.59
10.315,warmup,4984.0,976.0,4.8644,59.56
10.415,warmup,4984.0,976.0,4.8644,59.47
10.515,warmup,4984.0,976.0,4.8644,59.47
10.615,warmup,4984.0,976.0,4.8644,59.44
10.715,warmup,4984.0,976.0,4.8644,59.38
10.815,warmup,4984.0,976.0,4.8644,59.41
10.916,warmup,4984.0,976.0,4.8644,59.34
11.016,warmup,4984.0,976.0,4.8644,59.34
11.116,warmup,4984.0,976.0,4.8644,59.28
11.217,warmup,4984.0,976.0,4.8644,59.44
11.317,warmup,4984.0,976.0,4.8644,59.47
11.417,warmup,4984.0,976.0,4.8644,59.41
11.517,warmup,4984.0,976.0,4.8644,59.44
11.617,warmup,4984.0,976.0,4.8644,59.41
11.717,warmup,4984.0,976.0,4.8644,59.41
11.817,warmup,4984.0,976.0,4.8644,59.28
11.918,warmup,4984.0,976.0,4.8644,59.41
12.018,warmup,4984.0,976.0,4.8644,59.53
12.118,warmup,4984.0,976.0,4.8644,59.50
12.218,warmup,4984.0,976.0,4.8644,59.50
12.318,warmup,4984.0,976.0,4.8644,59.41
12.418,warmup,4984.0,976.0,4.8644,59.44
12.518,warmup,4984.0,976.0,4.8644,59.41
12.618,warmup,4984.0,976.0,4.8644,59.41
12.719,warmup,4984.0,976.0,4.8644,59.31
12.819,warmup,4984.0,976.0,4.8644,59.25
12.919,warmup,4984.0,968.0,4.8245,59.50
13.019,warmup,4984.0,968.0,4.8245,59.53
13.119,warmup,4984.0,976.0,4.8644,59.44
13.219,warmup,4984.0,976.0,4.8644,59.41
13.319,warmup,4984.0,976.0,4.8644,59.44
13.420,warmup,4984.0,976.0,4.8644,59.41
13.520,warmup,4984.0,976.0,4.8644,59.41
13.620,warmup,4984.0,976.0,4.8644,59.38
13.720,warmup,4984.0,976.0,4.8644,59.31
13.820,warmup,4984.0,976.0,4.8644,59.56
13.920,warmup,4984.0,976.0,4.8644,59.53
14.020,warmup,4984.0,976.0,4.8644,59.56
14.121,warmup,4984.0,976.0,4.8644,59.44
14.221,warmup,4984.0,976.0,4.8644,59.47
14.321,warmup,4984.0,976.0,4.8644,59.41
14.421,warmup,4984.0,976.0,4.8644,59.38
14.521,warmup,4984.0,976.0,4.8644,59.38
14.621,warmup,4984.0,976.0,4.8644,59.31
14.721,warmup,4984.0,976.0,4.8644,59.31
14.822,warmup,4984.0,976.0,4.8644,59.56
14.922,warmup,4984.0,976.0,4.8644,59.41
15.022,warmup,4984.0,976.0,4.8644,59.44
15.122,warmup,4984.0,976.0,4.8644,59.44
15.222,warmup,4984.0,976.0,4.8644,59.38
15.322,warmup,4984.0,984.0,4.9043,59.38
15.422,warmup,4984.0,984.0,4.9043,59.31
15.522,warmup,4984.0,984.0,4.9043,59.38
15.623,warmup,4984.0,976.0,4.8644,59.31
15.723,warmup,4984.0,984.0,4.9043,59.53
15.823,warmup,4984.0,976.0,4.8644,59.41
15.923,warmup,4984.0,976.0,4.8644,59.44
16.023,warmup,4984.0,976.0,4.8644,59.47
16.123,warmup,4984.0,976.0,4.8644,59.38
16.223,warmup,4984.0,976.0,4.8644,59.44
16.324,warmup,4984.0,976.0,4.8644,59.34
16.424,warmup,4984.0,984.0,4.9043,59.28
16.524,warmup,4984.0,984.0,4.9043,59.34
16.624,warmup,4984.0,984.0,4.9043,59.22
16.724,warmup,4984.0,976.0,4.8644,59.44
16.824,warmup,4984.0,976.0,4.8644,59.47
16.924,warmup,4984.0,976.0,4.8644,59.41
17.024,warmup,4984.0,976.0,4.8644,59.41
17.125,warmup,4984.0,984.0,4.9043,59.34
17.225,warmup,4984.0,984.0,4.9043,59.38
17.325,warmup,4984.0,976.0,4.8644,59.34
17.425,warmup,4984.0,976.0,4.8644,59.34
17.525,warmup,4984.0,976.0,4.8644,59.28
17.625,warmup,4984.0,976.0,4.8644,59.50
17.725,warmup,4984.0,976.0,4.8644,59.41
17.826,warmup,4984.0,976.0,4.8644,59.44
17.926,warmup,4984.0,976.0,4.8644,59.38
18.026,warmup,4984.0,976.0,4.8644,59.41
18.126,warmup,4984.0,968.0,4.8245,59.34
18.226,warmup,4984.0,976.0,4.8644,59.41
18.326,warmup,4984.0,976.0,4.8644,59.28
18.426,warmup,4984.0,976.0,4.8644,59.34
18.527,warmup,4984.0,976.0,4.8644,59.44
18.627,warmup,4984.0,976.0,4.8644,59.47
18.727,warmup,4984.0,976.0,4.8644,59.38
18.827,warmup,4984.0,976.0,4.8644,59.41
18.927,warmup,4984.0,976.0,4.8644,59.41
19.027,warmup,4984.0,976.0,4.8644,59.31
19.127,warmup,4984.0,976.0,4.8644,59.28
19.227,warmup,4984.0,976.0,4.8644,59.28
19.328,warmup,4984.0,976.0,4.8644,59.34
19.428,warmup,4984.0,976.0,4.8644,59.50
19.528,warmup,4984.0,976.0,4.8644,59.41
19.628,warmup,4984.0,976.0,4.8644,59.41
19.728,warmup,4984.0,976.0,4.8644,59.41
19.828,warmup,4984.0,976.0,4.8644,59.41
19.928,warmup,4984.0,976.0,4.8644,59.34
20.029,warmup,4984.0,976.0,4.8644,59.38
20.129,warmup,4984.0,976.0,4.8644,59.34
20.229,warmup,4984.0,976.0,4.8644,59.28
20.329,warmup,4984.0,976.0,4.8644,59.47
20.429,warmup,4984.0,976.0,4.8644,59.41
20.529,warmup,4984.0,976.0,4.8644,59.38
20.629,warmup,4984.0,976.0,4.8644,59.41
20.730,warmup,4984.0,976.0,4.8644,59.41
20.830,warmup,4984.0,976.0,4.8644,59.34
20.930,warmup,4984.0,976.0,4.8644,59.44
21.030,warmup,4984.0,976.0,4.8644,59.22
21.130,warmup,4984.0,976.0,4.8644,59.31
21.230,warmup,4984.0,976.0,4.8644,59.47
21.330,warmup,4984.0,976.0,4.8644,59.53
21.431,warmup,4984.0,976.0,4.8644,59.41
21.531,warmup,4984.0,976.0,4.8644,59.41
21.631,warmup,4984.0,976.0,4.8644,59.38
21.731,warmup,4984.0,976.0,4.8644,59.38
21.831,warmup,4984.0,976.0,4.8644,59.38
21.931,warmup,4984.0,976.0,4.8644,59.31
22.031,warmup,4984.0,976.0,4.8644,59.41
22.131,warmup,4984.0,984.0,4.9043,59.47
22.232,warmup,4984.0,984.0,4.9043,59.44
22.332,warmup,4984.0,976.0,4.8644,59.38
22.432,warmup,4984.0,976.0,4.8644,59.44
22.532,warmup,4984.0,976.0,4.8644,59.41
22.632,warmup,4984.0,976.0,4.8644,59.38
22.732,warmup,4984.0,976.0,4.8644,59.38
22.832,warmup,4984.0,976.0,4.8644,59.34
22.933,warmup,4984.0,976.0,4.8644,59.31
23.033,warmup,4984.0,976.0,4.8644,59.44
23.133,warmup,4984.0,976.0,4.8644,59.50
23.233,warmup,4984.0,976.0,4.8644,59.50
23.333,warmup,4984.0,976.0,4.8644,59.41
23.433,warmup,4984.0,976.0,4.8644,59.34
23.533,warmup,4984.0,976.0,4.8644,59.34
23.633,warmup,4984.0,976.0,4.8644,59.34
23.734,warmup,4984.0,976.0,4.8644,59.31
23.834,warmup,4984.0,976.0,4.8644,59.34
23.934,warmup,4984.0,976.0,4.8644,59.34
24.034,warmup,4984.0,976.0,4.8644,59.50
24.134,warmup,4984.0,976.0,4.8644,59.41
24.234,warmup,4984.0,976.0,4.8644,59.44
24.334,warmup,4984.0,976.0,4.8644,59.38
24.435,warmup,4984.0,976.0,4.8644,59.41
24.535,warmup,4984.0,976.0,4.8644,59.41
24.635,warmup,4984.0,976.0,4.8644,59.41
24.735,warmup,4984.0,976.0,4.8644,59.34
24.835,warmup,4984.0,976.0,4.8644,59.50
24.935,warmup,4984.0,976.0,4.8644,59.44
25.035,warmup,4984.0,976.0,4.8644,59.47
25.136,warmup,4984.0,976.0,4.8644,59.38
25.236,warmup,4984.0,976.0,4.8644,59.41
25.336,warmup,4984.0,976.0,4.8644,59.31
25.436,warmup,4984.0,976.0,4.8644,59.38
25.536,warmup,4984.0,976.0,4.8644,59.31
25.636,warmup,4984.0,976.0,4.8644,59.28
25.736,warmup,4984.0,976.0,4.8644,59.53
25.837,warmup,4984.0,976.0,4.8644,59.47
25.937,warmup,4984.0,976.0,4.8644,59.41
26.037,warmup,4984.0,976.0,4.8644,59.41
26.137,warmup,4984.0,976.0,4.8644,59.41
26.237,warmup,4984.0,976.0,4.8644,59.38
26.337,warmup,4984.0,976.0,4.8644,59.47
26.437,warmup,4984.0,968.0,4.8245,59.34
26.537,warmup,4984.0,976.0,4.8644,59.31
26.638,warmup,4984.0,976.0,4.8644,59.53
26.738,warmup,4984.0,976.0,4.8644,59.47
26.838,warmup,4984.0,976.0,4.8644,59.41
26.938,warmup,4984.0,976.0,4.8644,59.38
27.038,warmup,4984.0,976.0,4.8644,59.41
27.138,warmup,4984.0,976.0,4.8644,59.34
27.238,warmup,4984.0,984.0,4.9043,59.31
27.339,warmup,4984.0,984.0,4.9043,59.34
27.439,warmup,4984.0,984.0,4.9043,59.34
27.539,warmup,4984.0,984.0,4.9043,59.53
27.639,warmup,4984.0,984.0,4.9043,59.50
27.739,warmup,4984.0,984.0,4.9043,59.44
27.839,warmup,4984.0,984.0,4.9043,59.41
27.939,warmup,4984.0,976.0,4.8644,59.38
28.040,warmup,4984.0,976.0,4.8644,59.38
28.140,warmup,4984.0,976.0,4.8644,59.41
28.240,warmup,4984.0,976.0,4.8644,59.31
28.340,warmup,4984.0,976.0,4.8644,59.38
28.440,warmup,4984.0,976.0,4.8644,59.34
28.540,warmup,4984.0,976.0,4.8644,59.47
28.640,warmup,4984.0,976.0,4.8644,59.41
28.740,warmup,4984.0,976.0,4.8644,59.44
28.841,warmup,4984.0,976.0,4.8644,59.34
28.941,warmup,4984.0,976.0,4.8644,59.31
29.041,warmup,4984.0,976.0,4.8644,59.38
29.141,warmup,4984.0,976.0,4.8644,59.31
29.241,warmup,4984.0,976.0,4.8644,59.38
29.341,warmup,4984.0,976.0,4.8644,59.25
29.441,warmup,4984.0,976.0,4.8644,59.50
29.542,warmup,4984.0,976.0,4.8644,59.44
29.642,warmup,4984.0,976.0,4.8644,59.41
29.742,warmup,4984.0,976.0,4.8644,59.41
29.842,warmup,4984.0,976.0,4.8644,59.38
29.942,warmup,4984.0,976.0,4.8644,59.41
30.042,warmup,4984.0,976.0,4.8644,59.38
30.142,warmup,4984.0,976.0,4.8644,59.28
30.243,warmup,4984.0,976.0,4.8644,59.31
30.343,warmup,4984.0,976.0,4.8644,59.34
30.443,warmup,4984.0,976.0,4.8644,59.44
30.543,warmup,4984.0,976.0,4.8644,59.47
30.643,warmup,4984.0,976.0,4.8644,59.38
30.743,warmup,4984.0,976.0,4.8644,59.34
30.843,warmup,4984.0,976.0,4.8644,59.34
30.944,warmup,4984.0,976.0,4.8644,59.28
31.044,warmup,4984.0,976.0,4.8644,59.38
31.144,warmup,4984.0,976.0,4.8644,59.28
31.244,warmup,4984.0,976.0,4.8644,59.31
31.344,warmup,4984.0,976.0,4.8644,59.59
31.444,warmup,4984.0,976.0,4.8644,59.44
31.544,warmup,4984.0,976.0,4.8644,59.41
31.645,warmup,4984.0,976.0,4.8644,59.34
31.745,warmup,4984.0,976.0,4.8644,59.44
31.845,warmup,4984.0,976.0,4.8644,59.25
31.945,warmup,4984.0,976.0,4.8644,59.34
32.045,warmup,4984.0,976.0,4.8644,59.28
32.145,warmup,4984.0,976.0,4.8644,59.28
32.245,warmup,4984.0,976.0,4.8644,59.41
32.345,warmup,4984.0,976.0,4.8644,59.53
32.446,warmup,4984.0,976.0,4.8644,59.34
32.546,warmup,4984.0,976.0,4.8644,59.41
32.646,warmup,4984.0,976.0,4.8644,59.38
32.746,warmup,4984.0,976.0,4.8644,59.34
32.846,warmup,4984.0,976.0,4.8644,59.34
32.946,warmup,4984.0,976.0,4.8644,59.31
33.046,warmup,4984.0,976.0,4.8644,59.31
33.147,warmup,4984.0,976.0,4.8644,59.34
33.247,warmup,4984.0,984.0,4.9043,59.47
33.347,warmup,4984.0,984.0,4.9043,59.44
33.447,warmup,4984.0,984.0,4.9043,59.31
33.547,warmup,4984.0,984.0,4.9043,59.38
33.648,warmup,4984.0,976.0,4.8644,59.28
33.748,warmup,4984.0,976.0,4.8644,59.31
33.848,warmup,4984.0,976.0,4.8644,59.31
33.948,warmup,4984.0,976.0,4.8644,59.28
34.048,warmup,4984.0,976.0,4.8644,59.41
34.148,warmup,4984.0,976.0,4.8644,59.38
34.248,warmup,4984.0,976.0,4.8644,59.44
34.349,warmup,4984.0,976.0,4.8644,59.34
34.449,warmup,4984.0,976.0,4.8644,59.41
34.550,warmup,4984.0,976.0,4.8644,59.31
34.650,warmup,4984.0,976.0,4.8644,59.38
34.750,warmup,4984.0,976.0,4.8644,59.31
34.850,warmup,4984.0,976.0,4.8644,59.31
34.950,warmup,4984.0,976.0,4.8644,59.25
35.050,warmup,4984.0,976.0,4.8644,59.47
35.150,warmup,4984.0,976.0,4.8644,59.44
35.251,warmup,4984.0,976.0,4.8644,59.41
35.351,warmup,4984.0,976.0,4.8644,59.38
35.451,warmup,4984.0,976.0,4.8644,59.28
35.551,warmup,4984.0,984.0,4.9043,59.34
35.651,warmup,4984.0,984.0,4.9043,59.31
35.751,warmup,4984.0,984.0,4.9043,59.31
35.851,warmup,4984.0,984.0,4.9043,59.31
35.952,warmup,4984.0,984.0,4.9043,59.44
36.052,warmup,4984.0,984.0,4.9043,59.41
36.152,warmup,4984.0,984.0,4.9043,59.38
36.252,warmup,4984.0,984.0,4.9043,59.34
36.352,warmup,4984.0,976.0,4.8644,59.41
36.452,warmup,4984.0,976.0,4.8644,59.34
36.552,warmup,4984.0,976.0,4.8644,59.31
36.653,warmup,4984.0,976.0,4.8644,59.28
36.753,warmup,4984.0,976.0,4.8644,59.25
36.853,warmup,4984.0,976.0,4.8644,59.44
36.953,warmup,4984.0,976.0,4.8644,59.41
37.053,warmup,4984.0,976.0,4.8644,59.38
37.153,warmup,4984.0,976.0,4.8644,59.41
37.253,warmup,4984.0,976.0,4.8644,59.34
37.354,warmup,4984.0,976.0,4.8644,59.41
37.454,warmup,4984.0,976.0,4.8644,59.31
37.554,warmup,4984.0,976.0,4.8644,59.22
37.654,warmup,4984.0,976.0,4.8644,59.25
37.754,warmup,4984.0,976.0,4.8644,59.41
37.854,warmup,4984.0,976.0,4.8644,59.47
37.954,warmup,4984.0,976.0,4.8644,59.41
38.054,warmup,4984.0,976.0,4.8644,59.34
38.155,warmup,4984.0,976.0,4.8644,59.38
38.255,warmup,4984.0,976.0,4.8644,59.34
38.355,warmup,4984.0,976.0,4.8644,59.34
38.455,warmup,4984.0,976.0,4.8644,59.25
38.555,warmup,4984.0,976.0,4.8644,59.31
38.655,warmup,4984.0,976.0,4.8644,59.44
38.755,warmup,4984.0,976.0,4.8644,59.41
38.856,warmup,4984.0,976.0,4.8644,59.38
38.956,warmup,4984.0,976.0,4.8644,59.38
39.056,warmup,4984.0,976.0,4.8644,59.34
39.156,warmup,4984.0,976.0,4.8644,59.34
39.256,warmup,4984.0,976.0,4.8644,59.31
39.356,warmup,4984.0,976.0,4.8644,59.31
39.456,warmup,4984.0,976.0,4.8644,59.28
39.556,warmup,4984.0,976.0,4.8644,59.47
39.657,warmup,4984.0,976.0,4.8644,59.44
39.757,warmup,4984.0,976.0,4.8644,59.31
39.857,warmup,4984.0,976.0,4.8644,59.34
39.957,warmup,4984.0,976.0,4.8644,59.34
40.057,warmup,4984.0,976.0,4.8644,59.31
40.157,warmup,4984.0,976.0,4.8644,59.31
40.257,warmup,4984.0,976.0,4.8644,59.28
40.358,warmup,4984.0,976.0,4.8644,59.25
40.458,warmup,4984.0,976.0,4.8644,59.53
40.558,warmup,4984.0,976.0,4.8644,59.50
40.658,warmup,4984.0,976.0,4.8644,59.41
40.758,warmup,4984.0,976.0,4.8644,59.38
40.858,warmup,4984.0,976.0,4.8644,59.41
40.958,warmup,4984.0,976.0,4.8644,59.41
41.059,warmup,4984.0,976.0,4.8644,59.34
41.159,warmup,4984.0,976.0,4.8644,59.41
41.259,warmup,4984.0,976.0,4.8644,59.25
41.359,warmup,4984.0,976.0,4.8644,59.53
41.459,warmup,4984.0,976.0,4.8644,59.53
41.559,warmup,4984.0,976.0,4.8644,59.34
41.659,warmup,4984.0,976.0,4.8644,59.38
41.759,warmup,4984.0,976.0,4.8644,59.41
41.860,warmup,4984.0,976.0,4.8644,59.28
41.960,warmup,4984.0,976.0,4.8644,59.31
42.060,warmup,4984.0,976.0,4.8644,59.31
42.160,warmup,4984.0,976.0,4.8644,59.31
42.260,warmup,4984.0,976.0,4.8644,59.53
42.360,warmup,4984.0,976.0,4.8644,59.41
42.460,warmup,4984.0,976.0,4.8644,59.41
42.561,warmup,4984.0,976.0,4.8644,59.38
42.661,warmup,4984.0,976.0,4.8644,59.31
42.761,warmup,4984.0,976.0,4.8644,59.38
42.861,warmup,4984.0,976.0,4.8644,59.31
42.961,warmup,4984.0,976.0,4.8644,59.31
43.061,warmup,4984.0,976.0,4.8644,59.31
43.161,warmup,4984.0,976.0,4.8644,59.47
43.262,warmup,4984.0,976.0,4.8644,59.53
43.362,warmup,4984.0,976.0,4.8644,59.38
43.462,warmup,4984.0,976.0,4.8644,59.47
43.562,warmup,4984.0,976.0,4.8644,59.34
43.662,warmup,4984.0,976.0,4.8644,59.34
43.762,warmup,4984.0,976.0,4.8644,59.31
43.862,warmup,4984.0,976.0,4.8644,59.34
43.962,warmup,4984.0,976.0,4.8644,59.28
44.063,warmup,4984.0,976.0,4.8644,59.53
44.163,warmup,4984.0,976.0,4.8644,59.50
44.263,warmup,4984.0,976.0,4.8644,59.38
44.363,warmup,4984.0,976.0,4.8644,59.41
44.463,warmup,4984.0,976.0,4.8644,59.38
44.563,warmup,4984.0,976.0,4.8644,59.31
44.663,warmup,4984.0,976.0,4.8644,59.38
44.764,warmup,4984.0,976.0,4.8644,59.34
44.864,warmup,4984.0,976.0,4.8644,59.34
44.964,warmup,4984.0,976.0,4.8644,59.25
45.064,warmup,4984.0,976.0,4.8644,59.50
45.164,warmup,4984.0,976.0,4.8644,59.34
45.264,warmup,4984.0,976.0,4.8644,59.38
45.364,warmup,4984.0,976.0,4.8644,59.28
45.465,warmup,4984.0,976.0,4.8644,59.31
45.565,warmup,4984.0,976.0,4.8644,59.22
45.665,warmup,4984.0,976.0,4.8644,59.31
45.765,warmup,4984.0,976.0,4.8644,59.34
45.865,warmup,4984.0,976.0,4.8644,59.25
45.965,warmup,4984.0,976.0,4.8644,59.47
46.065,warmup,4984.0,976.0,4.8644,59.38
46.166,warmup,4984.0,976.0,4.8644,59.41
46.266,warmup,4984.0,976.0,4.8644,59.41
46.366,warmup,4984.0,976.0,4.8644,59.28
46.466,warmup,4984.0,976.0,4.8644,59.34
46.566,warmup,4984.0,976.0,4.8644,59.28
46.666,warmup,4984.0,976.0,4.8644,59.38
46.766,warmup,4984.0,976.0,4.8644,59.38
46.866,warmup,4984.0,976.0,4.8644,59.25
46.967,warmup,4984.0,976.0,4.8644,59.50
47.067,warmup,4984.0,976.0,4.8644,59.41
47.167,warmup,4984.0,976.0,4.8644,59.41
47.267,warmup,4984.0,976.0,4.8644,59.41
47.367,warmup,4984.0,976.0,4.8644,59.34
47.467,warmup,4984.0,976.0,4.8644,59.31
47.567,warmup,4984.0,976.0,4.8644,59.28
47.668,warmup,4984.0,976.0,4.8644,59.25
47.768,warmup,4984.0,976.0,4.8644,59.28
47.868,warmup,4984.0,976.0,4.8644,59.47
47.968,warmup,4984.0,976.0,4.8644,59.38
48.068,warmup,4984.0,976.0,4.8644,59.38
48.168,warmup,4984.0,976.0,4.8644,59.31
48.268,warmup,4984.0,976.0,4.8644,59.34
48.369,warmup,4984.0,976.0,4.8644,59.28
48.469,warmup,4984.0,976.0,4.8644,59.31
48.569,warmup,4984.0,976.0,4.8644,59.25
48.669,warmup,4984.0,976.0,4.8644,59.28
48.769,warmup,4984.0,976.0,4.8644,59.41
48.869,warmup,4984.0,976.0,4.8644,59.47
48.969,warmup,4984.0,976.0,4.8644,59.41
49.070,warmup,4984.0,976.0,4.8644,59.28
49.170,warmup,4984.0,976.0,4.8644,59.34
49.270,warmup,4984.0,976.0,4.8644,59.31
49.370,warmup,4984.0,976.0,4.8644,59.22
49.470,warmup,4984.0,976.0,4.8644,59.25
49.570,warmup,4984.0,976.0,4.8644,59.28
49.670,warmup,4984.0,984.0,4.9043,59.47
49.771,warmup,4984.0,984.0,4.9043,59.47
49.871,warmup,4984.0,984.0,4.9043,59.34
49.971,warmup,4984.0,984.0,4.9043,59.41
50.071,warmup,4984.0,984.0,4.9043,59.34
50.171,warmup,4984.0,984.0,4.9043,59.28
50.271,warmup,4984.0,984.0,4.9043,59.34
50.371,warmup,4984.0,984.0,4.9043,59.34
50.472,warmup,4984.0,984.0,4.9043,59.28
50.572,warmup,4984.0,984.0,4.9043,59.47
50.672,warmup,4984.0,984.0,4.9043,59.44
50.772,warmup,4984.0,984.0,4.9043,59.38
50.872,warmup,4984.0,984.0,4.9043,59.38
50.972,warmup,4984.0,976.0,4.8644,59.34
51.072,warmup,4984.0,976.0,4.8644,59.22
51.173,warmup,4984.0,976.0,4.8644,59.31
51.273,warmup,4984.0,984.0,4.9043,59.31
51.373,warmup,4984.0,976.0,4.8644,59.28
51.473,warmup,4984.0,976.0,4.8644,59.44
51.573,warmup,4984.0,976.0,4.8644,59.41
51.673,warmup,4984.0,976.0,4.8644,59.41
51.773,warmup,4984.0,976.0,4.8644,59.38
51.874,warmup,4984.0,976.0,4.8644,59.34
51.974,warmup,4984.0,976.0,4.8644,59.25
52.074,warmup,4984.0,976.0,4.8644,59.28
52.174,warmup,4984.0,976.0,4.8644,59.22
52.274,warmup,4984.0,976.0,4.8644,59.25
52.374,warmup,4984.0,976.0,4.8644,59.47
52.474,warmup,4984.0,976.0,4.8644,59.44
52.575,warmup,4984.0,976.0,4.8644,59.41
52.675,warmup,4984.0,976.0,4.8644,59.38
52.775,warmup,4984.0,976.0,4.8644,59.34
52.875,warmup,4984.0,976.0,4.8644,59.41
52.975,warmup,4984.0,976.0,4.8644,59.31
53.075,warmup,4984.0,976.0,4.8644,59.28
53.175,warmup,4984.0,976.0,4.8644,59.31
53.275,warmup,4984.0,984.0,4.9043,59.50
53.376,warmup,4984.0,976.0,4.8644,59.41
53.476,warmup,4984.0,976.0,4.8644,59.41
53.576,warmup,4984.0,976.0,4.8644,59.31
